n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,1,148,1,,1039.9916386640398,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.3,-0.1120262964732884,0.049957109607538394,0.06842923357420803,0.0033153185546530295,0.004383254287440859,0.04896796433239901,0.06766452860070479,0.0033094467734947897,0.004221110618154592,0.32292260088460545,0.35715077401013795,0.1120262964732884,
1000,base1,0,147,1,,1047.1024297609692,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.0,-0.018027457401954217,0.052198255356521665,0.07455162517005608,0.027562810765861298,0.02925895147145368,0.05225076825043805,0.07476059726239556,0.02657156722859591,0.028328829053322947,0.3192676611023261,0.3531809528986801,0.018027457401954217,
1000,base1,1,148,1,,1083.9186176259536,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.0,0.04437694042939704,0.04867851878480416,0.06721856640585841,0.015303218768732876,0.018607507864345424,0.04860600233480242,0.0672138383470423,0.015501260974579434,0.018770276278194515,0.2880390107389519,0.32191910958625614,0.04437694042939704,
1000,base1,1,148,1,,1086.7601109279785,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.9,-0.2462974526797599,0.049508723214317416,0.0675937907001987,0.010284381692021838,0.011027981728632676,0.03577921652532408,0.05102772481153649,0.01350741277324019,0.014336728666736001,0.3371221457056467,0.37836854442863993,0.2462974526797599,
1000,base1,2,149,1,,1111.4826391759561,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.9,-0.20357314861108056,0.04884932843751103,0.0695244285925555,0.05870783777961314,0.06249418098492959,0.0353668256049097,0.05256765687935237,0.05418010935932584,0.05684446718524118,0.31178345899619375,0.3465116117389569,0.20357314861108056,
1000,base1,0,147,1,,1159.3873030589893,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.9,-0.276149642998042,0.050697476780808375,0.07227494013354425,0.02796837785177972,0.028003360996004877,0.03592816363986506,0.053266539991865286,0.016938614091009163,0.01727361353308113,0.30424863027630034,0.33574394128604773,0.276149642998042,
1000,base1,0,147,1,,1175.2273732839385,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.3,-0.1278707578592799,0.050057563541964466,0.07085015760485354,0.023928759555435525,0.024527844788321002,0.04881421830732836,0.06932009449019041,0.019912287091718966,0.020840794708794602,0.29112463880608275,0.32456273579952366,0.1278707578592799,
1000,base1,2,149,1,,1179.2790770570282,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.3,-0.0511736081598243,0.051086321884422935,0.07321552463963266,0.049026586441522385,0.05100207231102866,0.050892271706565004,0.0732654137300122,0.04805865290422402,0.04949934848267272,0.31519592041205013,0.3473024527236032,0.0511736081598243,
1000,base1,0,147,1,,1184.3816047229338,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.6,-0.20635000665752712,0.050294420405625644,0.07135559764143186,0.0261764294976104,0.02643552776710079,0.04479448228418674,0.06433932040654436,0.018995179258328942,0.019639752367084495,0.2965771865865588,0.3289623583816017,0.20635000665752712,
1000,base1,1,148,1,,1185.1311494520633,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.6,-0.18111584533998237,0.04979016271385613,0.06815705307575479,0.0060145507422481315,0.0068961350866110485,0.04508184872970869,0.06292523891155298,0.006387079020985925,0.007182709603325254,0.3306413649017977,0.36801970428751557,0.18111584533998237,
1000,base1,2,149,1,,1212.096205253969,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.0,0.007003026834238796,0.05290973653210789,0.07419540547589314,0.04055858165678189,0.046713224480801674,0.05297535418320261,0.07437918388174987,0.03884434457836522,0.044729327638220955,0.3189711063720528,0.3427658422172381,0.007003026834238796,
