n,noise_type,coef_type,rep,seed,miae,rmise,beta_mae,beta_rmse,err_mae,err_rmse
2000,gaussian,sin,28,151,0.12714082026827275,0.16114092507994282,0.0546501491415326,0.06674042830313111,0.4777286188206737,0.6272442212876596
2000,gaussian,sin,29,152,0.10304627681346201,0.13163556105598911,0.014767029132783493,0.017168943138786474,0.535875436899055,0.6803139886432379
2000,heavy_tailed,sqrt,0,123,0.08140498503178412,0.10281061607532108,0.06600868523480563,0.07362449831846295,0.45017755600623927,0.5630618174818829
2000,heavy_tailed,sqrt,1,124,0.08844846004345633,0.11133041383194278,0.0332945107648166,0.03704667548592777,0.4353111562500817,0.5455671241836663
2000,heavy_tailed,sqrt,2,125,0.09000185130403264,0.11340010133388216,0.09627612903672506,0.09653673245886833,0.4530097200119173,0.5692433397632898
2000,heavy_tailed,sqrt,3,126,0.08721089244862898,0.1086228322301112,0.03223937367488128,0.03928002839713991,0.41579113842203136,0.5280807090102156
2000,heavy_tailed,sqrt,4,127,0.09279251759631633,0.11714300005640865,0.03513527288356311,0.0361779283512015,0.4394518004207739,0.5503892588097314
2000,heavy_tailed,sqrt,5,128,0.08204088299583498,0.10276042489161512,0.019561931198193716,0.02498944598814326,0.47677124850841457,0.6176604126293834
2000,heavy_tailed,sqrt,6,129,0.09446952191725973,0.1186628860753976,0.031720709851029705,0.03400322819758494,0.4382144977853656,0.5688761645304918
2000,heavy_tailed,sqrt,7,130,0.08388155726246808,0.10537339594305792,0.038610049224535814,0.038940558451237235,0.41210103470330933,0.5195246799791113
2000,heavy_tailed,sqrt,8,131,0.09061555734961609,0.1141384755376136,0.038937618328724666,0.03909011847935857,0.42927935180802024,0.5516985781744582
2000,heavy_tailed,sqrt,9,132,0.08803004336435244,0.11073136003656274,0.13170477173180323,0.1420096134706543,0.44534863455748364,0.5713818751636539
2000,heavy_tailed,sqrt,10,133,0.08950902600377429,0.11386457645973962,0.12144014567963085,0.13870894976534048,0.4551397415893902,0.6025902129968459
2000,heavy_tailed,sqrt,11,134,0.09028945200295484,0.1125252223255917,0.023979371753593104,0.02672505669100802,0.42865393434596655,0.5504307589004646
2000,heavy_tailed,sqrt,12,135,0.08116081626963124,0.10178113653868677,0.06753676068119618,0.08416307963841181,0.4606146246983286,0.5754424490214285
2000,heavy_tailed,sqrt,13,136,0.09296623737369553,0.11721018903767451,0.055471807452286026,0.056413185021412716,0.4546624531116382,0.5678322057690404
2000,heavy_tailed,sqrt,14,137,0.08163682979084752,0.10285974981303149,0.11656422469082978,0.12919881500613792,0.432613149395454,0.5525230397213017
2000,heavy_tailed,sqrt,15,138,0.08454555290408197,0.10617313205045636,0.011604928015368166,0.01196136359618683,0.46305192969126524,0.5787031638800999
2000,heavy_tailed,sqrt,16,139,0.08535143843314713,0.10663747012858661,0.01673900637083936,0.01954332645661545,0.48035720718793196,0.6112793153913272
2000,heavy_tailed,sqrt,17,140,0.08981588276432058,0.11295886391131925,0.03412151541518588,0.03469632115091914,0.4573742392679911,0.5801837762648576
2000,heavy_tailed,sqrt,18,141,0.0842458613162984,0.10620626264189462,0.04613824005406775,0.0461593680044533,0.434386016623687,0.5573632501660561
2000,heavy_tailed,sqrt,19,142,0.07994057039322487,0.09969967929422385,0.021530690293280474,0.02993107892655772,0.4781340688906665,0.607361264986151
2000,heavy_tailed,sqrt,20,143,0.09175029787919922,0.11484403927362523,0.05004908174778522,0.05232075404319428,0.4898761115138734,0.6164299721063563
2000,heavy_tailed,sqrt,21,144,0.09065364329316597,0.11419491657268874,0.08388572602002742,0.0869924413831109,0.37844389165895287,0.49199549847650687
