n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base5,0,131,1,,1379.330195107963,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.3,-0.1029699133314621,0.08066862614106816,0.10522354401819062,0.03604069010820796,0.038360395540573945,0.08319177210482342,0.10943279715600011,0.039922537683110965,0.041531198209872014,0.254511304788476,0.31450368986132476,0.1029699133314621,
1000,base5,1,132,1,,1543.5549066611566,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.6,-0.31276617205096274,0.07671532749999505,0.10488597755535219,0.02528091196748712,0.03080889448990059,0.07697179758497494,0.10655401698959133,0.028401070992410626,0.03545419131314017,0.32971745362996446,0.43877617627836263,0.31276617205096274,
1000,base5,1,132,1,,1584.434228520142,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.3,-0.15428101468370378,0.07603646585907176,0.1039261579189792,0.024587827543648563,0.030208920760064272,0.07844713713827213,0.10816251704406993,0.025992748127150217,0.032684011880926525,0.3284365632760084,0.43878444105044156,0.15428101468370378,
1000,base5,3,134,1,,1614.4750955738127,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.3,-0.1121217264832294,0.07569205578172039,0.10175112549878086,0.02269007285849256,0.02847142093671183,0.07812943244419411,0.10602703750496097,0.025702948731243846,0.02932673213246026,0.27907767008998535,0.34334291150209273,0.1121217264832294,
1000,base5,1,132,1,,1641.181511284085,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.0,-0.06085865405087438,0.07937433920811514,0.10833571988348016,0.020428208529855163,0.022421755282771575,0.08268733897654068,0.11357977212500464,0.017501908162290303,0.02002856145345545,0.28777427856624693,0.3646513530708885,0.06085865405087438,
1000,base5,0,131,1,,1643.4565756099764,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.0,0.011677176279499157,0.07851848684641786,0.1050444039836932,0.0210624710550502,0.026009910905688122,0.08174517630870201,0.10997616479581203,0.02108072426950873,0.025960348558274962,0.27417632866856445,0.35491523958597154,0.011677176279499157,
1000,base5,3,134,1,,1661.6527976591606,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.6,-0.26526127641103003,0.07555283733351996,0.10139246707403303,0.02542938853295046,0.030860256913516237,0.07597164339278593,0.10365337121953122,0.028724672483564223,0.03219833285268848,0.27564841113101574,0.33990903717932025,0.26526127641103003,
1000,base5,2,133,1,,1669.6191883371212,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.0,0.02924213890872953,0.08011355316626097,0.10805619294132611,0.01260126295409228,0.012891950835315039,0.08391260198344257,0.11392951322807714,0.012111495268005673,0.016234993698870204,0.25771458954126175,0.33155933643933017,0.02924213890872953,
1000,base5,3,134,1,,1712.0928606439847,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.0,0.06363652007485689,0.07525090283770919,0.10114576296853027,0.016903495874040164,0.019191498559913093,0.07804687276061027,0.10614600746787249,0.017285602958549376,0.02044870927700891,0.27561421682444587,0.34745170355657345,0.06363652007485689,
1000,base5,2,133,1,,1723.9249348419253,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.6,-0.2274764390227097,0.07679349474745033,0.10412393490541264,0.022906941543691203,0.03211601498995786,0.07765923760673153,0.10689144430461647,0.03218135763477535,0.03891747723070981,0.26758283812630573,0.3447035545076084,0.2274764390227097,
