n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,2,141,1,,1055.5226625851355,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.13963428371624426,0.045777082432585894,0.06379777608453392,0.014470325740362083,0.017365241898329446,0.04033983156468761,0.05845909266016484,0.014770838059024266,0.01767723767594742,0.18473471606150696,0.19097118675794034,0.13963428371624426,
1000,base1,2,141,1,,1147.6897210211027,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,-0.06195791768754059,0.04376836232046458,0.058900804906948136,0.01411521097393735,0.015032248258547164,0.04376270703510078,0.05922534015906966,0.012781815349980977,0.01376281650878292,0.19669662674637906,0.19821673442951587,0.06195791768754059,
1000,base1,0,139,1,,1177.9554238899145,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.049068373448292235,0.04361450492816749,0.05737953596936948,0.019173512900003853,0.02214180031782618,0.04209803513829743,0.05605640182893425,0.015415550967728758,0.017620367190973596,0.18448481034544073,0.19015937974310765,0.049068373448292235,
1000,base1,0,139,1,,1217.0787871880457,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.12331505426693756,0.044165877548760585,0.057752418506592566,0.020339233722124095,0.023621786425177062,0.03879704394954892,0.051715446306546356,0.016258512742512554,0.01875633717597786,0.17782256425751247,0.18301019497683724,0.12331505426693756,
1000,base1,3,142,1,,1224.0497095440514,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.16088126389098772,0.0414554564032683,0.05351389383245115,0.01625581012870217,0.020566888284912727,0.038116418383387494,0.050307469339761275,0.0180020567470755,0.01982061857497362,0.20802548240061264,0.21058504933848443,0.16088126389098772,
1000,base1,3,142,1,,1233.9781178089324,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.09434661301170766,0.042028168604582805,0.05446288046040057,0.01415183254449165,0.017136920943125862,0.04161873412248615,0.0544500341143138,0.017202484486938757,0.017995138718984685,0.20392729512381733,0.20661894750483098,0.09434661301170766,
1000,base1,2,141,1,,1256.586533854017,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.05418305806485507,0.04521388368650885,0.06334146288235756,0.014110045808890442,0.015629015124826506,0.043893099584832555,0.06244145743179548,0.01493396666088076,0.018145512960759967,0.19181568614838038,0.1973263824762261,0.05418305806485507,
1000,base1,1,140,1,,1312.4952685709577,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.07722565271594012,0.03929382782387429,0.05246598082223014,0.02325643479878234,0.02710988046719645,0.03879619312623528,0.05178371203565519,0.017019550542472256,0.02439011650106542,0.19143318567415918,0.19428857857174547,0.07722565271594012,
1000,base1,1,140,1,,1324.9605459738523,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,0.04978779771461556,0.043416777849114525,0.05610972879612085,0.003568877829643907,0.003924442122783576,0.043565790785252655,0.056330497407899985,0.00635608393257156,0.007308702037758835,0.22184160304412665,0.22641322811343076,0.04978779771461556,
1000,base1,1,140,1,,1352.3860087490175,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.14534368390979008,0.03910293481483178,0.05229508578374972,0.024451950129129818,0.028094234479415794,0.03553989175028802,0.047351845993404605,0.01748146095100589,0.024715958086489513,0.1961725093219379,0.19848909847846802,0.14534368390979008,
1000,base1,3,142,1,,1379.0505733841565,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,-0.02077934045446019,0.04317159306002896,0.05714171974088534,0.034467010400915724,0.04441373591375236,0.04332504392329283,0.057436608114199074,0.031744687155940116,0.04295489343378528,0.1894558959726143,0.19366609615086025,0.02077934045446019,
1000,base1,0,139,1,,1421.010400674073,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,0.001193589389438117,0.04177502585746174,0.055849622787099484,0.02264642438918417,0.02420373250040389,0.041968142721097126,0.05651881291859965,0.01972784811600535,0.02079426187006979,0.21155319343728624,0.2163182428132822,0.001193589389438117,
1000,base1,0,139,1,,1244.1031574278604,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.9,-0.20507531286292247,0.04444058126422513,0.0579855891219661,0.021311085214293618,0.024607721253979312,0.031010241394000458,0.04166218961558555,0.017152873362715676,0.019570895658994916,0.16961671347682336,0.17494478368646288,0.20507531286292247,
1000,base1,1,140,1,,1233.4459702780005,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.9,-0.20821372719128783,0.039395254352305224,0.05248734788254654,0.024931182333909313,0.028125335813685662,0.02793027657233753,0.03719548992029197,0.017317992498855267,0.023581081314292013,0.2029095005637905,0.2050252453340249,0.20821372719128783,
1000,base1,2,141,1,,1248.1186017009895,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.9,-0.22898316502568716,0.04640666242400185,0.06393124499812262,0.016549238714595543,0.019597721364990127,0.032705826883838114,0.048815276734263,0.014743419808631725,0.01619543475390064,0.17830427792341116,0.1847701582800562,0.22898316502568716,
1000,base1,3,142,1,,1228.0753749608994,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.9,-0.22788292200018678,0.040704052337727614,0.052539621887657685,0.018466547603871758,0.024893452766818893,0.03028575724030046,0.04032058654990446,0.020561514841051343,0.02319245982913742,0.21028138412624128,0.2131718631048006,0.22788292200018678,
1000,base2,1,140,1,,1223.1980666499585,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,0.04309784221983132,0.04415534023299776,0.05736439677086595,0.005134779307375256,0.006382728406712207,0.0442768989796314,0.05754518448196849,0.006381205826911179,0.007298646709659946,0.21861013147664624,0.2230199147522038,0.04309784221983132,
1000,base2,3,142,1,,1140.1144977528602,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.08246546582587269,0.03981309706577653,0.05209996165220066,0.012204584446932856,0.016973768680926937,0.03934285388032642,0.05209698214206568,0.01457915886833483,0.017005410999830255,0.20613435817994938,0.20774680043280516,0.08246546582587269,
1000,base2,0,139,1,,1242.6698899432085,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.03075223104236563,0.04155523726623178,0.05559215469014658,0.01631787047994529,0.0194284692702243,0.04049463611557166,0.05452139937548617,0.012404249943101825,0.015307583792301453,0.1786251594129121,0.18595150558125492,0.03075223104236563,
1000,base2,1,140,1,,1244.5837609090377,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.09172569367905753,0.040268154462102794,0.05371495526254545,0.022947147815475494,0.027028235826016433,0.03953339069354035,0.05295839867487165,0.018118027163085262,0.024860122925402958,0.19373052948153796,0.1964839432234423,0.09172569367905753,
1000,base2,2,141,1,,1222.3658903478645,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.030547186347737565,0.04452818296402485,0.06247141922778344,0.016275637586080027,0.01834119666319961,0.04349430342710093,0.061808838200109406,0.0176343490084091,0.020812955604946178,0.19201070683712712,0.19592431984313854,0.030547186347737565,
1000,base2,0,139,1,,1384.8133764390368,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,-0.012637082345768354,0.04390551448219553,0.05808622402892142,0.027256852995997477,0.027867728894499254,0.04424143280620477,0.05889695902214449,0.022844505901921136,0.023664329405785132,0.21071073745067628,0.21505081940835488,0.012637082345768354,
1000,base2,2,141,1,,1462.967153471196,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,-0.07535708219248143,0.04515868834362344,0.06050603937686743,0.011692074156209126,0.014057091552001022,0.045386568613412365,0.06090277889839417,0.010192447091554951,0.011018954859512414,0.19929293042138824,0.20023452462068106,0.07535708219248143,
1000,base2,3,142,1,,1413.4642021029722,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,-0.04406445212897569,0.043430299569662656,0.056867292064370946,0.03377861431745928,0.04358328261139828,0.04367108104848125,0.05724747310383945,0.02980109302305381,0.04090018743251215,0.1942617355181572,0.19764186354137042,0.04406445212897569,
