n_subject,coef_type,rho_true,sigma2_function,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,rho_error_mean,rho_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std,rho_mae,rho_rmse
1000,base1,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04303293977176745,0.0007565960191712811,0.05700046905776345,0.0011988633624803924,0.018699380898420288,0.011337372154259683,0.02189353969887175,0.014853131119944232,0.04315542111618585,0.0007027804309913693,0.05737781464994209,0.001145814618322312,0.0176526086386245,0.009410491399520902,0.021205168462599205,0.013432421247221292,0.2048868298001016,0.012620399010619501,0.20865357537677226,0.013301358715789802,0.03342966131151361,0.023878049486874123,-0.007938967759486774,0.04030727345794986,0.18,0.0,0.18,0.0,1318.1778102632961,104.15400738537659,0.03342966131151361,0.04108166869420131
1000,base1,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.042537596260783364,0.0021853945222872775,0.05691246503358944,0.004102494820886067,0.01767295651304207,0.00382490346039751,0.02050440421324375,0.004511727631484876,0.04160151549296286,0.0018281151133598043,0.056182901352674675,0.00392241066940247,0.016142888164505133,0.0009851131776600294,0.019537783842945917,0.0028080149140530778,0.19291524432294943,0.006995409314467311,0.19709832207397754,0.006056770991237006,0.06870592431019877,0.018211107441815495,-0.06870592431019877,0.018211107441815495,0.18,0.0,0.18,0.0,1245.2538360309554,48.23395688751952,0.06870592431019877,0.07107846698949064
1000,base1,0.6,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.042625337799861635,0.0025535613473581477,0.05683979355183184,0.004498954958489855,0.01887932993007954,0.003857058110077371,0.022412037771958757,0.003956816158410294,0.038198296411978014,0.001733384751065028,0.05195846357496927,0.004070133394727776,0.016628217124904553,0.0012451906138175228,0.0202425378783471,0.0026916102017812095,0.19168881801039248,0.011485018700797437,0.19576388238793252,0.010157758937112092,0.14229357144598992,0.013435600303083026,-0.14229357144598992,0.013435600303083026,0.18,0.0,0.18,0.0,1212.2592920165625,105.31394640184486,0.14229357144598992,0.1429264700129379
1000,base1,0.9,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.042736637594564954,0.0028137497701477003,0.05673595097257323,0.004716822490406474,0.020314513466667558,0.003158285075265346,0.024306057799868497,0.00304923556885882,0.03048302552261914,0.0017156809467997042,0.04199838570501124,0.004256343766632031,0.017443950127813503,0.0020683728359218974,0.02063496788908125,0.0030025844495562004,0.19027796902256658,0.016807356753452896,0.19447801260133615,0.015301091728430806,0.21753878177002106,0.010957529891568521,-0.21753878177002106,0.010957529891568521,0.18,0.0,0.18,0.0,1238.4357760919374,8.032938388891354,0.21753878177002106,0.21781457489183195
1000,base2,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.044162460657119845,0.0006313876579785804,0.05820598806025644,0.0013968681353319797,0.019465580194260285,0.011525690086347445,0.022972707866152693,0.014172796609377548,0.04439399536193244,0.0006214486423478995,0.05864809887658665,0.0014425399552460108,0.01730481296086027,0.009443994842620072,0.02072052960186741,0.013135372475695916,0.20571888371671698,0.00953496189172553,0.20898678058065256,0.010476289283397196,0.043789114721764194,0.022178476952594676,-0.022240193611848535,0.04375780154623962,0.18,0.0,0.18,0.0,1371.110699665791,89.85730024715468,0.043789114721764194,0.049085348201399155
1000,base2,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04154116793953399,0.0018391063700163063,0.055969622708169034,0.00395201347624008,0.016936310082108417,0.0038515695966702683,0.020442917610091822,0.0039002482828205897,0.04071629602913484,0.0016622324288089615,0.055346404598133225,0.003830959418503222,0.015683946245732754,0.0023294733222138393,0.01949651833062021,0.003682867417048997,0.19262518847788163,0.00974804911611094,0.19652664227016023,0.007715083938274469,0.058872644223758354,0.028412291754802182,-0.058872644223758354,0.028412291754802182,0.18,0.0,0.18,0.0,1212.4335097382427,42.651403896474335,0.058872644223758354,0.0653700738920894
1000,base2,0.6,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04158402838770702,0.0020951903692698016,0.05578825983839014,0.004359294930458454,0.018333767946635764,0.0038480453517374356,0.022479268804844563,0.0032266810608953963,0.037302688794138165,0.0017260506910921132,0.05111712579297984,0.004017874152364389,0.016829316678210842,0.0020350474027614595,0.020401206500269678,0.0031027035363868005,0.1914102533764443,0.014364282833276577,0.19545882540628828,0.012114653711236116,0.1309761880979198,0.022505779324529754,-0.1309761880979198,0.022505779324529754,0.18,0.0,0.18,0.0,1302.1430693599978,33.8622748865444,0.1309761880979198,0.13289571833458783
1000,base2,0.9,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04169558481874845,0.0023621935999478772,0.05557127163373238,0.0045814028610394976,0.02037136404972141,0.0026277159969148307,0.024478301449913482,0.0025095283203478494,0.029401150442388786,0.0017533982059024559,0.04108649644194679,0.0041815973934202,0.01821534231367363,0.002651125675597381,0.021131729023372216,0.002617278418723806,0.19005916088997993,0.019808212187971904,0.1944699570490696,0.017300807777956936,0.20454876703198777,0.013991553462368031,-0.20454876703198777,0.013991553462368031,0.18,0.0,0.18,0.0,1281.8336353625054,45.4253443464052,0.20454876703198777,0.2050267340192413
1000,base3,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.058780869427490924,0.001754862953623062,0.07413947681637997,0.0022465361961175106,0.01905338728615695,0.008248865079875364,0.022179498078386185,0.009538123128128045,0.06005712577941147,0.001979028797107748,0.07570419723546912,0.0025040055994125046,0.01890605731021544,0.0057837893145046716,0.022188042788770113,0.008232765968639677,0.08757065428435838,0.010196075073745122,0.10772722965258727,0.01588957298579177,0.026747857924689738,0.01603553313259948,0.007869330779207775,0.030177141340648826,0.18,0.0,0.18,0.0,1310.314168382727,55.96259553295665,0.026747857924689738,0.031186314729478436
1000,base3,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.05862203186000112,0.0018991471666665902,0.0744310857171875,0.003019254934371767,0.019623744310895336,0.0072889834835122465,0.025263138066317532,0.008771455575089158,0.059216741937924526,0.0017554406717956957,0.07520672055485193,0.002850984002079081,0.017495454334625973,0.005325450427352703,0.023956022056918987,0.005528924815506915,0.08036909760418942,0.007392256942487474,0.09826225431868829,0.00903859203150554,0.11771307906687783,0.021041193976118387,-0.11771307906687783,0.021041193976118387,0.18,0.0,0.18,0.0,1270.1765221821843,100.32638246932413,0.11771307906687783,0.11957884774217249
