n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,0,135,1,,988.4979080070043,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.3,-0.076670453008851,0.05324743398486077,0.07159106615365957,0.01424835562066229,0.022051416238923375,0.051855244612360386,0.06986457884563003,0.013113252350915608,0.01951804815837392,0.2995520786938522,0.34927266643647537,0.076670453008851,
1000,base1,1,136,1,,1015.7863058310468,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.3,-0.07569560013437562,0.0493666466983815,0.06789383590085998,0.009675148448262838,0.011045848559926038,0.048489006434243545,0.06707843234762217,0.00898117744147156,0.01177274658220481,0.2980390250979017,0.3430206461637573,0.07569560013437562,
1000,base1,1,136,1,,1029.1128555029863,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.0,0.005253794658061234,0.051741340555552205,0.07237893673884503,0.025030352947336715,0.03130733372177234,0.051889142820343695,0.0730912972341852,0.02277180205628769,0.029077608613771486,0.32659029427069786,0.36109545979118496,0.005253794658061234,
1000,base1,0,135,1,,1133.398040974047,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.0,0.0077804266889279034,0.0514918095808328,0.07106233569970749,0.020626517217802398,0.023500754002604235,0.05150449291568005,0.0712450123624336,0.021216321806697636,0.023555479291192238,0.2945153129898001,0.33847484362958796,0.0077804266889279034,
1000,base1,0,135,1,,1214.715056871064,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.6,-0.15624453511987324,0.05342683959976428,0.0723046236787997,0.01696547925311484,0.025486455946689385,0.047508181805468806,0.06483540256832789,0.015935773685079285,0.02182026916264827,0.29829129019796896,0.3476522921690927,0.15624453511987324,
1000,base1,3,138,1,,1282.9490738000022,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.3,-0.12013158844394137,0.05120302314213731,0.07111804048072473,0.008968260588029645,0.009232024459565759,0.05068134459660018,0.07128494636229145,0.011212661138883473,0.011948824546934937,0.3372598934257967,0.37902725564449485,0.12013158844394137,
1000,base1,3,138,1,,1295.9422458349727,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.6,-0.18344658551854692,0.05069740097765769,0.06988674063347246,0.009025880830727515,0.0093993443770944,0.04644436637065024,0.06579173883751803,0.012637380637984044,0.013470621321355883,0.3479555152056762,0.39094256328489724,0.18344658551854692,
1000,base1,3,138,1,,1449.7959534639958,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.0,-0.05288121941027019,0.05274793579019803,0.07469777541997737,0.013312623305959087,0.013836695938134724,0.05291293089145069,0.07489680039915038,0.013693551189211756,0.015518040048710657,0.30555447876352265,0.34663310092317706,0.05288121941027019,
1000,base1,2,137,1,,1482.0779466719832,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.0,0.056621193122482615,0.052612593225789414,0.07476407665873805,0.024060649447319976,0.02617617996096568,0.05303829324621891,0.07558797374534293,0.025605836173329177,0.027472097624116686,0.2714712554446802,0.33191677185312496,0.056621193122482615,
1000,base1,1,136,1,,1531.1247283830307,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.6,-0.1541211638417493,0.04956587884055631,0.06848619588465342,0.011310733731959816,0.012609912027709603,0.04479791530124382,0.06256052250130772,0.010626845370217047,0.013120297259031735,0.3009607970686748,0.3424965908805601,0.1541211638417493,
1000,base1,2,137,1,,1596.0338846789673,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.6,-0.1320827214253425,0.051402014449622856,0.07386872973608496,0.024773550202770056,0.028019945066672765,0.04564198776335573,0.06578563255998371,0.026515050817171898,0.028307000290813292,0.2391448552547302,0.296734837307296,0.1320827214253425,
1000,base1,2,137,1,,1635.4111268159468,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,0.3,-0.04622700556132209,0.05184060695626362,0.07438168167090284,0.023071789502072504,0.024724470387765905,0.05049425847750671,0.07241747383759646,0.024701385904265766,0.02601691616046105,0.24736263018680443,0.304955864131363,0.04622700556132209,
