n_subject,coef_type,rho_true,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,Sigma_fro_error_mean,Sigma_fro_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std
1000,base1,0.0,exchangeable_varying_sigma,fixed,30,30,0,0.050631063689062915,0.0017300751503300778,0.06930603476734123,0.003326974622980543,0.02087199199300403,0.007780789425480082,0.02449163302308332,0.00942813574167901,0.05076807676439623,0.0017651200345172465,0.06968418329610641,0.0033888550721555806,0.0212337367826826,0.007729644424379306,0.024982880002369902,0.009829469307676805,0.303230790114104,0.02658285098628829,0.31460256346654236,0.02494489667221853,0.028083303726369392,0.019090601887516444,0.4302377315312353,0.036879610286852264,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1618.1512102205734,1350.6211543614631
1000,base1,0.3,exchangeable_varying_sigma,fixed,30,30,0,0.050506338502031574,0.0020451954388431993,0.06946139170585797,0.0037615860398561352,0.024433497455361063,0.0100530495750123,0.02783055284123054,0.010689534950450653,0.04941229992752295,0.0017753096220301293,0.06832692414389524,0.003503946224939515,0.02488281474773757,0.010661206357092372,0.028309733583623663,0.010861192291180752,0.302291144392839,0.03484226921832808,0.3133779639312493,0.03348685989843771,0.07483925398352696,0.03059477461798987,0.4735513201476213,0.053152762068489755,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1497.9493506417396,1201.1945056835657
1000,base1,0.6,exchangeable_varying_sigma,fixed,30,30,0,0.05056953693683395,0.0023561841287233778,0.0695615192990499,0.004335222310858012,0.02658862672050164,0.01095247872706002,0.030515086801900983,0.01161961737554609,0.04525274282758242,0.0017063515647419544,0.06303717603137997,0.0036420151931369294,0.02692485159256189,0.011303518811679313,0.030412781573947827,0.011716099371000899,0.30193390244962875,0.037115839797833804,0.3132761698866302,0.03566351083632968,0.1509075740690428,0.02545056827063109,0.5888064879180418,0.06141317342930424,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1725.5599488156595,1602.8832290525936
1000,base1,0.9,exchangeable_varying_sigma,fixed,30,30,0,0.050586936166082105,0.0027200594385320943,0.06962264196479925,0.005007483900321569,0.028822652830304697,0.011342990723260307,0.03320729352883571,0.012260031449057338,0.03569359197231936,0.0018129417810737296,0.050867245517126805,0.004008270411559297,0.02836369085200614,0.011483806276889,0.031928440097200333,0.01224044988783121,0.30139440382255994,0.039889803907469115,0.3133706078636882,0.038195008704027686,0.2270144183609415,0.019222985522318468,0.742646658369951,0.06853689567056702,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1519.3651215152834,1391.5379978261071
1000,base2,0.0,exchangeable_varying_sigma,fixed,30,30,0,0.05081004618904373,0.0020759182632964345,0.0693911549793747,0.0036438003414822214,0.02093200070736732,0.007932251796981767,0.024673244349059823,0.009540863788882978,0.05099379668267104,0.002123166647568246,0.06981182948512127,0.0037228476096846,0.021200209443705872,0.00783982622601026,0.025086507875524293,0.0098089435425304,0.3033370370620417,0.027198372056614507,0.3156938256566695,0.025662050096457036,0.029361462256021244,0.021113403422642008,0.43055371515281116,0.03781062278450888,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,969.9026029186032,379.1094261445645
1000,base2,0.3,exchangeable_varying_sigma,fixed,30,30,0,0.05025911433174141,0.0017919864991859692,0.06924755198912577,0.0035975641522218655,0.02440625374288398,0.009833184334004949,0.0280592272463852,0.010178105502856418,0.04923278061500583,0.0016345677618379883,0.0681789508413703,0.0033609013706486527,0.025071203327774263,0.010270582072847333,0.028463119187077213,0.010466652178442767,0.3027842094123352,0.03561010511695156,0.3146688465604218,0.03396622881798776,0.06872468456861203,0.0292487333803057,0.4715511273850635,0.055079079345718686,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1157.578340596046,454.79177705970085
1000,base2,0.6,exchangeable_varying_sigma,fixed,30,30,0,0.05025855138288496,0.001981803096132476,0.06926811529885872,0.0041115380626951074,0.026580733660907758,0.010758613949739211,0.030755072724810203,0.011123836503093648,0.04501947339999013,0.0015596238451200707,0.06282999179150459,0.0034515610100547237,0.027088231220929192,0.011087480866099085,0.030507016799376264,0.011406494840612106,0.30246497083456486,0.03782873717119397,0.31455546305179266,0.03601037583328822,0.14463774451140718,0.023059859096847057,0.5851525481832489,0.06373586565585082,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1335.3176318447843,404.5805867063309
1000,base2,0.9,exchangeable_varying_sigma,fixed,30,30,0,0.05023123985362728,0.0022410181468664656,0.06922423278677962,0.00470641063941358,0.028926746587168442,0.0111866967526593,0.03343399495215007,0.011847204404382297,0.03520503722545205,0.001518364436323232,0.050427206700871176,0.0037061109601808544,0.028436206667446152,0.011449237377833377,0.03197994150445701,0.011980673604359919,0.30198483053487357,0.04051021692541714,0.3146610999542711,0.0383724349840884,0.2208561085576747,0.014798115534678028,0.7384255999700859,0.07109897174047977,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1602.9491369266898,1255.897027773222
1000,base3,0.0,exchangeable_varying_sigma,fixed,30,30,0,0.0648961250710584,0.0022218076737757384,0.08406407340481452,0.0034111562403197596,0.022067807789766032,0.007644822265126901,0.02637399156434128,0.009117497837724189,0.06602409184268439,0.002312706182989397,0.08552668314316812,0.0035332544715281035,0.02267741806322347,0.007646631075909162,0.02711362626136222,0.00934316941330653,0.17163600659742723,0.02641907083638233,0.20981155901794138,0.021801297543262446,0.028517800249245908,0.022083933451645176,0.24195619304731214,0.040243042784892644,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1220.6429252646399,573.2207349465183
1000,base3,0.3,exchangeable_varying_sigma,fixed,30,30,0,0.06519271348362128,0.001781104618114949,0.08455063676621394,0.002841790338710848,0.024609928976621384,0.01112006805700049,0.028928800328416087,0.011696650302465165,0.06557322531877523,0.001703079979681241,0.08500179581388036,0.002677203657180157,0.02526841732676221,0.010867624424922472,0.029686819622538874,0.011047570731754922,0.1707991196073536,0.032149572080360185,0.2087710739822903,0.030140002338561477,0.10995539180603825,0.030798319079282307,0.310561369281471,0.055178807500928656,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1194.399023049674,413.21766746623666
