n_subject,coef_type,rho_true,sigma2_function,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,rho_error_mean,rho_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std,rho_mae,rho_rmse
1000,base5,0.0,constant,exchangeable_varying_sigma,fixed,4,4,0,0.07885950341228025,0.0016001147402954217,0.10538922496779796,0.0028977585729148365,0.027447435356558268,0.00434608533002206,0.03227604756506631,0.004070575316862923,0.08195198517363778,0.001493959643454162,0.1104897272590346,0.0028248914976997277,0.02527630982150076,0.004977084844555926,0.029784363634984195,0.007042382997661779,0.3030941629946127,0.005289581300638749,0.3910900331001723,0.020312374068791043,0.033062895496889795,0.013391055630027784,-0.005379777303347391,0.03526376930634532,0.18,0.0,0.18,0.0,2510.7687589220004,262.9325283910472,0.033062895496889795,0.035671773568533904
1000,base5,0.0,mixed,exchangeable_varying_sigma,fixed,4,4,0,0.07993885888278543,0.00151924070876207,0.10742477977078535,0.002707627512343728,0.02711805285072251,0.00485360581027743,0.031982100022311666,0.005156081987107495,0.08309191277357297,0.0014706140947736784,0.11248390958320277,0.0027177265726162935,0.02526242217548859,0.005967056691926271,0.02990447015025807,0.007918967820261599,0.34758241136340584,0.0029144508946391946,0.4429068546682958,0.01583811474722799,0.03295214306368772,0.013267951351846859,-0.004028441412964346,0.03529382276471382,0.18,0.0,0.18,0.0,1595.2722884754767,23.515642650967845,0.03295214306368772,0.035522982216654016
1000,base5,0.0,sin,exchangeable_varying_sigma,fixed,4,4,0,0.07858392673404423,0.0016261871595104763,0.10547554264571796,0.002971096568268126,0.028806144398607656,0.004944463578780275,0.03377128271092796,0.004199809261305803,0.08159095396704125,0.0015449427802341092,0.1104801291518458,0.002906499832956244,0.024722719328951724,0.005763358110910081,0.02856683229588443,0.007562205604385445,0.28773573420218024,0.004019565717816986,0.354816901984789,0.016885635081969063,0.029946383548349324,0.013763438434458503,-0.004005010403269005,0.03271357542112576,0.18,0.0,0.18,0.0,1841.3798998075072,152.94019581395747,0.029946383548349324,0.03295782342880028
1000,base5,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.07289572675197654,0.0016008948542466034,0.09823350375830997,0.0030289526934183034,0.02448820075713102,0.0032393802528726564,0.028703681305794662,0.0022922705248825124,0.07616874357980102,0.0014457792687119252,0.1039827223479932,0.002861268813236169,0.021849330527338895,0.00340743611988441,0.025697826998700275,0.005104792540108261,0.269494109354267,0.008034840741596556,0.3837170595736042,0.02645760052643604,0.03371852176456126,0.01635367236482618,-0.008239372696172705,0.03655809140774221,0.18,0.0,0.18,0.0,1607.8556189599913,23.551274252105888,0.03371852176456126,0.03747507584786548
1000,base5,0.3,constant,exchangeable_varying_sigma,fixed,4,4,0,0.07955419544932113,0.002252477111976236,0.10717725250578283,0.0026418764894238717,0.02866040603557678,0.00715223499627917,0.03185859711600199,0.0077592347699324965,0.08226612893916244,0.002312007011540371,0.11179135092954287,0.0025724546264179636,0.03051407258553579,0.0071144562841612006,0.033890500502844395,0.00826170562199878,0.29538180153313365,0.011834589134891521,0.37657170975339493,0.02437033886564229,0.16234155067915046,0.03554520863443463,-0.16234155067915046,0.03554520863443463,0.18,0.0,0.18,0.0,2312.127571735007,313.40384034407333,0.16234155067915046,0.16618736695000816
1000,base5,0.3,mixed,exchangeable_varying_sigma,fixed,4,4,0,0.08073055492992343,0.0023279957203359244,0.10958534562636556,0.0026557514365148443,0.028766769075652055,0.0058878716201820535,0.0319882736630024,0.0068576768053824925,0.08346317032554335,0.002391600187191379,0.11408910186161945,0.0025590831436085345,0.03019245512915024,0.006734155212303375,0.03354953377678714,0.0077121527526783735,0.3424186480389317,0.007706010076808629,0.4337596281095012,0.013788897338638499,0.163779454079101,0.033490456974500364,-0.163779454079101,0.033490456974500364,0.18,0.0,0.18,0.0,1615.1146134011797,35.77276285453867,0.163779454079101,0.16716853856754627
1000,base5,0.3,sin,exchangeable_varying_sigma,fixed,4,4,0,0.07929117369078101,0.0020598849343138733,0.10721662909491958,0.0021986010285716413,0.03019517445294076,0.0068019030845448475,0.03332487303441051,0.007759611079210613,0.08190412517710452,0.0020963953873422954,0.11171467133383378,0.0020909193914827183,0.030035264205550593,0.007363838336986731,0.03355316343303057,0.008184103143791959,0.27658273928342547,0.013140954697036692,0.33844714730576353,0.02310015642766827,0.16428172128982085,0.03878478963651497,-0.16428172128982085,0.03878478963651497,0.18,0.0,0.18,0.0,1779.2436450681998,97.2325623096763,0.16428172128982085,0.16879793795273415
1000,base5,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.07334784497062792,0.0018959726447889953,0.09918013948004761,0.0024715028430981794,0.023795944740310788,0.008247598391038736,0.02676721014886381,0.008284546080623437,0.07642576816114148,0.001989374222641341,0.10471465855110823,0.0025413134345773905,0.025981763873734944,0.00760778917825171,0.0289232279205588,0.008155702868499419,0.2554475975455497,0.016968446705975304,0.36157910205004606,0.037988794290393924,0.1780047291857397,0.03909288644841564,-0.1780047291857397,0.03909288644841564,0.18,0.0,0.18,0.0,1596.284506593016,25.586017226664126,0.1780047291857397,0.1822469132340991
1000,base5,0.6,constant,exchangeable_varying_sigma,fixed,4,4,0,0.07930272599277065,0.00225699548513643,0.10692082468867585,0.0028388418737605877,0.031125441322724864,0.006907618695575429,0.03449694536944681,0.008177764389664976,0.08017598857633329,0.002089689539070436,0.10951720266424886,0.002332284042788854,0.03311726228211641,0.0067658615460984995,0.03655008762245435,0.008442040173297182,0.2927220995273445,0.017086261013343068,0.3737024855578198,0.031557167994769285,0.3153983112095285,0.03277026794093729,-0.3153983112095285,0.03277026794093729,0.18,0.0,0.18,0.0,2372.5042491847416,336.07423699667726,0.3153983112095285,0.31709617653756633
1000,base5,0.6,mixed,exchangeable_varying_sigma,fixed,4,4,0,0.0804627050098221,0.0023469933305002907,0.10927629689216894,0.0029750348389105227,0.031208318699862642,0.005359965942062782,0.03461225695539233,0.006981449042640256,0.08132109187956534,0.0021718257921155386,0.11163679495260262,0.002348164084269495,0.032745742147294615,0.006284713799111275,0.03621274402523363,0.007883894753916548,0.339346265539836,0.012428945507413998,0.4304591062374841,0.019145897498664566,0.32036128846322465,0.03131191464214855,-0.32036128846322465,0.03131191464214855,0.18,0.0,0.18,0.0,1661.3897028601496,15.718267345119063,0.32036128846322465,0.3218878549190302
