rho,rep,seed,miae,rmise,beta_mae,beta_rmse,se_beta_nonzero,ppv_beta_nonzero,spe_beta_nonzero,npv_beta_nonzero,se_const_zero,ppv_const_zero,spe_const_zero,npv_const_zero,se_const_nonzero,ppv_const_nonzero,spe_const_nonzero,npv_const_nonzero,se_vary,ppv_vary,spe_vary,npv_vary
0.9,0,123,0.07683313615356091,0.12119960873198475,0.008962797750906595,0.01596840504045965,1.0,1.0,1.0,1.0,0.509090909090909,0.9491525423728814,0.94,0.46534653465346537,0.18181818181818182,0.9090909090909091,0.9962264150943396,0.8543689320388349,0.9111111111111111,0.21465968586387435,0.45454545454545453,0.9689922480620154
0.9,1,124,0.07085471551541193,0.11164533108893553,0.01144392813420263,0.018926535582004404,1.0,1.0,1.0,1.0,0.6227272727272727,0.9256756756756757,0.89,0.5174418604651163,0.3090909090909091,1.0,1.0,0.8745874587458746,0.8,0.23225806451612904,0.5672727272727273,0.9454545454545454
0.9,2,125,0.08145358282132747,0.1228926495275736,0.00284630183565817,0.004502499731796715,1.0,1.0,1.0,1.0,0.5181818181818182,0.8702290076335878,0.83,0.43915343915343913,0.4,1.0,1.0,0.889261744966443,0.6666666666666666,0.17964071856287425,0.5018181818181818,0.9019607843137255
0.9,3,126,0.057701905198214026,0.09373862870044528,0.003682027641097923,0.005855227195266529,1.0,1.0,1.0,1.0,0.7681818181818182,0.9285714285714286,0.87,0.6304347826086957,0.4,1.0,1.0,0.889261744966443,0.7777777777777778,0.3017241379310345,0.7054545454545454,0.9509803921568627
0.9,4,127,0.08445153085976924,0.12750914160268348,0.0016601734831861517,0.0027198464618733184,1.0,1.0,1.0,1.0,0.4318181818181818,0.9313725490196079,0.93,0.42660550458715596,0.41818181818181815,0.9583333333333334,0.9962264150943396,0.8918918918918919,0.8888888888888888,0.20618556701030927,0.44,0.9603174603174603
0.9,5,128,0.06982337322676559,0.10719145657033263,0.00607151930852501,0.00938716198283686,1.0,1.0,1.0,1.0,0.5636363636363636,0.9538461538461539,0.94,0.49473684210526314,0.3090909090909091,1.0,1.0,0.8745874587458746,0.9333333333333333,0.24277456647398843,0.5236363636363637,0.9795918367346939
0.9,6,129,0.06873266513796257,0.10910093183318673,0.01147265279956426,0.018412894429585096,1.0,1.0,1.0,1.0,0.6181818181818182,0.9315068493150684,0.9,0.5172413793103449,0.509090909090909,1.0,1.0,0.9075342465753424,0.8,0.2465753424657534,0.6,0.9482758620689655
0.9,7,130,0.06518521400155018,0.10532651932043899,0.007379622815064278,0.013367761282294189,1.0,1.0,1.0,1.0,0.6772727272727272,0.9430379746835443,0.91,0.5617283950617284,0.2545454545454545,1.0,1.0,0.8660130718954249,0.8444444444444444,0.25675675675675674,0.6,0.9593023255813954
0.9,8,131,0.0793542448446294,0.12067954199422656,0.008472755584233792,0.013266450048735175,1.0,1.0,1.0,1.0,0.5909090909090909,0.87248322147651,0.81,0.47368421052631576,0.2,1.0,1.0,0.8576051779935275,0.6666666666666666,0.1875,0.5272727272727272,0.90625
0.9,9,132,0.07351008795276243,0.1098999249016298,0.007840159302917524,0.012456800111954361,1.0,1.0,1.0,1.0,0.5227272727272727,0.9426229508196722,0.93,0.4696969696969697,0.5272727272727272,1.0,1.0,0.9106529209621993,0.9111111111111111,0.24260355029585798,0.5345454545454545,0.9735099337748344
0.9,10,133,0.09181807603455873,0.14320511300568944,0.007854393637973498,0.011289020368755478,1.0,1.0,1.0,1.0,0.39090909090909093,0.8514851485148515,0.85,0.3881278538812785,0.32727272727272727,1.0,1.0,0.8774834437086093,0.7555555555555555,0.1691542288557214,0.3927272727272727,0.907563025210084
0.9,11,134,0.06521951532194305,0.10606098233241563,0.003222644807155798,0.006054812206541166,1.0,1.0,1.0,1.0,0.7045454545454546,0.9337349397590361,0.89,0.577922077922078,0.5272727272727272,1.0,1.0,0.9106529209621993,0.8444444444444444,0.304,0.6836363636363636,0.9641025641025641
