n,rep,seed,miae,rmise,beta_mae,beta_rmse,se_beta_nonzero,ppv_beta_nonzero,spe_beta_nonzero,npv_beta_nonzero,se_const_zero,ppv_const_zero,spe_const_zero,npv_const_zero,se_const_nonzero,ppv_const_nonzero,spe_const_nonzero,npv_const_nonzero,se_vary,ppv_vary,spe_vary,npv_vary
2000,21,144,0.013562947228232801,0.02957407315132727,0.012289582132193626,0.020531615305776102,1.0,1.0,1.0,1.0,0.9957627118644068,0.9694719471947195,0.63,0.9264705882352942,0.7636363636363637,0.8936170212765957,0.9959183673469387,0.9894566098945661,0.4666666666666667,1.0,1.0,0.9809372517871326
2000,22,145,0.01410324988828989,0.03031197042829923,0.020476468225094493,0.038034774174438644,1.0,1.0,1.0,1.0,0.9991525423728813,0.9768019884009942,0.72,0.9863013698630136,0.8909090909090909,0.9607843137254902,0.9983673469387755,0.9951179820992677,0.4888888888888889,1.0,1.0,0.9817170111287759
2000,23,146,0.014240421547662183,0.029992289898695235,0.013570208162464922,0.02033147495959416,1.0,1.0,1.0,1.0,0.997457627118644,0.9647540983606557,0.57,0.95,0.7818181818181819,0.9347826086956522,0.9975510204081632,0.9902755267423015,0.3111111111111111,1.0,1.0,0.9755134281200631
2000,24,147,0.01366798951023276,0.029626827605391055,0.012088180286145011,0.015309516079987259,1.0,1.0,1.0,1.0,0.9966101694915255,0.9727047146401985,0.67,0.9436619718309859,0.8181818181818182,0.9183673469387755,0.996734693877551,0.991876523151909,0.4888888888888889,1.0,1.0,0.9817170111287759
2000,25,148,0.01324608173322809,0.029244134082581575,0.01599385283748221,0.024650110983702848,1.0,1.0,1.0,1.0,0.9949152542372881,0.9734660033167496,0.68,0.918918918918919,0.8363636363636363,0.8679245283018868,0.9942857142857143,0.9926650366748166,0.4666666666666667,1.0,1.0,0.9809372517871326
2000,26,149,0.013609477373539637,0.029564128576727695,0.015934298443822627,0.023330057557173756,1.0,1.0,1.0,1.0,0.9966101694915255,0.9735099337748344,0.68,0.9444444444444444,0.8,0.88,0.9951020408163266,0.9910569105691057,0.4888888888888889,1.0,1.0,0.9817170111287759
2000,27,150,0.012974041503337043,0.027925692016688326,0.010652541150092041,0.014775100864902016,1.0,1.0,1.0,1.0,0.9949152542372881,0.9742738589211618,0.69,0.92,0.8545454545454545,0.8867924528301887,0.9951020408163266,0.993480032599837,0.4888888888888889,1.0,1.0,0.9817170111287759
2000,28,151,0.013782411071693692,0.029753804883988773,0.006549278495937348,0.009226929590038367,1.0,1.0,1.0,1.0,0.9957627118644068,0.9710743801652892,0.65,0.9285714285714286,0.8545454545454545,0.9038461538461539,0.9959183673469387,0.993485342019544,0.4,1.0,1.0,0.9786053882725833
2000,29,152,0.014072403306766615,0.02982895113112926,0.015227810831389844,0.0260659986090308,1.0,1.0,1.0,1.0,0.997457627118644,0.9671322925225966,0.6,0.9523809523809523,0.8,0.9361702127659575,0.9975510204081632,0.9910786699107867,0.35555555555555557,1.0,1.0,0.9770569620253164
3500,0,123,0.012666984397361237,0.03206981446914653,0.006160878578488856,0.008341706803344848,1.0,1.0,1.0,1.0,0.9898305084745763,0.9765886287625418,0.72,0.8571428571428571,0.8,0.7719298245614035,0.9893877551020408,0.9910057236304171,0.5777777777777777,0.9629629629629629,0.9991902834008097,0.9848363926576217
3500,1,124,0.012703100537774794,0.03226237436136545,0.014768526374180132,0.017385488030076893,1.0,1.0,1.0,1.0,0.9932203389830508,0.9774812343619683,0.73,0.9012345679012346,0.8727272727272727,0.8275862068965517,0.9918367346938776,0.9942716857610474,0.5111111111111111,1.0,1.0,0.9824980111376292
3500,2,125,0.014135682257719558,0.034217535719529124,0.012184988499523711,0.017698464221941355,1.0,1.0,1.0,1.0,0.9915254237288136,0.980720871751886,0.77,0.8850574712643678,0.8545454545454545,0.8103448275862069,0.9910204081632653,0.9934533551554828,0.6222222222222222,0.9655172413793104,0.9991902834008097,0.9864108713029577
3500,3,126,0.013612182584763126,0.033248897070223014,0.013633160074477832,0.018193702112074918,1.0,1.0,1.0,1.0,0.9906779661016949,0.9815281276238456,0.78,0.8764044943820225,0.9090909090909091,0.8064516129032258,0.990204081632653,0.9958949096880131,0.5777777777777777,0.9629629629629629,0.9991902834008097,0.9848363926576217
3500,4,127,0.012859228605703009,0.03301724933507957,0.0033684578894923045,0.004552074328815476,1.0,1.0,1.0,1.0,0.9898305084745763,0.9782244556113903,0.74,0.8604651162790697,0.8363636363636363,0.7931034482758621,0.990204081632653,0.9926350245499181,0.6222222222222222,1.0,1.0,0.9864217252396166
3500,5,128,0.01305101729931277,0.031921674327420206,0.0061110326947603644,0.0085007737639678,1.0,1.0,1.0,1.0,0.9940677966101695,0.9791318864774624,0.75,0.9146341463414634,0.8727272727272727,0.8571428571428571,0.9934693877551021,0.994281045751634,0.5555555555555556,0.9615384615384616,0.9991902834008097,0.9840510366826156
3500,6,129,0.012620480486336903,0.03144660554002092,0.005732023623377882,0.009231957343497505,1.0,1.0,1.0,1.0,0.9940677966101695,0.9783152627189324,0.74,0.9135802469135802,0.8545454545454545,0.8703703703703703,0.9942857142857143,0.9934747145187602,0.6,1.0,1.0,0.985634477254589
3500,7,130,0.012969905311466181,0.03244627024753003,0.0076531520255197095,0.0096873830072942,1.0,1.0,1.0,1.0,0.9915254237288136,0.980720871751886,0.77,0.8850574712643678,0.8181818181818182,0.8181818181818182,0.9918367346938776,0.9918367346938776,0.6888888888888889,0.96875,0.9991902834008097,0.9887820512820513
3500,8,131,0.012885381432057022,0.031860210541745114,0.014125040153049065,0.021778694009140443,1.0,1.0,1.0,1.0,0.9940677966101695,0.9783152627189324,0.74,0.9135802469135802,0.8181818181818182,0.8490566037735849,0.9934693877551021,0.9918500407497962,0.6222222222222222,1.0,1.0,0.9864217252396166
3500,9,132,0.013394176078745582,0.03265480398444122,0.015184850728544783,0.022108158058850746,1.0,1.0,1.0,1.0,0.9932203389830508,0.9774812343619683,0.73,0.9012345679012346,0.8727272727272727,0.8421052631578947,0.9926530612244898,0.9942763695829926,0.5333333333333333,1.0,1.0,0.98328025477707
3500,10,133,0.013367531782886743,0.03258438884692382,0.014084749479543995,0.02175624238157927,1.0,1.0,1.0,1.0,0.9915254237288136,0.9798994974874372,0.76,0.8837209302325582,0.8727272727272727,0.8135593220338984,0.9910204081632653,0.9942669942669943,0.6,1.0,1.0,0.985634477254589
3500,11,134,0.01290236663082301,0.03345186433315874,0.012224458719320189,0.02019690548208507,1.0,1.0,1.0,1.0,0.9915254237288136,0.9790794979079498,0.75,0.8823529411764706,0.8545454545454545,0.8103448275862069,0.9910204081632653,0.9934533551554828,0.5777777777777777,0.9629629629629629,0.9991902834008097,0.9848363926576217
3500,12,135,0.011917661211690295,0.03101429448762817,0.006819942532981774,0.009759401922513785,1.0,1.0,1.0,1.0,0.9940677966101695,0.9807692307692307,0.77,0.9166666666666666,0.8545454545454545,0.8545454545454545,0.9934693877551021,0.9934693877551021,0.6222222222222222,0.9655172413793104,0.9991902834008097,0.9864108713029577
3500,13,136,0.012855317766359224,0.030911991311215914,0.0029883743986629722,0.00508077537838743,1.0,1.0,1.0,1.0,0.9923728813559322,0.9799163179916318,0.76,0.8941176470588236,0.8727272727272727,0.8275862068965517,0.9918367346938776,0.9942716857610474,0.6,1.0,1.0,0.985634477254589
3500,14,137,0.012397976160019163,0.03065465867918354,0.005745891429741409,0.009448435364504085,1.0,1.0,1.0,1.0,0.9923728813559322,0.9807370184254607,0.77,0.8953488372093024,0.8363636363636363,0.8214285714285714,0.9918367346938776,0.9926470588235294,0.6444444444444445,0.9666666666666667,0.9991902834008097,0.9872
3500,15,138,0.01306750423859873,0.031404650687347054,0.008017875736056293,0.012652742983171388,1.0,1.0,1.0,1.0,0.9932203389830508,0.9758534554537885,0.71,0.8987341772151899,0.8363636363636363,0.8363636363636363,0.9926530612244898,0.9926530612244898,0.5111111111111111,0.9583333333333334,0.9991902834008097,0.982484076433121
3500,16,139,0.012682695890177682,0.03239373887200496,0.020932188276155967,0.025132489194320613,1.0,1.0,1.0,1.0,0.9932203389830508,0.9782971619365609,0.74,0.9024390243902439,0.8181818181818182,0.8333333333333334,0.9926530612244898,0.9918433931484503,0.6222222222222222,1.0,1.0,0.9864217252396166
3500,17,140,0.013106541882336372,0.03353038520127966,0.018594426150494746,0.021819735592110426,1.0,1.0,1.0,1.0,0.9906779661016949,0.9807046979865772,0.77,0.875,0.8363636363636363,0.7931034482758621,0.990204081632653,0.9926350245499181,0.6444444444444445,0.9666666666666667,0.9991902834008097,0.9872
3500,18,141,0.012799728860160418,0.03094097063294441,0.004615421155437669,0.007477154912657573,1.0,1.0,1.0,1.0,0.9923728813559322,0.9807370184254607,0.77,0.8953488372093024,0.8545454545454545,0.8245614035087719,0.9918367346938776,0.9934587080948487,0.6444444444444445,1.0,1.0,0.9872102318145484
3500,19,142,0.012532436336400344,0.030912869865514492,0.0037127322503578996,0.00801223503807925,1.0,1.0,1.0,1.0,0.9923728813559322,0.9758333333333333,0.71,0.8875,0.8181818181818182,0.8181818181818182,0.9918367346938776,0.9918367346938776,0.5555555555555556,1.0,1.0,0.9840637450199203
3500,20,143,0.013317309358348958,0.033048563645104743,0.012850838862979228,0.02160103704107325,1.0,1.0,1.0,1.0,0.9906779661016949,0.9782426778242678,0.74,0.8705882352941177,0.8181818181818182,0.7894736842105263,0.990204081632653,0.9918233851185609,0.6,0.9642857142857143,0.9991902834008097,0.9856230031948882
3500,21,144,0.012624680754318269,0.03232370184889287,0.010682992981240213,0.016677156669927577,1.0,1.0,1.0,1.0,0.9923728813559322,0.9782790309106099,0.74,0.891566265060241,0.7818181818181819,0.8113207547169812,0.9918367346938776,0.9902200488997555,0.6,0.9,0.9975708502024292,0.9856
3500,22,145,0.012748497307765278,0.029905067934030218,0.013798487320033873,0.019497852559572957,1.0,1.0,1.0,1.0,0.9957627118644068,0.9791666666666666,0.75,0.9375,0.8545454545454545,0.9038461538461539,0.9959183673469387,0.993485342019544,0.6,0.9642857142857143,0.9991902834008097,0.9856230031948882
3500,23,146,0.013074712091426004,0.031984088245320764,0.012258021705186011,0.019493452151729387,1.0,1.0,1.0,1.0,0.9923728813559322,0.9815590947191953,0.78,0.896551724137931,0.8909090909090909,0.8305084745762712,0.9918367346938776,0.995085995085995,0.6222222222222222,1.0,1.0,0.9864217252396166
3500,24,147,0.012524268774011655,0.032238549521537714,0.012452454946660522,0.01904749556895616,1.0,1.0,1.0,1.0,0.9923728813559322,0.9774624373956594,0.73,0.8902439024390244,0.8363636363636363,0.8363636363636363,0.9926530612244898,0.9926530612244898,0.6,1.0,1.0,0.985634477254589
3500,25,148,0.012548916504298471,0.033005128008110556,0.002162424841733836,0.00340409151186549,1.0,1.0,1.0,1.0,0.9932203389830508,0.9832214765100671,0.8,0.9090909090909091,0.9272727272727272,0.85,0.9926530612244898,0.9967213114754099,0.6222222222222222,1.0,1.0,0.9864217252396166
3500,26,149,0.012775944310819633,0.03125175367624989,0.012942858440178086,0.017352165495875642,1.0,1.0,1.0,1.0,0.9923728813559322,0.9823825503355704,0.79,0.8977272727272727,0.9090909090909091,0.8333333333333334,0.9918367346938776,0.9959016393442623,0.6222222222222222,1.0,1.0,0.9864217252396166
3500,27,150,0.013716436140380973,0.03301540324145135,0.004997069369453664,0.008438751513618184,1.0,1.0,1.0,1.0,0.9923728813559322,0.9782790309106099,0.74,0.891566265060241,0.8545454545454545,0.8245614035087719,0.9918367346938776,0.9934587080948487,0.5777777777777777,1.0,1.0,0.9848484848484849
3500,28,151,0.012770131541893536,0.03063076486722611,0.007795111291561063,0.015763347786947542,1.0,1.0,1.0,1.0,0.9940677966101695,0.9807692307692307,0.77,0.9166666666666666,0.9090909090909091,0.8620689655172413,0.9934693877551021,0.9959083469721768,0.5777777777777777,1.0,1.0,0.9848484848484849
3500,29,152,0.012977520942941113,0.03174749620075873,0.009772784534741513,0.013794127823225626,1.0,1.0,1.0,1.0,0.9957627118644068,0.9824414715719063,0.79,0.9404761904761905,0.8909090909090909,0.9074074074074074,0.9959183673469387,0.9951060358890701,0.6444444444444445,0.9666666666666667,0.9991902834008097,0.9872
5000,0,123,0.013111575834718319,0.03363414098091683,0.0023628315021994293,0.003756133234402973,1.0,1.0,1.0,1.0,0.9932203389830508,0.9807531380753138,0.77,0.9058823529411765,0.8181818181818182,0.8490566037735849,0.9934693877551021,0.9918500407497962,0.6222222222222222,0.875,0.9967611336032388,0.9863782051282052
5000,1,124,0.01194891481919409,0.029842011584775268,0.006669975221354191,0.010158497049310974,1.0,1.0,1.0,1.0,0.9940677966101695,0.9686209744013212,0.62,0.8985507246376812,0.8363636363636363,0.8679245283018868,0.9942857142857143,0.9926650366748166,0.3333333333333333,0.9375,0.9991902834008097,0.9762658227848101
5000,2,125,0.01262722393656058,0.03047408968408545,0.002369726059334693,0.004561417338103255,1.0,1.0,1.0,1.0,0.9991525423728813,0.9695723684210527,0.63,0.984375,0.8909090909090909,0.98,0.9991836734693877,0.9951219512195122,0.3111111111111111,1.0,1.0,0.9755134281200631
5000,3,126,0.012713197911283764,0.035457712299082636,0.005292949961464632,0.008551975727939046,1.0,1.0,1.0,1.0,0.9872881355932204,0.9798149705634988,0.76,0.8351648351648352,0.8181818181818182,0.7377049180327869,0.986938775510204,0.9917965545529123,0.6666666666666666,1.0,1.0,0.988
5000,4,127,0.013510342878044798,0.03629912353666191,0.004748027313672004,0.006948430990091828,1.0,1.0,1.0,1.0,0.9872881355932204,0.9856175972927242,0.83,0.8469387755102041,0.8909090909090909,0.7538461538461538,0.986938775510204,0.9950617283950617,0.7333333333333333,1.0,1.0,0.9903769045709703
5000,5,128,0.013952318536051951,0.03684701694560466,0.0013991783439886358,0.0023538655497940385,1.0,1.0,1.0,1.0,0.985593220338983,0.9864291772688719,0.84,0.8316831683168316,0.8909090909090909,0.7313432835820896,0.9853061224489796,0.9950535861500412,0.7333333333333333,0.9705882352941176,0.9991902834008097,0.9903691813804173
5000,6,129,0.012852815569254241,0.03207598007171576,0.005440583689301513,0.011310305332506036,1.0,1.0,1.0,1.0,0.9940677966101695,0.9686209744013212,0.62,0.8985507246376812,0.8727272727272727,0.8888888888888888,0.9951020408163266,0.9942903752039152,0.28888888888888886,0.8666666666666667,0.9983805668016195,0.974703557312253
5000,7,130,0.014643945461033887,0.03871046728238707,0.005439523521575747,0.009406437734517513,1.0,1.0,1.0,1.0,0.9847457627118644,0.9797639123102867,0.76,0.8085106382978723,0.8,0.6984126984126984,0.9844897959183674,0.9909613804437141,0.6222222222222222,0.9032258064516129,0.9975708502024292,0.9863891112890312
5000,8,131,0.013910176549572129,0.03699337879982757,0.010366876882459106,0.015908736506037285,1.0,1.0,1.0,1.0,0.988135593220339,0.9831365935919055,0.8,0.851063829787234,0.8909090909090909,0.765625,0.9877551020408163,0.9950657894736842,0.6444444444444445,0.9666666666666667,0.9991902834008097,0.9872
5000,9,132,0.014087443671408894,0.038030647234478014,0.006964693050616441,0.012182406883125637,1.0,1.0,1.0,1.0,0.9889830508474576,0.980672268907563,0.77,0.8555555555555555,0.8363636363636363,0.7666666666666667,0.9885714285714285,0.9926229508196721,0.6444444444444445,0.9666666666666667,0.9991902834008097,0.9872
5000,10,133,0.012588429477704737,0.032313459931384514,0.006174698898383662,0.009814807806308173,1.0,1.0,1.0,1.0,0.9915254237288136,0.974188176519567,0.69,0.8734177215189873,0.7818181818181819,0.8113207547169812,0.9918367346938776,0.9902200488997555,0.4888888888888889,0.8461538461538461,0.9967611336032388,0.981658692185008
5000,11,134,0.01475655546130678,0.039522583604204645,0.009150347512378733,0.014682945959577715,1.0,1.0,1.0,1.0,0.9864406779661017,0.9822784810126582,0.79,0.8315789473684211,0.8727272727272727,0.7384615384615385,0.9861224489795918,0.994238683127572,0.6666666666666666,1.0,1.0,0.988
5000,12,135,0.012809165276295742,0.03549454790419048,0.017355929104879774,0.02304605394836603,1.0,1.0,1.0,1.0,0.988135593220339,0.9831365935919055,0.8,0.851063829787234,0.8545454545454545,0.7580645161290323,0.9877551020408163,0.993431855500821,0.7111111111111111,1.0,1.0,0.9895833333333334
5000,13,136,0.012318356858686338,0.03097818832694415,0.0025694984014898547,0.004100676992093753,1.0,1.0,1.0,1.0,0.9966101694915255,0.9702970297029703,0.64,0.9411764705882353,0.8181818181818182,0.9183673469387755,0.996734693877551,0.991876523151909,0.37777777777777777,0.8947368421052632,0.9983805668016195,0.9777954004758128
5000,14,137,0.011729569983270972,0.030541096007291896,0.016273731718470567,0.027235419705766695,1.0,1.0,1.0,1.0,0.9949152542372881,0.9702479338842975,0.64,0.9142857142857143,0.8363636363636363,0.8846153846153846,0.9951020408163266,0.992671009771987,0.35555555555555557,0.8888888888888888,0.9983805668016195,0.9770206022187005
5000,15,138,0.013705557969645142,0.03794611750609614,0.010717932326699512,0.015447463464713745,1.0,1.0,1.0,1.0,0.9915254237288136,0.980720871751886,0.77,0.8850574712643678,0.8727272727272727,0.8135593220338984,0.9910204081632653,0.9942669942669943,0.6222222222222222,1.0,1.0,0.9864217252396166
5000,16,139,0.012640496647726068,0.03643032687615672,0.01000718179133441,0.017986006314017127,1.0,1.0,1.0,1.0,0.988135593220339,0.9814814814814815,0.78,0.8478260869565217,0.7636363636363637,0.75,0.9885714285714285,0.9893790849673203,0.7333333333333333,0.9166666666666666,0.9975708502024292,0.9903536977491961
5000,17,140,0.013604725537914463,0.037108569202044125,0.003440067710428314,0.005855043618223492,1.0,1.0,1.0,1.0,0.9864406779661017,0.9822784810126582,0.79,0.8315789473684211,0.8545454545454545,0.734375,0.9861224489795918,0.993421052631579,0.6222222222222222,0.9032258064516129,0.9975708502024292,0.9863891112890312
5000,18,141,0.013570604395707571,0.03798578511284829,0.010556905191330334,0.02255903629660838,1.0,1.0,1.0,1.0,0.988135593220339,0.9839662447257383,0.81,0.8526315789473684,0.8727272727272727,0.7619047619047619,0.9877551020408163,0.9942481511914544,0.6888888888888889,0.96875,0.9991902834008097,0.9887820512820513
5000,19,142,0.012682419937647207,0.03146291594864421,0.017758508399941947,0.020512535679596353,1.0,1.0,1.0,1.0,0.9949152542372881,0.9678483099752679,0.61,0.9104477611940298,0.8363636363636363,0.8846153846153846,0.9951020408163266,0.992671009771987,0.3111111111111111,0.9333333333333333,0.9991902834008097,0.9754940711462451
5000,20,143,0.013793211309731823,0.03716224797111502,0.0022902844400538224,0.004596830900679543,1.0,1.0,1.0,1.0,0.988135593220339,0.9798319327731092,0.76,0.8444444444444444,0.8363636363636363,0.7540983606557377,0.9877551020408163,0.992616899097621,0.6222222222222222,0.9655172413793104,0.9991902834008097,0.9864108713029577
5000,21,144,0.013153609222704251,0.0364937064020138,0.005759025144866089,0.00977686790545184,1.0,1.0,1.0,1.0,0.9889830508474576,0.9839797639123102,0.81,0.8617021276595744,0.8545454545454545,0.7704918032786885,0.9885714285714285,0.9934372436423298,0.7333333333333333,1.0,1.0,0.9903769045709703
5000,22,145,0.013428272908567355,0.03593155364374322,0.007785022463634753,0.01056454552238836,1.0,1.0,1.0,1.0,0.9872881355932204,0.9839527027027027,0.81,0.84375,0.8727272727272727,0.75,0.986938775510204,0.9942434210526315,0.6666666666666666,0.9375,0.9983805668016195,0.9879807692307693
5000,23,146,0.014169262567071888,0.03807998500938082,0.005557204408775533,0.010746146920951225,1.0,1.0,1.0,1.0,0.9872881355932204,0.9814658803706824,0.78,0.8387096774193549,0.8727272727272727,0.75,0.986938775510204,0.9942434210526315,0.6,0.9310344827586207,0.9983805668016195,0.9856115107913669
5000,24,147,0.013745377840887692,0.038336133102629004,0.013927024439607836,0.018621771650534493,1.0,1.0,1.0,1.0,0.9872881355932204,0.9856175972927242,0.83,0.8469387755102041,0.8545454545454545,0.746031746031746,0.986938775510204,0.9934264585045193,0.7333333333333333,0.9428571428571428,0.9983805668016195,0.9903614457831326
5000,25,148,0.013969914145027892,0.03826426603016912,0.0073231195388824295,0.01248268023815276,1.0,1.0,1.0,1.0,0.988135593220339,0.9814814814814815,0.78,0.8478260869565217,0.8363636363636363,0.7540983606557377,0.9877551020408163,0.992616899097621,0.6444444444444445,0.9354838709677419,0.9983805668016195,0.9871897518014412
5000,26,149,0.012078179696308039,0.029528350271824107,0.011532167257858746,0.015814027074642713,1.0,1.0,1.0,1.0,0.997457627118644,0.968724279835391,0.62,0.9538461538461539,0.8,0.9361702127659575,0.9975510204081632,0.9910786699107867,0.35555555555555557,0.8888888888888888,0.9983805668016195,0.9770206022187005
5000,27,150,0.014279758138992148,0.03905260878015184,0.004543792481578803,0.008948905358159837,1.0,1.0,1.0,1.0,0.9847457627118644,0.9847457627118644,0.82,0.82,0.8909090909090909,0.7205882352941176,0.9844897959183674,0.995049504950495,0.6888888888888889,0.96875,0.9991902834008097,0.9887820512820513
5000,28,151,0.013419460071809339,0.03642920044914916,0.014452381608308229,0.02284154859029331,1.0,1.0,1.0,1.0,0.9872881355932204,0.9831223628691983,0.8,0.8421052631578947,0.8363636363636363,0.7540983606557377,0.9877551020408163,0.992616899097621,0.7333333333333333,0.9705882352941176,0.9991902834008097,0.9903691813804173
