n,noise_type,coef_type,rep,seed,miae,rmise,beta_mae,beta_rmse,err_mae,err_rmse
2000,gaussian,sin,8,131,0.06847141182331491,0.08654218058337168,0.05522563952909337,0.06129999231177819,0.5188634516718267,0.6478438582416314
2000,gaussian,sin,9,132,0.07031449908141907,0.08829751218665287,0.012298547702472629,0.016443373038779133,0.5220427128727959,0.6459925666215959
2000,gaussian,sin,10,133,0.06577480525634151,0.0838951744540106,0.04160923822545515,0.04702796889497507,0.5113904854277972,0.6527200820264873
2000,gaussian,sin,11,134,0.06597554577787972,0.08299030494034859,0.08550177612919235,0.0855067915524533,0.47706149961812094,0.6001184631160846
2000,gaussian,sin,12,135,0.06747398775878717,0.0856973096908467,0.05676501400166534,0.06464202565466666,0.559282447533095,0.7085308002580099
2000,gaussian,sin,13,136,0.06959036043439107,0.08714722522264935,0.022175351585420444,0.02740120458215926,0.5154069997006508,0.6423398938567704
2000,gaussian,sin,14,137,0.06617229464613336,0.08329798417522725,0.012489236155675598,0.01561394530143346,0.5249801392418444,0.6494072552770079
2000,gaussian,sin,15,138,0.06513013016275652,0.08175919076772266,0.040282978334178654,0.041387927907496104,0.5286125145620234,0.6647362350547272
2000,gaussian,sin,16,139,0.06644611748719563,0.08416920201858454,0.04078214251387258,0.040993427395621396,0.544428268092296,0.6784905237286241
2000,gaussian,sin,17,140,0.06691138354376588,0.08409283997403345,0.05154937387684849,0.05168721502677877,0.5362681712861084,0.6626006244066632
2000,gaussian,sin,18,141,0.06677171207056043,0.0846405306298285,0.04936867744922879,0.059456262903580144,0.5164997767765267,0.6397209898648009
2000,gaussian,sin,19,142,0.06681420660351016,0.08472489752551532,0.05167776977807126,0.05908779720730888,0.503154150002806,0.6374979951425471
2000,gaussian,sin,20,143,0.06874508525879379,0.08747971916797864,0.028263564148200304,0.029880548303267723,0.5034358215839869,0.639280537530922
2000,gaussian,sin,21,144,0.07331297318982445,0.09143924845186706,0.08972894073397042,0.09159521838489361,0.5023857027777657,0.6246333839692202
2000,gaussian,sin,22,145,0.07059138398286295,0.08899421771248385,0.04855202038898809,0.06515491488582405,0.47308849997468827,0.5912666602843507
2000,gaussian,sin,23,146,0.07019375881126781,0.08837437877097237,0.07810508299148644,0.07819179257902995,0.5253196354695983,0.6672454931049973
2000,gaussian,sin,24,147,0.06664513907828061,0.0836623838830909,0.03851614817267823,0.046698020882937494,0.5146947014213282,0.651865361763731
2000,gaussian,sin,25,148,0.06956420925977652,0.08700213264083997,0.05546769200854684,0.05598739510080395,0.5279378016086903,0.6610312647806168
2000,gaussian,sin,26,149,0.06701879955631769,0.08404548539220869,0.05977017677214863,0.06507169213120649,0.5385680456441432,0.6909464142903077
2000,gaussian,sin,27,150,0.0656559636394167,0.08214705472004477,0.04447559059446898,0.05771066261082808,0.5441281261396039,0.6881321467515102
2000,gaussian,sin,28,151,0.07037724700421995,0.08929231049344374,0.025865072641365616,0.025923308278607258,0.46487872458724416,0.596994721981043
2000,gaussian,sin,29,152,0.06394837581815117,0.07998460639600047,0.022362390103452423,0.025744667060113743,0.5470712849083795,0.6759966079819928
2000,heavy_tailed,sqrt,0,123,0.07273011064156819,0.09131829475771569,0.019807039209973287,0.02617472779418053,0.5538214521676257,0.6975382075505934
2000,heavy_tailed,sqrt,1,124,0.07886800602976059,0.0995675952055821,0.02515633664298106,0.030078054148921885,0.6247167427432643,0.8010754581143138
2000,heavy_tailed,sqrt,2,125,0.07728752420023118,0.09689055132147877,0.04976827049299898,0.05111911667463316,0.6025760735492122,0.7788151843989354
2000,heavy_tailed,sqrt,3,126,0.08480117409435593,0.10721542099724464,0.040580195302232225,0.040624064412193794,0.6107731806739536,0.7680770840624196
2000,heavy_tailed,sqrt,4,127,0.07915461705958002,0.10046297340761966,0.06135624454233968,0.08020805450030319,0.5831783810701345,0.7671076742067925
2000,heavy_tailed,sqrt,5,128,0.07229564516909384,0.0911359244204973,0.03560789764245642,0.044714934322536044,0.5942307021304158,0.7524491616080431
2000,heavy_tailed,sqrt,6,129,0.07675103757038876,0.09706767211036813,0.04113857892830419,0.05206263339992587,0.5865678251755281,0.7353569245626478
2000,heavy_tailed,sqrt,7,130,0.07513249299468626,0.09373890953800323,0.00929240030278966,0.011257081889073256,0.6314626144843115,0.8220464293459622
2000,heavy_tailed,sqrt,8,131,0.07939169370185621,0.09894601547536955,0.04979647108838631,0.06948662018979872,0.5657932418591423,0.7505572042521698
2000,heavy_tailed,sqrt,9,132,0.08381336090748648,0.10502258109759834,0.012007896553176023,0.015531140683091903,0.6569665603136332,0.8250427347342302
2000,heavy_tailed,sqrt,10,133,0.07678033281831927,0.09682042415792828,0.026602173398524664,0.03445799862672457,0.6323459134711531,0.8910575488347208
2000,heavy_tailed,sqrt,11,134,0.0784056946772498,0.09847879870078821,0.02595562369386961,0.03268379160618918,0.5611429815230887,0.7088688987056219
2000,heavy_tailed,sqrt,12,135,0.0772265188967863,0.09781546676884292,0.019833577184968143,0.026922692021344598,0.6464371834538621,0.8286119160411117
2000,heavy_tailed,sqrt,13,136,0.07603550795201255,0.09606548958312724,0.03785196412617564,0.03826245245812566,0.5915507270969382,0.7402580874033672
2000,heavy_tailed,sqrt,14,137,0.09064869777391282,0.11873499964759722,0.06796334344616933,0.06799488944425058,0.6686468159387046,0.8458201786165656
2000,heavy_tailed,sqrt,15,138,0.07722609970477247,0.09719717515355562,0.0062618028995150565,0.006266479214686477,0.5624189105383639,0.7151692113688419
2000,heavy_tailed,sqrt,16,139,0.07859653209250905,0.09900904267039393,0.03779886627356632,0.04805595854993177,0.6244803705320886,0.8011792548529693
2000,heavy_tailed,sqrt,17,140,0.08298370939453772,0.10389646114264774,0.018580327635473126,0.0189015119597777,0.6799560618090739,0.8772152727020367
2000,heavy_tailed,sqrt,18,141,0.0755587577381747,0.09410132930847778,0.04785561024891788,0.05072479672034611,0.5840589787855197,0.7379139799552588
2000,heavy_tailed,sqrt,19,142,0.07686769176005287,0.0965648757631117,0.030852559353840514,0.041802706182917905,0.6155350478622854,0.7785302349486676
2000,heavy_tailed,sqrt,20,143,0.07984037565641632,0.10010544380865863,0.03197100292988597,0.03248579895709572,0.6574324770590433,0.8429709885462946
2000,heavy_tailed,sqrt,21,144,0.07732291997520715,0.09866037197658985,0.05604338505943324,0.06622204581527434,0.5964080978097875,0.7545859728974637
2000,heavy_tailed,sqrt,22,145,0.07590535399910091,0.09523246355972761,0.061300779634549885,0.07765496180890426,0.6073030812525225,0.7792856127042571
2000,heavy_tailed,sqrt,23,146,0.0783847059936717,0.09942437962167358,0.0425312211403337,0.05240839608659749,0.6036457463976395,0.7405602255937737
2000,heavy_tailed,sqrt,24,147,0.08322649051531063,0.10527612201999738,0.014282535091816984,0.014300412234146753,0.5592938771208817,0.7090870103718411
2000,heavy_tailed,sqrt,25,148,0.08273235098034316,0.10350043069191524,0.10780275804354544,0.10994383201918555,0.6229264581889143,0.7946610627323325
2000,heavy_tailed,sqrt,26,149,0.07956354899450045,0.10075730122752248,0.014212969153419575,0.01609169488660885,0.5876052839945204,0.7490890464244117
2000,heavy_tailed,sqrt,27,150,0.08145032454999714,0.1021700510984795,0.043789033570576175,0.04388306889067324,0.6523611191340928,0.8197788461036418
2000,heavy_tailed,sqrt,28,151,0.08507399416442486,0.10597889067106801,0.09200093821463784,0.09201013771413033,0.6757429779692342,0.8470658454365776
2000,heavy_tailed,sqrt,29,152,0.08000929945647019,0.09962419280522825,0.02215858442048846,0.023018753790226998,0.6504512371136453,0.811500027502901
2000,heavy_tailed,quadratic,0,123,0.07354481679376787,0.09216234682426624,0.02213920558223914,0.02586783523891439,0.5564884767544612,0.6998569098146207
2000,heavy_tailed,quadratic,1,124,0.07880932782236844,0.099489663364078,0.026193670452410056,0.03010138127589892,0.6224722761318122,0.8018983887997622
2000,heavy_tailed,quadratic,2,125,0.07773224368164061,0.09744851125475332,0.04883890549561054,0.050262828759714294,0.6031203169740622,0.7819550528108954
2000,heavy_tailed,quadratic,3,126,0.08509952169052362,0.10775277413194204,0.03730687279944506,0.03730687879328551,0.6085940739699186,0.7652244814952897
2000,heavy_tailed,quadratic,4,127,0.07926184856035384,0.10058468294124705,0.06016049288225361,0.07967560137901494,0.578582857397707,0.7695799534604745
