n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,bandwidth_input,bandwidth_method,best_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_abs_error,rho_abs_error,Sigma_fro_error
2000,quadratic,6,129,1,,122.88233716704417,0.13,fixed,0.13,1.0,0.3,0.033263743204717526,0.044239868215388785,0.023931719649542993,0.0316658698457062,0.03190569754896715,0.0432019165700504,0.02474436641469735,0.03246244529181735,0.013835776155871504,0.008455692721153985,0.026359615925495634
2000,quadratic,7,130,1,,122.8855194170028,0.13,fixed,0.13,1.0,0.3,0.027892396372415508,0.036834042412721445,0.009066491925682207,0.00992299422125422,0.026711158746426936,0.035329621612110444,0.00865572298084305,0.009459845434555086,0.03076675796489936,0.016844307560998528,0.05656336522577833
2000,quadratic,8,131,1,,123.05763716599904,0.13,fixed,0.13,1.0,0.3,0.03140861404735176,0.03981431213568604,0.008942916270441081,0.00904722586907326,0.030442086616997134,0.03843173533281767,0.00874334308496616,0.008809267833354954,0.0330807970146213,0.01896606627069719,0.06153259688637193
2000,quadratic,9,132,1,,122.65169700002298,0.13,fixed,0.13,1.0,0.3,0.030230987132617203,0.039107614059761896,0.0398896280123795,0.04523319795230036,0.02893110033136093,0.03715709539823364,0.039209646409138266,0.0447023832219195,0.03299836068293671,0.025471728555918005,0.06754645575764398
2000,quadratic,10,133,1,,122.98710633302107,0.13,fixed,0.13,1.0,0.3,0.03067008707329323,0.04104178729290695,0.007948148206856853,0.01091589356308607,0.030345455623965692,0.040194794378431396,0.00821746517009836,0.011523698926713274,0.04043487544611368,0.009588129305040494,0.06465270797864123
2000,quadratic,11,134,1,,121.95435020804871,0.13,fixed,0.13,1.0,0.3,0.03139907656003033,0.040146650369366335,0.011209829763639823,0.011305378605361335,0.02965696408420915,0.03758805705763307,0.011217235689988003,0.0113138807745938,0.0061838136183614,0.0032084471739821097,0.00894624764952299
2000,quadratic,12,135,1,,121.53590287500992,0.13,fixed,0.13,1.0,0.3,0.03460308727217099,0.043447443847784754,0.018167568651110688,0.02123220387150199,0.03139962742592268,0.039810664725890184,0.017762934367318017,0.0208653229860505,0.0389953466591586,0.04339952475088238,0.09351803155049816
2000,quadratic,13,136,1,,121.061003040988,0.13,fixed,0.13,1.0,0.3,0.03296373708016231,0.043011767720873124,0.011742996594218402,0.01245033648737751,0.032021808402538196,0.04180121065258152,0.012204381007814735,0.013135403215767342,0.0219947871236299,0.011012866680321698,0.03166000487100504
2000,quadratic,14,137,1,,122.55400041595567,0.13,fixed,0.13,1.0,0.3,0.031738262089231195,0.039704544145269687,0.013402690743207657,0.01349923219149306,0.030033051729362076,0.037612476417259504,0.013636755241336562,0.013705439857804263,0.014390447372358284,0.05265811897863776,0.08206692335495207
2000,quadratic,15,138,1,,123.60917520802468,0.13,fixed,0.13,1.0,0.3,0.02917033943099298,0.036905642040663926,0.016048215816779843,0.01706079496975623,0.027917697514762325,0.03457557572738174,0.016412455079862776,0.017414768221288374,0.02124542775105631,0.004413568063699802,0.03363681340471527
2000,quadratic,16,139,1,,123.89323275000788,0.13,fixed,0.13,1.0,0.3,0.031086507801899244,0.04047018295612544,0.020934696081554183,0.025675612498360294,0.030067367793075297,0.03891763681455786,0.020287782359847295,0.02453142524838379,0.04210999765040513,0.0040005903402455245,0.06083925183372081
2000,quadratic,17,140,1,,124.70349533308763,0.13,fixed,0.13,1.0,0.3,0.03106485340582625,0.040955251005920686,0.019053256387943085,0.02068800232962028,0.028927110236983317,0.03846757230398939,0.01843240800788748,0.020542245027880265,0.007368682832121332,0.010042969988727946,0.01513206282141502
2000,quadratic,18,141,1,,122.63556287507527,0.13,fixed,0.13,1.0,0.3,0.02837429073535932,0.0381761655515645,0.021507034805368974,0.02160545089478634,0.02653049435742335,0.035331486367898464,0.0202673209901556,0.02035196648709579,0.01617404779542908,0.027978745787816117,0.05118520464512966
2000,quadratic,19,142,1,,122.85428620793391,0.13,fixed,0.13,1.0,0.3,0.02865065860013105,0.03722796476387029,0.01599051204436175,0.018527730705913403,0.028878454226220023,0.03694719279389368,0.015850876478932463,0.01791420908451236,0.010789980116579723,0.025932467238993395,0.035181972419505776
2000,quadratic,20,143,1,,122.58010262495372,0.13,fixed,0.13,1.0,0.3,0.03197149369681733,0.042620323534426456,0.013015522448257766,0.013776046257041432,0.03167879952884965,0.04147389551795144,0.01290905004347298,0.013704664991786741,0.008500553600535588,0.00883664229801745,0.015015276989394
2000,quadratic,21,144,1,,122.92309295898303,0.13,fixed,0.13,1.0,0.3,0.03233500676729648,0.0399945662893014,0.024242461792736147,0.025990618991811956,0.031118438141209518,0.039221913237070596,0.024464941456284306,0.026138304950357547,0.008948062932133793,0.01806284698188082,0.03174386042489413
