n_subject,coef_type,rho_true,sigma2_function,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,rho_error_mean,rho_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std,rho_mae,rho_rmse
1000,base1,0.0,sin,exchangeable_varying_sigma,fixed,3,3,0,0.051972020878523324,0.001871151816756835,0.07105547465773261,0.004947455906105164,0.022523489493187786,0.009214626152810107,0.027797034811439525,0.011008612644740593,0.052143767918309804,0.0018876578020024697,0.0715286256214157,0.0050538450113212655,0.02003867779404028,0.005613454629738479,0.026613805193078936,0.008159576145907045,0.2995572185536124,0.031703778680312295,0.32294581681119533,0.037378514839657755,0.0375655457094844,0.0141542778818592,0.025837852005449958,0.030723268227073695,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1210.7372257806612,48.19586162978803,0.0375655457094844,0.040143664591168686
1000,base1,0.3,sin,exchangeable_varying_sigma,fixed,3,3,0,0.05045655294560838,0.0023697104282169993,0.07063371727003766,0.005814678863301409,0.03331676449498452,0.0035914398077663704,0.03762323309269106,0.0027573317558216475,0.049259863359668234,0.0021137482731540405,0.06913406007437009,0.005388971457453903,0.032648444267095796,0.0038514344362084183,0.036111709715139675,0.005108994546496459,0.2954474554500415,0.0423250727773701,0.3175294717150781,0.044977250209677876,0.0963464697537076,0.025243358848959844,-0.0963464697537076,0.025243358848959844,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1192.0433256666681,23.068794763194376,0.0963464697537076,0.09959854115387161
1000,base1,0.6,sin,exchangeable_varying_sigma,fixed,3,3,0,0.05097530705007785,0.00262105828748611,0.07169965730292051,0.006825358673087147,0.037697617233038716,0.00418179464069433,0.04283431786649871,0.003112615633537162,0.04543346406453471,0.0021135248164387836,0.06438198144989561,0.005899767894730128,0.03711990763102138,0.003604223567576842,0.04061647639686845,0.004814232248702696,0.30047481368142076,0.04364174165225548,0.323214434618672,0.049258605451008464,0.1689663904944779,0.017008057062230564,-0.1689663904944779,0.017008057062230564,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1155.6800110320037,75.45673603489163,0.1689663904944779,0.1698202435570167
1000,base1,0.9,sin,exchangeable_varying_sigma,fixed,3,3,0,0.05161179918476477,0.0029526781787358692,0.07293929785315179,0.008045580511949547,0.042069110282475196,0.004872738218090205,0.04828856553307668,0.0037014992219231682,0.03646546202029415,0.00247904353983941,0.052900487775579375,0.0070563680045549575,0.04177104751701777,0.00303579052846842,0.045486298918523016,0.004055023426459909,0.30691061499818934,0.0436113638842371,0.3309091568552707,0.05199496406961733,0.23575455972371018,0.007596017155278427,-0.23575455972371018,0.007596017155278427,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1299.289322315337,35.941746066943935,0.23575455972371018,0.2358768999015031
1000,base2,0.0,sin,exchangeable_varying_sigma,fixed,3,3,0,0.05165018885411041,0.003084475843929634,0.07104111279977456,0.005942515261292399,0.021899658051565005,0.009660358055118692,0.02933072833873258,0.012688328642804695,0.05188390421042267,0.0031518537047099927,0.07156062311883632,0.006099362600557095,0.02039072122582708,0.006052567019899951,0.028278415863569228,0.009314332499117294,0.2993861595282615,0.03211999469425198,0.32040885736782093,0.03795053139295225,0.023865161018194386,0.01672232622977145,0.023865161018194386,0.01672232622977145,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1211.600605581334,73.32659852572449,0.023865161018194386,0.029140729314127457
1000,base2,0.3,sin,exchangeable_varying_sigma,fixed,3,3,0,0.050115521590592016,0.0019372558126269015,0.0702926812356075,0.005215413728627081,0.03269075045957026,0.0018322351458272812,0.036822665609224134,0.001611088558914852,0.048749747932605725,0.001713394771987217,0.0687066450710393,0.004779112936125292,0.031874298647425546,0.0028804329066588245,0.035259122362520656,0.005284367410575771,0.2963697769257874,0.04345819425215827,0.31592090780084275,0.04599700918168896,0.08876822379534188,0.028544418217637056,-0.08876822379534188,0.028544418217637056,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1290.605184131661,19.095911815884374,0.08876822379534188,0.0932447390857161
1000,base2,0.6,sin,exchangeable_varying_sigma,fixed,3,3,0,0.050541612002982156,0.002164989980996063,0.07127234318142202,0.00614414862990276,0.037071603197623364,0.0025070025299308908,0.04189587021414809,0.0016927939822697496,0.044629614569699855,0.0016830635161463746,0.06373512243092419,0.005234482628981171,0.036354253189647794,0.002317985012609668,0.039711823800663404,0.004671093553077656,0.30093911171837784,0.04470219425742057,0.32104949809418687,0.049925733053011866,0.16184742195130206,0.018604258363615383,-0.16184742195130206,0.018604258363615383,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1194.9361794140034,70.57939895668888,0.16184742195130206,0.162913186763819
1000,base2,0.9,sin,exchangeable_varying_sigma,fixed,3,3,0,0.05110561191896985,0.0023959719764976807,0.0724068239995981,0.007297719245650974,0.041443096247060725,0.0032922350433183868,0.04720063011272027,0.0022572014211278005,0.03517043221436542,0.001908296906095938,0.05188132163711534,0.006256714566669594,0.04100797036221717,0.0015875190922460744,0.044495529593495044,0.0034412411894623684,0.306749709963993,0.04458494952582518,0.3280085872107216,0.05230974520264964,0.23004762323588646,0.0047481680989376615,-0.23004762323588646,0.0047481680989376615,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1265.7076815596665,74.06348011506245,0.23004762323588646,0.23009661895989722
1000,base3,0.0,sin,exchangeable_varying_sigma,fixed,3,3,0,0.06660468485413791,0.002897624179101122,0.08606012164457612,0.004894032915781538,0.02540332668799335,0.008657537237102683,0.031891971028275706,0.008645495196878596,0.06767734643315294,0.0029247373475332636,0.08754021844168847,0.004995479949744852,0.024500955200015464,0.004446365486382087,0.03158332624430412,0.00392840661336957,0.1932426492769359,0.026876394224257725,0.22612504543115539,0.03379483944591998,0.043550261373051125,0.015755127065066325,0.026272470359598798,0.03813930512871803,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1219.4782926346718,66.0179241493587,0.043550261373051125,0.046312517686878725
1000,base3,0.3,sin,exchangeable_varying_sigma,fixed,3,3,0,0.064598459525349,0.0008699733460980848,0.08489337404287162,0.0032164452738892707,0.028807582833693095,0.005024526850443605,0.03321917749594346,0.005474907719279394,0.0645880882110118,0.0009533268809780067,0.08473184784696197,0.00315504822285586,0.02697601657150991,0.0057961989794889255,0.030516832527848262,0.006907397417331596,0.18524953780602182,0.03701905816410439,0.21670171847845743,0.04074352678790262,0.1349680576943819,0.010598928685325722,-0.1349680576943819,0.010598928685325722,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1186.673698936007,50.115903422823564,0.1349680576943819,0.13538358056673866
