source_part,source_manifest,n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,2,125,1,,28995.759528324998,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.04921730872430831,0.0607261569566866,0.009883395713021964,0.01078086382576958,0.05119591283584898,0.0634616801231626,0.008196543439267387,0.009761531622970505,0.40126296851854426,0.44778242640332233,0.11530852918052367,0.5698562065608722
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,1,124,1,,31064.273184338002,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.048260859708128906,0.059663077582490134,0.014829784250718014,0.020056467116537885,0.05025382556924546,0.06250362995328043,0.015367756627965232,0.019854649770157107,0.3662321018742407,0.41016124991896014,0.003714865132847938,0.5175423194792974
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,2,125,1,,31746.920075548056,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.049119501972071204,0.06061043857065887,0.010211439307424242,0.011042848246496356,0.05034692500159236,0.06253713316770777,0.008364954512967385,0.009813976828136775,0.39935691933775386,0.44632660344961755,0.23003364895427508,0.5757751915177393
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,0,123,1,,41367.249526289,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.04952014310291361,0.06137466703926712,0.004786236054012696,0.005216350648065826,0.050574228946121076,0.06319890855007197,0.004352619506513444,0.00529902020006062,0.3770373747021355,0.42710232243351265,0.23592370795057338,0.5483449633249845
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,1,124,1,,42475.45809684601,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.04919608789565112,0.06087003512085807,0.007040274861552204,0.007896526187952894,0.050975839075051245,0.06350542632882421,0.008812160215650316,0.009556795231912493,0.3728310117392327,0.417151347170019,0.10233428800663835,0.5266548767902124
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,1,124,1,,47943.88082446199,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.04921584051823633,0.06085609799543845,0.01018534538161206,0.010709663356796652,0.04847475372659177,0.061163745089084835,0.011828096269148242,0.012192799803253981,0.3891433830553125,0.43192134845198493,0.34500308514213984,0.5783639338395735
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,2,125,1,,48093.54561664199,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.04894584086569224,0.06044581065815292,0.010455019996272297,0.011294557256346267,0.04859840705102789,0.06081383595767039,0.008415246962863346,0.009801902456655354,0.3974560532413284,0.4446715037569205,0.34428666978328326,0.5875739213787143
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,0,123,1,,48700.67299155798,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.049501985843293995,0.06142745788132317,0.005737920838318103,0.006210433333511949,0.04892201794428485,0.06169360473990256,0.0055059866809404195,0.0068189971270055955,0.3769176388521012,0.427685325247435,0.35072616246301613,0.5673385717635547
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,0,123,1,,49231.749529009976,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.049525837863443084,0.06131779305966676,0.003960560878948166,0.004336081963360632,0.05142781768793355,0.06404130890600077,0.0035336262658318546,0.004266724780518301,0.37744230275946183,0.4267560268404136,0.12055319161714645,0.5367727664951653
1,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part1_missing.csv,5000,base3,0,123,1,,49680.22975548601,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.04939018557386697,0.06118079956272259,0.009990119800659641,0.011751731842042404,0.05150403673437654,0.06416856186005024,0.009239592558169918,0.011506255420944732,0.38426666769266227,0.42917112525384515,0.013210405883144599,0.5440501377514496
