n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,2,134,1,,1125.006641897373,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.04867544711589464,0.06525990908455952,0.014380487231497471,0.014839095255578551,0.04887393373397457,0.06563367412978602,0.014930026997808613,0.015634360492789007,0.3579535480247011,0.36306005405610053,0.007183126101640664,0.5062647769119858
1000,base1,0,132,1,,1152.250662698876,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.04949598278535786,0.06812509581715526,0.030085092076236122,0.03413886293268738,0.04787918662367678,0.06570712192735845,0.03039291357853223,0.035901173221452524,0.28476976037558693,0.29419048373970946,0.08266587185946622,0.4516420501868928
1000,base1,1,133,1,,1153.893558287993,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.0507604733782372,0.06888878459226531,0.01810259495344957,0.02646069967976323,0.045052939540183294,0.06328401903088164,0.021748543131510978,0.028547176714661688,0.27898429675242276,0.28879923014421205,0.11332307960066279,0.5289275940862285
1000,base1,0,132,1,,1183.3726226347499,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.05193617094513655,0.07203957259913994,0.03196136532815433,0.035132546439567924,0.03534176293443038,0.04941011471562626,0.034026443936657186,0.0394263836650821,0.2816107792615701,0.2910711026694624,0.24159922688325086,0.7233862916638031
1000,base1,1,133,1,,1192.1049267118797,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.050921616851957285,0.06945144159525381,0.018690017255016844,0.024462792548585847,0.049541167332964306,0.06911575361357909,0.020831242081300688,0.02691497173304659,0.2888399821202381,0.2985241889814595,0.026814910607196818,0.43498416146172103
1000,base1,1,133,1,,1221.5086172493175,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.05211279414345137,0.07179092331044569,0.019185015741796985,0.0198915410438271,0.052453711745471275,0.07246517584957554,0.018541963796395583,0.01959484227837184,0.31059378997156256,0.318304406760204,0.03796356722128713,0.44080266027007964
1000,base1,2,134,1,,1233.876379000023,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.047769281678628414,0.06362145414360205,0.030481834711990424,0.0333096272687349,0.03404908053290355,0.046164512622949565,0.03283673585530894,0.03502945108554522,0.3617188281907892,0.37667003756831474,0.20802418285944746,0.8257144689934419
1000,base1,2,134,1,,1240.008829370141,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.048204920711730076,0.06456615393188828,0.027952397175492166,0.030979090671786738,0.04345995097409388,0.05901383411604874,0.02994048932148058,0.032728011525489105,0.36325054297817283,0.3764736075313421,0.1319212141083408,0.668020083619326
1000,base1,2,134,1,,1276.6172075509094,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.04837953753614628,0.0653693139540441,0.025150101298883176,0.028240211668367595,0.04743100526373248,0.06461797345917382,0.02695973102450161,0.029748901424178353,0.36405978153310564,0.37543666695067585,0.05767548792761748,0.5546624119350722
1000,base1,1,133,1,,1304.4809490060434,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.05027791167349721,0.0683922752963102,0.020822799721706503,0.028655206218898922,0.035027206192071725,0.050094032135909676,0.02128201471779538,0.029268759380764807,0.2689148441236751,0.2785664016910509,0.2073480868246077,0.6741601715089561
