n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,1,128,1,,1161.958598428988,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,0.028462114315094374,0.04388994631868554,0.05819435679611153,0.022983373158904252,0.02625486103297359,0.044103979144802935,0.058670449313801144,0.02175277395171636,0.025473760111525967,0.18922540548014688,0.19749141893800565,0.028462114315094374,
1000,base1,0,127,1,,1178.0980997929582,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,-0.042374409088554214,0.04371289211033004,0.05626831926594657,0.019918499644926452,0.02403211789708157,0.04362341597374165,0.056454554237710106,0.014369448467302703,0.017554428369152775,0.1634227139832621,0.16490359714862915,0.042374409088554214,
1000,base1,3,130,1,,1186.0915771949803,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,0.046480382350141174,0.042188995163414164,0.05520878412243917,0.015581355633700653,0.017111880796027785,0.042124566138633045,0.05530026992680196,0.012789406769537714,0.014790266642501902,0.23043884968549463,0.2361310014783893,0.046480382350141174,
1000,base1,2,129,1,,1206.883818241069,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.13092248459525657,0.041288572226579834,0.05437462437909373,0.02172782348950557,0.02231147778740885,0.04107553692344883,0.05399730540833854,0.024226860159906147,0.025586252731130108,0.24325722052500487,0.24733852244078047,0.13092248459525657,
1000,base1,0,127,1,,1239.2714105700143,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.059999370326480755,0.04265968883983837,0.05703024033369116,0.03291688590548833,0.037527848824234676,0.041088232240926136,0.055313474674220514,0.027493055751297846,0.03206048160553707,0.151882051987506,0.1544330218644142,0.059999370326480755,
1000,base1,0,127,1,,1246.168279652018,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.1395366936889451,0.043067461835230525,0.05750747294098035,0.035518237366061856,0.04156906474610163,0.03732188590764559,0.05062885331989178,0.02916438556152308,0.033934108359136954,0.1449193904472407,0.14831532500689312,0.1395366936889451,
1000,base1,2,129,1,,1246.5706684109755,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.1834013103367771,0.04020196501958141,0.05310607293258864,0.023320660793979806,0.024416591615167977,0.03764326247904966,0.049558373868410895,0.026074730523770975,0.027341041430741373,0.2559628372997003,0.26180962143348196,0.1834013103367771,
1000,base1,3,130,1,,1247.4934726230567,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.04134861826172487,0.04586597998611274,0.061047955596667515,0.02838156367254238,0.031544362942777564,0.04469957472715291,0.05977616052617327,0.029282571432830543,0.03180137864038638,0.24216092867995548,0.246445894840343,0.04134861826172487,
1000,base1,1,128,1,,1255.9964534559986,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.14275255425452488,0.04064234535327077,0.054358469856895235,0.02810216269240466,0.02991854794109977,0.03758849351359352,0.050711967629883704,0.0341270158792594,0.03553904709068304,0.19822680369307977,0.20382171921211367,0.14275255425452488,
1000,base1,3,130,1,,1257.7105843989411,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.13256063506617044,0.04605337854666994,0.061291987745676964,0.031046193068474517,0.03381044912851089,0.0409987755774914,0.0549520123153486,0.032511198208964004,0.03497064259343008,0.23062969680594966,0.23525021002914948,0.13256063506617044,
1000,base1,2,129,1,,1276.8428113809787,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,0.009177630414840102,0.03989902929908602,0.05139288277168226,0.022353138959147242,0.029894715694756456,0.03999506152284069,0.051748902891684025,0.022676948555497484,0.030881491334488472,0.21017537707890774,0.21368698674967146,0.009177630414840102,
1000,base1,1,128,1,,1281.134722320945,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.07140489742624218,0.0410334249365098,0.05497230854910907,0.026562244616292877,0.028392538869564436,0.04085086245020549,0.054966116241123124,0.03173684891829352,0.03372141712304635,0.1948117123221282,0.2007060256274357,0.07140489742624218,
1000,base1,1,128,1,,1201.4661177279195,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.9,-0.2147446914752399,0.040314949980945154,0.053826738444588317,0.02896193272399364,0.030723482460827657,0.02938381857879883,0.04063407472795734,0.03491334956492537,0.03583147882730924,0.20025896746180635,0.20551522975390227,0.2147446914752399,
1000,base1,0,127,1,,1254.0754733220674,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.9,-0.22077755233170682,0.04378174929173617,0.05802158209590528,0.037494373764055566,0.04544015746578321,0.029725683598512777,0.04084962770703483,0.029892676427192594,0.03531338125791444,0.13898536705175923,0.1434855082964995,0.22077755233170682,
1000,base1,2,129,1,,1234.8245124679524,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.9,-0.2251641843174007,0.038751532737977226,0.05148797004550445,0.02436133002592525,0.026548812056443636,0.029205309737698405,0.03888071762879137,0.02605431846337053,0.0275789609747316,0.2669613683419461,0.2750213564379354,0.2251641843174007,
