image_type,S,R,signal_h,variance_hbar,split_group,z_mode,n_pairs,n_split_groups,ridge,rmse_std,mape_std_pct,rmse_iop,mape_iop_pct
cfp,3x4x1,1,1.4,0.8,subject_id,none,273,119,1e-06,0.9898191637794508,438.2225535173384,4.136386574235934,21.43229394581667
cfp,3x4x1,1,2.0,1.2,subject_id,none,273,119,1e-06,0.9898229661619188,432.7464144134378,4.136402464132156,21.415211556697887
cfp,3x4x1,1,1.8,1.2,subject_id,none,273,119,1e-06,0.9898343940928848,433.61783903701576,4.136450220673905,21.41884819724896
cfp,3x4x1,1,8.0,1.5,subject_id,none,273,119,1e-06,0.9898445340985386,429.1857708634118,4.136492595063878,21.40315327476002
cfp,3x4x1,1,1.4,0.9,subject_id,none,273,119,1e-06,0.9898466512055396,437.6456507173632,4.136501442309209,21.43267469811504
cfp,3x4x1,1,6.0,1.5,subject_id,none,273,119,1e-06,0.9898488044191815,429.379096514101,4.136510440441723,21.403837784138847
cfp,3x4x1,1,3.0,1.5,subject_id,none,273,119,1e-06,0.9898494572494766,430.516218990446,4.136513168574866,21.40818854333207
cfp,3x4x1,1,4.0,1.5,subject_id,none,273,119,1e-06,0.9898496018332988,429.8561105326228,4.136513772780769,21.405640204473364
cfp,3x4x1,1,5.0,1.5,subject_id,none,273,119,1e-06,0.9898496235881112,429.5505178798709,4.136513863692642,21.40447739486088
cfp,3x4x1,1,2.5,1.5,subject_id,none,273,119,1e-06,0.9898511858698048,431.1929183047499,4.136520392360968,21.410834389754697
cfp,3x4x1,1,2.2,1.5,subject_id,none,273,119,1e-06,0.9898551137450764,431.85317308669664,4.136536806683031,21.413446374728064
cfp,3x4x1,1,2.0,1.5,subject_id,none,273,119,1e-06,0.9898610270595736,432.4822807269028,4.1365615180198,21.415963839368228
cfp,3x4x1,1,1.8,1.5,subject_id,none,273,119,1e-06,0.9898728902311882,433.35869881674085,4.136611093402443,21.41971159105412
cfp,3x4x1,1,8.0,2.0,subject_id,none,273,119,1e-06,0.989874107277412,428.9975481073959,4.136616179355358,21.403802179388656
cfp,3x4x1,1,1.3,0.8,subject_id,none,273,119,1e-06,0.9898750105749416,439.63498661306176,4.136619954173942,21.439206292968343
cfp,3x4x1,1,6.0,2.0,subject_id,none,273,119,1e-06,0.9898784101929622,429.1912395598968,4.13663416094509,21.40448646266621
cfp,3x4x1,1,5.0,2.0,subject_id,none,273,119,1e-06,0.9898792773066666,429.36308124710905,4.136637784553944,21.40512611543011
cfp,3x4x1,1,4.0,2.0,subject_id,none,273,119,1e-06,0.989879352266066,429.6694861331154,4.136638097804146,21.40628914945271
cfp,3x4x1,1,3.0,2.0,subject_id,none,273,119,1e-06,0.98987942698913,430.3314361337692,4.136638410066719,21.40883813910133
cfp,3x4x1,1,2.5,2.0,subject_id,none,273,119,1e-06,0.9898813831019514,431.0100888687684,4.136646584528386,21.41148473526293
cfp,3x4x1,1,1.5,1.2,subject_id,none,273,119,1e-06,0.9898813880496516,435.7604329049462,4.136646605204487,21.42851585496528
cfp,3x4x1,1,1.2,0.7,subject_id,none,273,119,1e-06,0.9898833103973542,442.4577573868087,4.136654638564033,21.446881799339288
cfp,3x4x1,1,2.2,2.0,subject_id,none,273,119,1e-06,0.9898855332922092,431.6723038100938,4.13666392788957,21.414097502394768
cfp,3x4x1,1,8.0,2.5,subject_id,none,273,119,1e-06,0.989887938866281,428.9168502299144,4.136673980619055,21.404113564116315
cfp,3x4x1,1,2.0,2.0,subject_id,none,273,119,1e-06,0.989891658311617,432.3033280371261,4.136689523926677,21.416615751751188
cfp,3x4x1,1,6.0,2.5,subject_id,none,273,119,1e-06,0.989892256072171,429.1107038591856,4.13669202192714,21.404797752508856
cfp,3x4x1,1,5.0,2.5,subject_id,none,273,119,1e-06,0.9898931437933494,429.28273026667983,4.136695731653217,21.405437419619886
cfp,3x4x1,1,4.0,2.5,subject_id,none,273,119,1e-06,0.989893260169302,429.589491414067,4.136696217980363,21.406600539879207
cfp,3x4x1,1,3.0,2.5,subject_id,none,273,119,1e-06,0.9898934286557016,430.2522487824411,4.136696922073501,21.409149783018243
cfp,3x4x1,1,8.0,3.0,subject_id,none,273,119,1e-06,0.9898954665533444,428.8745070979144,4.136705438308341,21.40428460348373
cfp,3x4x1,1,2.5,2.5,subject_id,none,273,119,1e-06,0.9898954819527934,430.9317581396382,4.136705502661586,21.41179667210808
cfp,3x4x1,1,2.2,2.5,subject_id,none,273,119,1e-06,0.9898997270596496,431.5948329342998,4.1367232426727405,21.414409744934083
cfp,3x4x1,1,6.0,3.0,subject_id,none,273,119,1e-06,0.989899791332387,429.0684470665861,4.136723511264114,21.404968742562875
cfp,3x4x1,1,5.0,3.0,subject_id,none,273,119,1e-06,0.989900689874152,429.2405714428744,4.136727266208682,21.40560841625183
cfp,3x4x1,1,4.0,3.0,subject_id,none,273,119,1e-06,0.9899008279591732,429.54752137954193,4.136727843256539,21.406771579217168
cfp,3x4x1,1,3.0,3.0,subject_id,none,273,119,1e-06,0.9899010455553744,430.21070651075945,4.136728752576179,21.4093209488863
cfp,3x4x1,1,1.1,0.6,subject_id,none,273,119,1e-06,0.9899020811122172,446.3916498009887,4.136733080097386,21.458544377048447
cfp,3x4x1,1,8.0,4.0,subject_id,none,273,119,1e-06,0.9899029539429568,428.83337661567424,4.136736727597338,21.404455667867133
cfp,3x4x1,1,2.5,3.0,subject_id,none,273,119,1e-06,0.989903149734673,430.89066978810575,4.136737545797525,21.41196798445345
cfp,3x4x1,1,1.3,0.9,subject_id,none,273,119,1e-06,0.9899035252325978,439.06964955793103,4.136739114977667,21.43958673641428
cfp,3x4x1,1,1.8,2.0,subject_id,none,273,119,1e-06,0.9899038152068748,433.1833197679796,4.136740326760334,21.420445428852783
cfp,3x4x1,1,2.0,2.5,subject_id,none,273,119,1e-06,0.9899059424157,432.22694459595255,4.1367492162204975,21.41695229906415
cfp,3x4x1,1,6.0,4.0,subject_id,none,273,119,1e-06,0.9899072861271072,429.0274012543578,4.136754831498548,21.405139759350742
cfp,3x4x1,1,2.2,3.0,subject_id,none,273,119,1e-06,0.9899074445228184,431.5542002922407,4.13675549342339,21.414581210183965
cfp,3x4x1,1,5.0,4.0,subject_id,none,273,119,1e-06,0.989908195182602,429.1996214655,4.1367586303792745,21.405779438780268
cfp,3x4x1,1,4.0,4.0,subject_id,none,273,119,1e-06,0.9899083543358838,429.5067559780602,4.136759295469951,21.40694264150266
cfp,3x4x1,1,3.0,4.0,subject_id,none,273,119,1e-06,0.9899086195670056,430.17035927918965,4.136760403852667,21.4094921296843
cfp,3x4x1,1,2.5,4.0,subject_id,none,273,119,1e-06,0.9899107730876368,430.8507663416647,4.136769403268066,21.4121393026492
cfp,3x4x1,1,2.0,3.0,subject_id,none,273,119,1e-06,0.9899137071507046,432.18695667034297,4.1367816645169135,21.41714328925387
cfp,3x4x1,1,2.2,4.0,subject_id,none,273,119,1e-06,0.9899151160435496,431.51474243455584,4.136787552183734,21.41475267183802
cfp,3x4x1,1,1.4,1.2,subject_id,none,273,119,1e-06,0.9899169298289616,436.8672276146967,4.136795131868895,21.43367004332945
cfp,3x4x1,1,1.8,2.5,subject_id,none,273,119,1e-06,0.9899182245604125,433.1082662377549,4.136800542463058,21.42079465725289
cfp,3x4x1,1,1.5,1.5,subject_id,none,273,119,1e-06,0.989920948721674,435.51137938475904,4.136811926546617,21.4293845114922
cfp,3x4x1,1,2.0,4.0,subject_id,none,273,119,1e-06,0.98992142449494,432.1481304586421,4.136813914770549,21.41733395329777
cfp,3x4x1,1,1.8,3.0,subject_id,none,273,119,1e-06,0.989926054815626,433.06891686271456,4.136833264563946,21.420985884825235
cfp,3x4x1,1,0.95,0.25,subject_id,none,273,119,1e-06,0.98993192194796,459.04005376377154,4.1368577829086135,21.49671275059585
cfp,3x4x1,1,1.8,4.0,subject_id,none,273,119,1e-06,0.989933835658632,433.0307151473268,4.1368657801746,21.42117677261383
cfp,3x4x1,1,0.95,0.2,subject_id,none,273,119,1e-06,0.989940900354567,461.9252565043011,4.136895303055633,21.505777787698392
cfp,3x4x1,1,1.0,0.3,subject_id,none,273,119,1e-06,0.9899449808772456,454.8109516141325,4.136912355280766,21.487687768141647
cfp,3x4x1,1,1.5,2.0,subject_id,none,273,119,1e-06,0.98995259026466,435.3431470277092,4.136944154390232,21.43012148249376
cfp,3x4x1,1,1.4,1.5,subject_id,none,273,119,1e-06,0.9899570375186652,436.6237361838852,4.136962739160492,21.43454160871554
cfp,3x4x1,1,1.5,2.5,subject_id,none,273,119,1e-06,0.989967304693151,435.2712303420868,4.137005644980316,21.43047193579385
cfp,3x4x1,1,1.5,3.0,subject_id,none,273,119,1e-06,0.9899752944185004,435.2335440595954,4.137039033495993,21.43066377642593
cfp,3x4x1,1,1.2,0.8,subject_id,none,273,119,1e-06,0.98997582387953,441.6721753496813,4.137041246077416,21.449059462895303
cfp,3x4x1,1,1.3,1.2,subject_id,none,273,119,1e-06,0.9899759425326852,438.31310428995664,4.137041741920835,21.44059764612788
cfp,3x4x1,1,1.5,4.0,subject_id,none,273,119,1e-06,0.9899832297312342,435.19696896130927,4.137072194625072,21.430855239759403
cfp,3x4x1,1,1.4,2.0,subject_id,none,273,119,1e-06,0.9899890460566712,436.4594409506514,4.137096500651191,21.43528027773928
cfp,3x4x1,1,1.4,2.5,subject_id,none,273,119,1e-06,0.9900039164050805,436.3892518250137,4.137158642819948,21.43563138469501
cfp,3x4x1,1,1.2,0.9,subject_id,none,273,119,1e-06,0.990005670954078,441.0632503871233,4.137165974960185,21.44940837902615
cfp,3x4x1,1,1.4,3.0,subject_id,none,273,119,1e-06,0.9900119875517904,436.3524813842181,4.137192371589921,21.435823549717544
cfp,3x4x1,1,1.3,1.5,subject_id,none,273,119,1e-06,0.9900167602993604,438.077275204613,4.137212316575523,21.4414731546252
cfp,3x4x1,1,1.4,4.0,subject_id,none,273,119,1e-06,0.9900200016777424,436.3168020082305,4.137225862074047,21.43601531565372
cfp,3x4x1,1,1.0,0.4,subject_id,none,273,119,1e-06,0.990045759923272,452.7103308469514,4.137333504020054,21.47503522386804
cfp,3x4x1,1,1.3,2.0,subject_id,none,273,119,1e-06,0.99004924364923,437.9183962722746,4.13734806227252,21.44221407434809
cfp,3x4x1,1,1.3,2.5,subject_id,none,273,119,1e-06,0.9900643152935504,437.850582338171,4.137411045643119,21.44256603190201
