n_subject,coef_type,rho_true,sigma2_function,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,rho_error_mean,rho_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std,rho_mae,rho_rmse
1000,base1,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.042880990402158016,0.0010927084277974845,0.056458896825008334,0.0018416453716772912,0.012881558939804881,0.002978937735220127,0.014461556658421429,0.0020460284044532028,0.043027344007585754,0.0011277011254421255,0.05681578501620342,0.0018930965699830212,0.011600770950307208,0.0034819163281857995,0.013527366983385225,0.0033080158415943373,0.23090455660179737,0.014497502004569089,0.23795415545085324,0.01367360055114499,0.015434570453232979,0.012977707517867003,0.013153164352443644,0.015285323843894182,0.18,0.0,0.18,0.0,1159.6389939724759,223.0943480067951,0.015434570453232979,0.020165486790432664
1000,base1,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04306680179003515,0.002240844649322587,0.05642799145679242,0.0029758525704807167,0.022591563892895766,0.0062169980011724186,0.02624815252274226,0.004992792823334448,0.04192346122021926,0.0020823348961196584,0.05538277488080935,0.002797305247127403,0.02327535976310825,0.0030724373588264815,0.026799256527052524,0.002548335373682631,0.22366310891135077,0.025122254828833176,0.23081049595976705,0.023658759705753332,0.05848983697119782,0.025356003955831385,-0.05848983697119782,0.025356003955831385,0.18,0.0,0.18,0.0,1300.0108519627538,218.7957278416842,0.05848983697119782,0.06374941541320545
1000,base1,0.6,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.043404495666067903,0.0024856941336334013,0.05681376521205796,0.003472650979414458,0.02415913400397899,0.006009381438043448,0.027918651433801275,0.004594217502687927,0.038532915046331134,0.001964722620714316,0.05107786844780439,0.002837943507928619,0.024596134644134328,0.002952874727909254,0.028069598910751118,0.002443088643189671,0.2204294273622054,0.02598169172352127,0.22768666385908332,0.024170398156066086,0.1368250783210029,0.02326347283142859,-0.1368250783210029,0.02326347283142859,0.18,0.0,0.18,0.0,1114.1465080749476,87.55882127971805,0.1368250783210029,0.13878865668968482
1000,base1,0.9,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.0436077879774634,0.002791330185788877,0.05728560994641034,0.0041277711358099324,0.025578480159849912,0.004887883264652511,0.029097504830450427,0.00365847615311679,0.030747487655731258,0.0018599723314247948,0.041208084907173155,0.0029788149396720908,0.02442392374458384,0.0037255870351848093,0.02786230116231369,0.003202073031400712,0.21708269824267165,0.02666127295701878,0.2245424913332028,0.0249892566943232,0.2181270820437612,0.01981087497083707,-0.2181270820437612,0.01981087497083707,0.18,0.0,0.18,0.0,986.0307559864596,125.32992496391225,0.2181270820437612,0.2190248723045761
1000,base2,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.043485656910076415,0.0013470095623428918,0.05741907102748253,0.002219712691541677,0.013179698558084412,0.0031441082510848726,0.014949129290590737,0.0023291471943329097,0.04373029018951272,0.0013444311257756756,0.057873073739196715,0.0022523471833587757,0.011657146444679224,0.0026931395273083634,0.014363471977769965,0.002354878326133676,0.23344348304844728,0.013095316059592637,0.24087926870162696,0.01189352882273218,0.02944904632500525,0.01366977639265831,0.014699419636747008,0.028948854526913505,0.18,0.0,0.18,0.0,1159.874914215994,26.013412266101145,0.02944904632500525,0.032467046617725856
1000,base2,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04242518634461155,0.0016397343817704966,0.05594667913147025,0.00228259590201425,0.021131367109457486,0.006031794408228369,0.025851753718871103,0.004396422404102499,0.04147048689208193,0.0015615815301032803,0.05506000479652284,0.002148925384263657,0.02329463041493188,0.0032050122198303797,0.026365954076211378,0.0026306200852656636,0.22689964352469555,0.023281303827799648,0.23445056340094605,0.020683664648373033,0.048339916763999256,0.02127123733955156,-0.048339916763999256,0.02127123733955156,0.18,0.0,0.18,0.0,1409.705515704758,78.61754887845038,0.048339916763999256,0.05281300115223437
1000,base2,0.6,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04255670525329111,0.0017353386836498495,0.05614049487059203,0.0027451552144052583,0.02305379090490983,0.005344105146141458,0.027508394204579574,0.0039045148337595367,0.03791060875234059,0.0014101736522493802,0.05055691596741477,0.0021787921144811964,0.02486694999358415,0.0032691344316132,0.02769085315379837,0.0030683780979837813,0.2235989491008461,0.024013964381888565,0.23098164462432602,0.020945229331349107,0.12635813416860175,0.0191005140975717,-0.12635813416860175,0.0191005140975717,0.18,0.0,0.18,0.0,948.4247087114782,84.86764362865208,0.12635813416860175,0.1277936137268287
1000,base2,0.9,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.042641581576362435,0.0018738064658451238,0.056365574217166044,0.0033704503944727987,0.024749460382373002,0.0038476698595949436,0.028666569459166485,0.0028247224294655664,0.029596934012487117,0.0012204991718406401,0.040147070770101045,0.0021635419457606553,0.024812467834489777,0.0042535613382705855,0.027510354222585923,0.004400947874203073,0.22006750095275973,0.024679623348243935,0.22735532076491038,0.02172508752651621,0.20835250656619425,0.014083854545115118,-0.20835250656619425,0.014083854545115118,0.18,0.0,0.18,0.0,1182.1859105142357,79.01675969277068,0.20835250656619425,0.20882797214756452
1000,base3,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.05817311126440486,0.0010919862737082972,0.07327233080513733,0.001831019160930859,0.012971561765118735,0.0030637554129081435,0.014953640155147756,0.0033453770148492512,0.059424159297575344,0.0011739620695667143,0.07491998226331359,0.001964193694813694,0.011199744995042029,0.004830959671236707,0.013695473771296238,0.006133270076120765,0.10717861732469028,0.012237784159722058,0.1389637803390891,0.013348363629263204,0.03269876915550558,0.026583595020505186,0.03269876915550558,0.026583595020505186,0.18,0.0,0.18,0.0,1199.0988253702526,184.1497992642637,0.03269876915550558,0.04214139329091139
1000,base3,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.059175143489370904,0.0017229255318892754,0.07468863966153372,0.002392472329048786,0.029400905374513286,0.007369965481419932,0.03370758929884522,0.007534795062758002,0.05977723870085019,0.0017936840120585918,0.07539925309447705,0.0025292496982532507,0.028569685183242734,0.006507592424684895,0.03398528520217787,0.006079669759910238,0.10175038558021188,0.013546805322023736,0.13217008984813117,0.01787395352819976,0.1122958378841736,0.02746222007913343,-0.1122958378841736,0.02746222007913343,0.18,0.0,0.18,0.0,1029.940540594689,55.70566990601506,0.1122958378841736,0.11560505498369592
1000,base3,0.6,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.05941758698368423,0.00189569146299399,0.07510552690833518,0.002658079923380016,0.03115615155346576,0.00698571306683079,0.03550640057634766,0.007291384578147305,0.05784193540195436,0.0017515065880836264,0.07299706333417913,0.002532557781158123,0.030472215851234406,0.005556248312176933,0.035762948141557345,0.005019973582616278,0.10069971773347136,0.012771077612927862,0.1301107861664936,0.016940912532785037,0.23810969521740288,0.026532618261938642,-0.23810969521740288,0.026532618261938642,0.18,0.0,0.18,0.0,1096.2445319055114,135.59120438754505,0.23810969521740288,0.23958340257279562
1000,base3,0.9,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.05968112324865308,0.00212361071695873,0.07559743825883061,0.0030080409424497858,0.03242158425650429,0.006238237740541892,0.03681362873926959,0.0068139555434604425,0.05401637324845197,0.0016547127932351339,0.06835754715945364,0.0024498465615924742,0.03167066870211334,0.00411986415541267,0.0364983621980593,0.0035327671314662897,0.0999098668831743,0.012493967160955433,0.12816236814492732,0.016462941987308757,0.3653347104315678,0.02462390666649472,-0.3653347104315678,0.02462390666649472,0.18,0.0,0.18,0.0,1158.6928499501955,133.9973330012619,0.3653347104315678,0.3661636074566091
1000,base4,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.040791372620760644,0.001300246021750941,0.05443256710408676,0.002082658227418027,0.012572358504746362,0.002676263220011284,0.013904889539819736,0.002169111975128727,0.040862963533628824,0.0013149656099387798,0.05470878419626869,0.002141567410567746,0.011286041866474413,0.0025971159345419804,0.013172526153779613,0.0027093437100115182,0.24666569594221804,0.014163859683348467,0.25432780552173045,0.013336535295564389,0.022235533212012243,0.013458327708450879,0.016009258656265977,0.020475574697852293,0.18,0.0,0.18,0.0,1085.8561435462616,69.77360905583203,0.022235533212012243,0.025991258567652248
1000,base4,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04082238722247976,0.0020540717156090917,0.054266630150755224,0.0027068404557564867,0.023327848727638174,0.006391701523253339,0.027401295653614748,0.004966915866340295,0.03947485335286829,0.0019369181460126192,0.05303775961629753,0.002599293602687691,0.02440775910056295,0.003687417172100868,0.02803433019581258,0.002676834672708911,0.23860074673476256,0.023105493672046434,0.24651427174676566,0.02155678485638349,0.05290563555373755,0.021492772483331497,-0.05290563555373755,0.021492772483331497,0.18,0.0,0.18,0.0,1054.7516621700488,68.67058143341903,0.05290563555373755,0.05710468932027518
1000,base4,0.6,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04114800494044302,0.0022210000978299944,0.054628103305854124,0.003199978091203359,0.025083094906592027,0.0059419252330971525,0.029112359617864687,0.004545320122073789,0.03569925322198185,0.0017952184180226457,0.04835354406830894,0.002664065723362073,0.026011641402313858,0.0033008895987792753,0.029454640313929494,0.0023113219691350924,0.2353903624775955,0.023912797223210627,0.24329400515062652,0.021911486398939292,0.12546460055582093,0.0187835955239402,-0.12546460055582093,0.0187835955239402,0.18,0.0,0.18,0.0,1137.827973443258,65.2432926252899,0.12546460055582093,0.1268628765771874
1000,base4,0.9,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04133598287065357,0.0024664746187227134,0.05505928257555141,0.0038518548094552928,0.026636847606695144,0.004653905142617886,0.030323120030923276,0.003641124434393329,0.02662039896795753,0.0016279571881869567,0.03723132016570446,0.0028462461671482516,0.025976756856535808,0.0039003653202146823,0.029392013188834186,0.002936656088022665,0.2320708797203891,0.024633523053185866,0.2400130174108256,0.02268163880152652,0.2013448127593377,0.014428743845875228,-0.2013448127593377,0.014428743845875228,0.18,0.0,0.18,0.0,1165.4937759650056,125.75044458606817,0.2013448127593377,0.20186114602385133
2000,base1,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.028741196064466148,0.0012178491615457423,0.03674023783860328,0.0013585057352932825,0.01349964452217442,0.003983378047517924,0.015545917957556374,0.004792955050518619,0.028864907931936114,0.0012571061754787594,0.03690030657071862,0.0014044281355659704,0.01260873494290262,0.004234147573716505,0.014764022172702423,0.005043725233020517,0.08790302727053019,0.00936243199526788,0.09688274404914649,0.00911874207376823,0.012942973069344568,0.010184652436777835,0.012942973069344568,0.010184652436777835,0.18,0.0,0.18,0.0,4291.3334788819775,240.82244038628002,0.012942973069344568,0.016469599179450102
2000,base1,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.028858023266570887,0.00017186027484372514,0.03699312898872505,0.00048031873952769915,0.011897861486004059,0.0044586672526477494,0.014248167675404001,0.005190386374882598,0.028064654731314573,8.513919483086928e-05,0.035946287214228316,0.0003552256734827086,0.010328665632451335,0.005170344276098457,0.012249400139456933,0.005425957783321493,0.08722889444777879,0.0037193212414969755,0.09822216001571316,0.0006948517963782033,0.04216530001475166,0.010253184671149313,-0.04216530001475166,0.010253184671149313,0.18,0.0,0.18,0.0,4491.8937508712115,245.7776034151459,0.04216530001475166,0.04339401250443092
2000,base1,0.6,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.028975641230673192,0.00033914388484987146,0.03716409308199358,0.0006256888600401054,0.012911067214204576,0.0051312274282550195,0.01567173433205956,0.005776115335439528,0.02543196602202815,8.26841734531128e-05,0.032464573581386415,0.00030201473432551985,0.011158255733438278,0.005549569247417714,0.01305983450260418,0.005890013529371036,0.08679376045996759,0.002282980688299343,0.10102485990977982,0.0058592194278968635,0.08640483416285127,0.009081281748846065,-0.08640483416285127,0.009081281748846065,0.18,0.0,0.18,0.0,4500.215849308821,214.55024944768684,0.08640483416285127,0.08688075186663474
2000,base1,0.9,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.0291610955744264,0.0005428791038420217,0.03733678486277031,0.000845387747850092,0.013946350207023117,0.005548085893788344,0.017086555311594885,0.006260739849101978,0.019679109734525427,8.216601077988016e-05,0.02460817186117517,0.0003313912422956978,0.011926006632013191,0.005450107029323713,0.01379534828082464,0.00578785599620323,0.08686996033328982,0.005150278912233312,0.10438655210482575,0.010868658181360865,0.13127903216066547,0.008735124409342307,-0.13127903216066547,0.008735124409342307,0.18,0.0,0.18,0.0,4422.726838318224,109.17293366051028,0.13127903216066547,0.1315693227294559
2000,base2,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.028401817185531072,0.0007651375415760734,0.036393444045993935,0.0008170724338028555,0.013272651530296511,0.0028088223655997856,0.014964235340722873,0.003649927895476572,0.02853119517401316,0.0007879314409293146,0.03658212246538314,0.0008181972322681532,0.012664402005767798,0.0035049048737268765,0.014104109289109483,0.00423784266187098,0.08828857902382131,0.009430414131595705,0.09677841551965305,0.00972803492939341,0.007997340180141227,0.008505505619980515,0.005945541582650917,0.010047467894817592,0.18,0.0,0.18,0.0,4519.20714268327,212.63127435026814,0.007997340180141227,0.011674805172182594
2000,base2,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.028706101614520273,0.0007173570492058851,0.03706032239886315,0.0009143389184958885,0.01181400055345505,0.005488524517703152,0.01348319248878116,0.006284569821469771,0.028019167435700484,0.0006599404701406573,0.03607577833052502,0.001045787364886077,0.010337454607740978,0.005860432986062552,0.011629380855487911,0.006436116622143759,0.08795763707527249,0.0030713665254723955,0.09829284092257512,0.0037058281000412682,0.043228459634170095,0.021265942846897867,-0.043228459634170095,0.021265942846897867,0.18,0.0,0.18,0.0,4608.246375630493,378.76118046749394,0.043228459634170095,0.048176135663942576
2000,base2,0.6,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.02880612718976068,0.0007820574292278868,0.037264747018561785,0.0008773440901342124,0.013059518089420349,0.0058661881217314474,0.01506538077363707,0.0067041946381927635,0.02534979124086065,0.0006055741302475866,0.03258514818745366,0.0010092729775394798,0.01056136724511229,0.0068841429442260006,0.012343068061112395,0.007329276852074028,0.0876213835587045,0.003332345152086657,0.1008081481060865,0.009031081234180217,0.08740733856609172,0.017911652210980605,-0.08740733856609172,0.017911652210980605,0.18,0.0,0.18,0.0,4148.839610335475,53.03626199549698,0.08740733856609172,0.08922370828504333
2000,base2,0.9,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.02892998889180836,0.0008964639697647131,0.03747096894757575,0.000908396521789949,0.014303761471565531,0.006011440584627666,0.0166668154076228,0.0069817122481668215,0.019117219729698744,0.0005978067399990632,0.02460323846871148,0.0008833480624332393,0.010670936531266963,0.007344102815822869,0.01311465757657963,0.00757089436279302,0.0873257986132827,0.007054657062895324,0.10406721076707971,0.014325317858610387,0.13220355927151073,0.013953502238394526,-0.13220355927151073,0.013953502238394526,0.18,0.0,0.18,0.0,4218.072242350288,184.31386145213176,0.13220355927151073,0.1329378851523249
2000,base3,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.047715577253522566,0.000833348179264668,0.058993616589320744,0.0007475344982439723,0.013851720855924766,0.0039811287924009274,0.01686054528075228,0.0056480931703835014,0.049095489253403624,0.000898974499614283,0.060669692810402624,0.0008317031765251904,0.013260715164643631,0.004403425990462453,0.01617820893332255,0.00559201861600388,0.10779682536504977,0.009233361352577414,0.12742587905286867,0.011919621501904126,0.00612450548988224,0.004178978804135265,0.0004966282462254049,0.0073977558574246415,0.18,0.0,0.18,0.0,4615.339787170524,117.31914980418242,0.00612450548988224,0.007414407012095405
2000,base3,0.3,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04605493699019581,0.000928859800506636,0.05720834031982578,0.0010495094811234788,0.012142826301578261,0.004233230721844918,0.014629195861176832,0.005910133923837838,0.046858129595299836,0.0007426318563520191,0.05828814554767801,0.0008965247613920644,0.01112642045834425,0.006106789601753807,0.012921709298644137,0.006908585535357087,0.10899813609324228,0.01027829095421269,0.12979344310661733,0.010650004444465596,0.08254986979384815,0.01423682460095783,-0.08254986979384815,0.01423682460095783,0.18,0.0,0.18,0.0,4039.3504236472654,65.23531442427546,0.08254986979384815,0.08376853930742569
2000,base3,0.6,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.046124851724152705,0.000908187873689164,0.057274017666494606,0.0010182178970810825,0.013498646105759269,0.004503016459022818,0.015984399751447415,0.00626507138428659,0.04551737884459357,0.00055324039141637,0.05671827439261639,0.0007583955249756096,0.012165917154017273,0.00630318889500425,0.014024796019419684,0.007071919343994713,0.11285252614270763,0.012119176986719427,0.1344907868514093,0.01125468378380275,0.17654712501898245,0.012372150238369512,-0.17654712501898245,0.012372150238369512,0.18,0.0,0.18,0.0,4223.201836686756,105.70011069809965,0.17654712501898245,0.17698010468408307
2000,base3,0.9,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.04626336988546441,0.0009157192515491277,0.057405927767458474,0.0009469124277095649,0.01482139588673214,0.004684986072749824,0.017339052965727533,0.0065493277295746175,0.04288701475246264,0.000311927201322234,0.05379633038548806,0.0005029659587282024,0.013133474312989678,0.006022119662226089,0.015020991710415696,0.006608168024655887,0.11748517731279026,0.013640463581707075,0.1402378318101664,0.011994582916134543,0.27107658971396775,0.009255513805254422,-0.27107658971396775,0.009255513805254422,0.18,0.0,0.18,0.0,4547.604329136026,104.24966373981495,0.27107658971396775,0.2712345516831402
2000,base4,0.0,sin2,exchangeable_varying_sigma,fixed,4,4,0,0.025829402999622483,0.0007284683504950259,0.033548796673051835,0.0009263120414024144,0.013075861950082156,0.0035361829807692372,0.01514819278423645,0.0045625822731839944,0.02583502470071774,0.0007464496238009344,0.033602012079372905,0.0009483582255566421,0.012514011292471372,0.0035598327469981775,0.014399684966032417,0.0046093982267858685,0.10645217358898619,0.009110093794170515,0.11573991100355649,0.00905577608363406,0.00934787028243176,0.007962609469888072,0.007324982686451313,0.009855478528732661,0.18,0.0,0.18,0.0,4362.881795569236,182.64494268071292,0.00934787028243176,0.012279488115842695
