n_subject,coef_type,rho_true,sigma2_function,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,rho_error_mean,rho_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std,Sigma_fro_error_mean,Sigma_fro_error_std,rho_mae,rho_rmse
1000,base3,0.3,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.05875573645900188,0.0014590337985890638,0.07429846613894571,0.0020113247651791697,0.02121958482834532,0.00979311002723621,0.025113485581590118,0.010575153230752844,0.0594151451420249,0.0014580267764590252,0.07514052497782742,0.00195482397022223,0.021507904841763605,0.00895634696920571,0.02538604662492103,0.009043817223422505,0.09571945768021291,0.016076436590259983,0.11874804705664416,0.0205539537928908,0.11735498350836542,0.03093876027512057,-0.11735498350836542,0.03093876027512057,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1247.6389571378736,208.48411382025176,,,0.11735498350836542,0.12136473557673208
1000,base3,0.6,constant,exchangeable_varying_sigma,fixed,30,30,0,0.06526305651816616,0.001941342443678233,0.08468807572083567,0.003236912473059524,0.026966201049213694,0.011797658740465969,0.03141851817124017,0.012630167937866732,0.06292646892308035,0.0016087211020397291,0.08151896750013109,0.0026838271168021636,0.027263338984195588,0.011608901172917085,0.03173402031792832,0.01199323616306592,0.1715359760290504,0.03259447297308734,0.20867231074866677,0.031316631157493495,0.22317721588712633,0.027712155573944512,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1220.3661842829003,1015.6009058286221,0.46831398639123767,0.05952756360295568,,
1000,base3,0.6,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.06631965889554602,0.002012711566049696,0.08759578907919846,0.003626901320078526,0.027200854457320667,0.011617974429506205,0.031593262195549796,0.01229118666089955,0.0639357966301984,0.0016475670666211916,0.08418441164005455,0.0030072903380437476,0.026863159778104943,0.011725992421259464,0.03122762334369445,0.01219923894541066,0.1913135028736523,0.03230886912519544,0.2624045726172297,0.03474204733498144,0.22896547542602608,0.02844090271658629,-0.22896547542602608,0.02844090271658629,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1270.082843298657,241.65408183164968,,,0.22896547542602608,0.23072510458205556
1000,base3,0.6,sin,exchangeable_varying_sigma,fixed,30,30,0,0.06519984694928305,0.0019992345949442357,0.08461015961165134,0.003288677334014246,0.026651084700434067,0.011540393347233089,0.03132237313303857,0.012263244678299335,0.06279093591265054,0.0016567866752241565,0.08138868385958177,0.002757516760722884,0.02691501612500489,0.011539701492633142,0.03129205412009688,0.011918171462307014,0.1903416363472301,0.030917175573228057,0.22519313612090772,0.03379002355535982,0.22522156235829616,0.029906664082720143,-0.22522156235829616,0.029906664082720143,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1227.3004159793122,136.7113317235203,,,0.22522156235829616,0.22719850507357772
1000,base3,0.6,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.05881207799805336,0.001576465652117735,0.07438921607900849,0.002249279135759442,0.023218884546687173,0.010468450052663586,0.027259227500560274,0.011294731037150656,0.05741643477373009,0.0013698146043123137,0.07265238625375196,0.00189470917856813,0.023189599699270865,0.00952919898810419,0.027109711870934174,0.009745291067573356,0.09613964013413206,0.016023643092677026,0.11922558089912,0.020433707930749452,0.23728797790359624,0.028393747511030083,-0.23728797790359624,0.028393747511030083,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1283.9308508889808,170.37369737638224,,,0.23728797790359624,0.238980730091984
1000,base3,0.9,constant,exchangeable_varying_sigma,fixed,30,30,0,0.0653652312034476,0.0021637572138579466,0.08480754074829436,0.0037513884936994967,0.029526590675047374,0.012090831242575437,0.03396477002426761,0.013176373180740147,0.05753526611879943,0.0015456066430345257,0.074471066630569,0.0028182083311519097,0.028879058137535885,0.012178281202092371,0.03331797321183919,0.012828750301200925,0.17239896617903755,0.03347230996463515,0.208967725272125,0.03257807691975081,0.33663589835288277,0.02458955320969849,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1713.1739370864273,1680.9720697643663,0.6523274206533871,0.06375835894794618,,
1000,base3,0.9,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.06643109919628451,0.002245617663707808,0.08772828306666512,0.0042087704936926915,0.029627831452638243,0.012044358442308256,0.034082814114147056,0.01300744600994186,0.058575786066329856,0.0016162507360381003,0.07687102651924343,0.0032126351798342366,0.028485176050275594,0.012285728977767554,0.03281801245871428,0.013007529841342489,0.19229969987268478,0.032560131044771685,0.262316439158625,0.03601762259760652,0.34587607857770436,0.02545275936181684,-0.34587607857770436,0.02545275936181684,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1317.2258798863536,272.5026044506012,,,0.34587607857770436,0.3468113387584392
1000,base3,0.9,sin,exchangeable_varying_sigma,fixed,30,30,0,0.06528616265717768,0.0022490195777667894,0.08470581660436657,0.0038004383459977627,0.02909444733135269,0.011889234564498532,0.03388967701387971,0.012839067255554629,0.057437502121796526,0.001612803984313098,0.07434684342367967,0.00287267621377171,0.028565015686445625,0.012032407226419014,0.03280066673972029,0.012698679284872574,0.19055465451105183,0.03452622954548866,0.2259051009835944,0.037006594591442094,0.3384810588757479,0.02684090914220367,-0.3384810588757479,0.02684090914220367,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1276.591270565491,130.66575926554057,,,0.3384810588757479,0.3395436078344393
1000,base3,0.9,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.05889571759431545,0.0017414866162873742,0.07446756120578471,0.0025648540105400043,0.02541405965578565,0.010576234539613616,0.029461954283583103,0.011656028460998448,0.0534205541937834,0.0012893362565431997,0.06775979741115434,0.0018765689989241464,0.024541803098831857,0.01003635758827178,0.028450356124777008,0.010428710876850229,0.09694155963730845,0.016814529186351707,0.12012962184112791,0.021116352498574666,0.35738173771048076,0.026176935444578588,-0.35738173771048076,0.026176935444578588,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1288.5844316260104,173.90467786399702,,,0.35738173771048076,0.3583391388032188
1000,base4,0.0,constant,exchangeable_varying_sigma,fixed,30,30,0,0.0487349613103724,0.0019384067333013712,0.06747472975888379,0.0035636375763582672,0.02091674738733992,0.0075940540059115545,0.024544421464184497,0.009317154696971414,0.04882861984332689,0.001978859396918553,0.06781782926510758,0.0036366006554885443,0.021272123050165584,0.0074581334230302875,0.02500718506428604,0.009549387520901384,0.31774659519037646,0.026892192608171783,0.32741988974869013,0.025379076307251693,0.028498777657383303,0.019678446439806818,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1501.5376783411677,1176.2114885418941,0.45070028534255235,0.037339815412213824,,
1000,base4,0.0,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.049697839458494035,0.002058391455220172,0.07104588292000455,0.004057296519142693,0.020844858267974224,0.007710975042374821,0.02461851170856789,0.00958145975794575,0.04977108379790375,0.0020893845874746186,0.07129592406358497,0.004097075619252544,0.020951052338389897,0.007243875162095496,0.02453068525002745,0.009244183374803405,0.3311079482525544,0.027041707966503997,0.36694225549541215,0.02703280907718854,0.02926838919735623,0.021365703962559816,0.011346937266453923,0.03441480679438463,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1289.1089814339095,279.793284609242,,,0.02926838919735623,0.03623716203048554
1000,base4,0.0,sin,exchangeable_varying_sigma,fixed,30,30,0,0.04848184055971546,0.0019639111153914274,0.06743630867654771,0.0036866671060212445,0.02121321900666752,0.007806741302351855,0.024821429369191562,0.009722340216264534,0.048554115136994765,0.001998052731436645,0.06772425744087167,0.003732996580480514,0.020548116126730777,0.007135584691700717,0.024197131913899123,0.00889465623802448,0.3187849683179259,0.02786637087374119,0.33881197789747114,0.02814333094474503,0.0295110015357806,0.020121744512079934,0.012914217821516803,0.033301753586150416,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1173.505144297643,384.11657304290725,,,0.0295110015357806,0.035718116045702415
1000,base4,0.0,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.0406916462920457,0.0015398679548351204,0.05418008357564131,0.0025061145659771816,0.01813059369827861,0.006703307144789595,0.021188806498280796,0.007987865315621928,0.040724733696864725,0.0015821059308351408,0.054442282120046336,0.0026037219920958293,0.01788653687899853,0.006418858812140789,0.021234350114486752,0.008101195018356093,0.22428937437292987,0.02126894687917297,0.2303223561220466,0.022048476986144396,0.028925727490791052,0.01951920613888115,0.012155024619200181,0.03271012833466537,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1253.7213224457664,202.78878945795984,,,0.028925727490791052,0.03489551717862397
1000,base4,0.3,constant,exchangeable_varying_sigma,fixed,30,30,0,0.04848412850741644,0.0018256986616729531,0.06761894884571218,0.0035937561418161296,0.02426062203065874,0.010105645366761212,0.02779858876780089,0.010601688099396699,0.04730891854408458,0.0015953921139029185,0.06638462210619664,0.0033358110421289945,0.02466213785041175,0.010667007325181757,0.028210556610967157,0.01072566623654229,0.31679045934408945,0.03467861126223943,0.32618169450114587,0.03349612991284471,0.06830455816763822,0.029669183559691555,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1591.966172653004,1562.214881709421,0.4913497250650345,0.053066888504734025,,
1000,base4,0.3,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.04939453404468823,0.0018710970894405404,0.07121049699013522,0.003980267913855549,0.024333450007930198,0.010314347300785974,0.02794287409816161,0.010605401726417971,0.0481596678552471,0.001618021454284736,0.06980455195842422,0.003685408736592705,0.024209860989263098,0.010441007192177307,0.02763554303818953,0.010638675762844559,0.32964887504629414,0.03537346105012802,0.3650147366713347,0.035522364722493746,0.07050688561452544,0.030144736951482776,-0.07050688561452544,0.030144736951482776,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1270.7959318351952,236.88220221329087,,,0.07050688561452544,0.0766806760855293
1000,base4,0.3,sin,exchangeable_varying_sigma,fixed,30,30,0,0.04819322880739427,0.0018280699941269853,0.06754126283324377,0.003561448999570468,0.02393734166554017,0.010284445852010748,0.02759826987759267,0.010668194768151429,0.04701886033318191,0.0016142565252110347,0.06626972275219423,0.003327185614680213,0.024204031564628897,0.010487753272801626,0.027629524926625897,0.010571749297875547,0.31721485499101454,0.03451961288887289,0.33625218145005126,0.03445116572684589,0.06980674170379358,0.03125863561010211,-0.06980674170379358,0.03125863561010211,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1308.8435419647362,422.1892652436223,,,0.06980674170379358,0.07648583847684026
1000,base4,0.3,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.04052335953132426,0.0015450450964687602,0.05427188248023532,0.0025985314010769614,0.020690110042309726,0.008605212112685997,0.02379046274196509,0.00913185045414973,0.03951845493104851,0.0013684349812399738,0.05326857104060748,0.0024416151311362193,0.02093161432396405,0.008938295076172937,0.023930668969714908,0.00895486752282059,0.22365030411890696,0.02610802828494385,0.22958614226363894,0.02634236631867872,0.06570507176665512,0.03040375417472483,-0.06570507176665512,0.03040375417472483,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1276.6200063407168,203.04869246855048,,,0.06570507176665512,0.07239851327049747
1000,base4,0.6,constant,exchangeable_varying_sigma,fixed,30,30,0,0.04853339226564426,0.002081962662493692,0.06770450325273317,0.004148221274578521,0.02646171299576199,0.010966094860982994,0.030483521393829847,0.011526919107986033,0.04283017640883144,0.0015132228370295486,0.06081148695223884,0.0034547352614172104,0.026688323329222986,0.011383042417714952,0.03026539745874435,0.011628712536999033,0.31644587240990724,0.0369270166284951,0.32605980492922165,0.03563434036682793,0.13977202404380767,0.023679306636095982,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1384.4610518929278,588.2215950146824,0.6027307708687151,0.06136815936262377,,
1000,base4,0.6,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.049459665496679836,0.0021337777603068556,0.07131324016840222,0.004581005622105206,0.026667129661951082,0.011062869604374253,0.03060415351456225,0.011612489117637714,0.04368564734556634,0.0015362856520254719,0.06413298960670702,0.003818257730622292,0.026101528559500743,0.011259801343444996,0.02965995968903212,0.011561932651499138,0.329164582058577,0.03767717613555684,0.3646392718167743,0.037996268870201994,0.14532929957344903,0.024220315788579225,-0.14532929957344903,0.024220315788579225,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1362.6299449305807,255.3087219069144,,,0.14532929957344903,0.14733373344691905
1000,base4,0.6,sin,exchangeable_varying_sigma,fixed,30,30,0,0.04823435476227395,0.002081423516298195,0.06759011861898938,0.004079214403317005,0.0262210665289046,0.011007666760618345,0.03032211086703957,0.011511551893806022,0.04256303650646362,0.0015268289567938282,0.06068892939066379,0.003425759866469581,0.026129471924276927,0.011226994165683223,0.029621354261971065,0.011526609007465867,0.3171193390026848,0.03745201174398678,0.33662721591792516,0.037941388945761545,0.14113484378187524,0.025193225809238273,-0.14113484378187524,0.025193225809238273,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1409.553873955671,379.28370779940036,,,0.14113484378187524,0.1433657656346507
1000,base4,0.6,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.0405502998058871,0.0017525809855643737,0.05430765638068717,0.002983396598847449,0.022591100523036797,0.009252283936646457,0.02614350560317661,0.009830519488246783,0.03571705041602081,0.0012917840271766965,0.048584374797686646,0.0025057436058734664,0.02269487549539876,0.009440101184380979,0.02565534855755956,0.009649107018544179,0.22344538721983204,0.027834425711833626,0.2295898564448518,0.02810870440541346,0.13343459804295824,0.02408899638261733,-0.13343459804295824,0.02408899638261733,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1275.5540606174677,185.79000915363127,,,0.13343459804295824,0.13559156205902925
1000,base4,0.9,constant,exchangeable_varying_sigma,fixed,30,30,0,0.04855718395231922,0.00241775659797832,0.06774315938746818,0.004806678538555649,0.028837227891853428,0.01133450005405971,0.03317256841321693,0.012161133278644112,0.032021458278620095,0.0015631758231097108,0.047621071697700815,0.0038524443448625097,0.028176389403120637,0.011487480147124347,0.031723955791208194,0.012157046814183434,0.3159245780965879,0.039677075197891494,0.3261034464062605,0.038148950820415244,0.2114201341694393,0.016371363617738832,,,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1178.837858392956,452.9876652196362,0.7535602781233322,0.06849251561551453,,
1000,base4,0.9,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.04950911008823528,0.0024868941822643884,0.07136989950368383,0.005317434887574138,0.029010757427033594,0.011605822143143521,0.033245164475296594,0.012420299301087871,0.03296593244083862,0.001628617277636458,0.050814126381670724,0.004277775676731515,0.027667115307789536,0.011300553787042478,0.03115787042699921,0.012032377633197363,0.3285608855017334,0.04026192186764014,0.36449898805165515,0.04048780197754046,0.22038906438129088,0.017421541676091508,-0.22038906438129088,0.017421541676091508,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1377.8656078836648,288.42215370755366,,,0.22038906438129088,0.22107657002322198
1000,base4,0.9,sin,exchangeable_varying_sigma,fixed,30,30,0,0.04824619482693919,0.002413872059692222,0.06759410100399545,0.004720579536083856,0.028515606501665285,0.011446825838598716,0.033034312555369386,0.012156778719095635,0.031801693932000795,0.0015468974859773512,0.047507323142781575,0.0037745232779593887,0.02766397627026939,0.011329357642401129,0.031016382750508702,0.012010768756329856,0.31688004289085825,0.041020572403819754,0.3371728833378367,0.04205886016804955,0.21233388836824857,0.017584945508511415,-0.21233388836824857,0.017584945508511415,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1469.7155248974575,384.8057026951725,,,0.21233388836824857,0.213060813990084
1000,base4,0.9,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.04054599583661723,0.002013437181610889,0.054302052388405256,0.0034323063704200085,0.024615280049791823,0.009569513689775962,0.028496972670894457,0.010260048255854056,0.02650157977583548,0.0012836411325952745,0.03743026890993754,0.002743324975054653,0.023796854421790987,0.009615000917588259,0.026796371045326457,0.010105518682949614,0.2230611712357501,0.03014980007210254,0.22962703569807222,0.03062010414267874,0.2012963699305786,0.0161572273159691,-0.2012963699305786,0.0161572273159691,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1355.8312640248032,210.88215531498557,,,0.2012963699305786,0.20194376579079695
1000,base5,0.0,constant,exchangeable_varying_sigma,fixed,30,30,0,0.07879506927392937,0.0021838899704806083,0.10615276315454085,0.003386069100818058,0.02556739683290713,0.010507270835385664,0.030243299313574504,0.011355834255047556,0.08190786102957964,0.0024046558453016376,0.11118701243625585,0.0036092671125748455,0.024942584781797946,0.010023027089805273,0.02951242381089701,0.01132227167371885,0.28319199227295216,0.02369217873310352,0.3650252434280039,0.03499345180642401,0.03496564841079875,0.02040775417979857,0.005946766827313615,0.04004633521000694,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1419.6457304213002,498.94113799077667,,,0.03496564841079875,0.04048546652134169
1000,base5,0.0,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.07994935136135382,0.0022765692146395535,0.10843694173612112,0.003592890706425498,0.0256200210870665,0.010575006684434094,0.030304968051220522,0.011409299740160717,0.08309924510470361,0.0025000684407727627,0.11340875390385316,0.0038387714635729707,0.025022441123221474,0.010044357437018757,0.02949606734523933,0.01133833782563462,0.3241307003296416,0.02327763204777402,0.41766436685828895,0.03231844309953644,0.03501694922197572,0.020318262936501776,0.006390636029098584,0.039977222423710664,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1322.3566467750197,290.9583876514693,,,0.03501694922197572,0.04048479395490668
1000,base5,0.0,sin,exchangeable_varying_sigma,fixed,30,30,0,0.07845719837682245,0.0022500840633246358,0.1061679018132775,0.0034595005081438346,0.025727259886242686,0.01072513680864618,0.03064951209686083,0.011438167997625098,0.08149773934504606,0.0024572553150740296,0.11111780453412748,0.0036498604747442153,0.02436787232641298,0.009416229099416128,0.028764306454882958,0.010816816095568916,0.26698724655823614,0.022747315066667165,0.3289801721678774,0.0329715686747506,0.03606616948945572,0.022378496601242717,0.006474248155237233,0.04194817996765039,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1328.7695409958872,328.80027259319155,,,0.03606616948945572,0.04244485471495902
1000,base5,0.0,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.07256477779009787,0.0019393267636490844,0.09821590982460912,0.003039252903184511,0.02338118408017264,0.009299807086674645,0.027449222938684334,0.01021631853326641,0.07587870956067759,0.0021758752224898367,0.10393878766341715,0.0032210387094324614,0.021416683155007884,0.008503860687727034,0.02557730198930841,0.009598203111712035,0.25262381674487483,0.022930974625958788,0.3578015470144287,0.03585454444213099,0.036290683373467504,0.0211479846512697,0.0059944971355100265,0.041573031626475965,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1356.6849107532219,240.64005357499394,,,0.036290683373467504,0.04200298744760436
1000,base5,0.3,constant,exchangeable_varying_sigma,fixed,30,30,0,0.07844244446461536,0.002553867694160054,0.10569211656659405,0.00377852589171601,0.02626555676755168,0.008345852478791722,0.031135780598543918,0.0091668528714206,0.08093362213640169,0.0025759505097484006,0.11010587643507858,0.0037756151239624076,0.02708530390527542,0.009627932734261891,0.031912194019291455,0.010199461860032226,0.2827621604115886,0.025396927205188394,0.3635881600074088,0.037429515860999935,0.14551406142962425,0.03558815944202693,-0.14551406142962425,0.03558815944202693,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1433.130770722245,420.17133854693856,,,0.14551406142962425,0.14980273417469914
1000,base5,0.3,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.07958004549693105,0.0025711086973973676,0.10803597075411223,0.003905301250574537,0.02642271784209695,0.008345161916356975,0.03125061352043975,0.009135021977055425,0.08209763124151741,0.0025987383372804984,0.11233296334209118,0.003930615518740709,0.026890266402060214,0.009555674307854006,0.03178338973344114,0.010105936354823068,0.32395744999090786,0.02472189132563585,0.4169298056654377,0.033656239583190445,0.148175846488201,0.03624329684269889,-0.148175846488201,0.03624329684269889,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1292.8767334930676,238.32826079036246,,,0.148175846488201,0.15254395448041494
1000,base5,0.3,sin,exchangeable_varying_sigma,fixed,30,30,0,0.07808323635407319,0.0024669445802769866,0.10564031794707038,0.003635818768198129,0.02630041491976084,0.008165631581247751,0.03093242756115635,0.008999923577518746,0.08051352630478353,0.0024846299417112883,0.10998316971528532,0.0036176440519173356,0.026018720574854794,0.009434154058252674,0.030557898329760223,0.009927264153205507,0.2669474432031012,0.025144772878632086,0.32806552932717403,0.03707074173859848,0.1458973766523039,0.035508537171785697,-0.1458973766523039,0.035508537171785697,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1391.8875049340966,245.1403616697194,,,0.1458973766523039,0.15015625436892172
1000,base5,0.3,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.07229149099013715,0.002327743119023128,0.09773402378954095,0.0033480160798609127,0.023116113247911206,0.007494679999771582,0.027694245928249213,0.00822789891450042,0.07516386535342273,0.002401917314703888,0.10308343722167858,0.003363346724860031,0.023324074148136482,0.008343101552455174,0.027389554753237164,0.008739074330799354,0.2511051846836461,0.025978712011197277,0.3543941921808718,0.041345953879455014,0.15727033758703568,0.03796814755672003,-0.15727033758703568,0.03796814755672003,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1369.2615140960668,234.4786073235314,,,0.15727033758703568,0.16178856360580324
1000,base5,0.6,constant,exchangeable_varying_sigma,fixed,30,30,0,0.07847548606502566,0.002734757665356981,0.10567835538062975,0.004091610790265098,0.028543227003469496,0.008820556809790738,0.033643184222786456,0.009865422377639732,0.07886096973218562,0.0026474349484891736,0.10791316903145211,0.0039027172219345744,0.02933201346791257,0.010338847367347302,0.034360423417669164,0.011091907891429411,0.28213242212630607,0.02579633371924345,0.36245046453795743,0.038278640617101546,0.29923252765843783,0.0358252779348565,-0.29923252765843783,0.0358252779348565,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1483.9183680935491,422.58375749204754,,,0.29923252765843783,0.3013694678429908
1000,base5,0.6,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.07962840559617113,0.002761705572341993,0.1080450437259982,0.004272214367095491,0.02869529848545507,0.008979119821993866,0.03374604394498672,0.009919029424940303,0.08001799247108685,0.0026795886278299843,0.11002974472849898,0.0041013360632983055,0.029156280928757695,0.010252975623927033,0.03423933498094185,0.010970430137825449,0.32349976238710393,0.02511521216490277,0.4160411370618947,0.03426227242742786,0.3050914826202385,0.03659370280708045,-0.3050914826202385,0.03659370280708045,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1286.5855662080887,280.2108843653324,,,0.3050914826202385,0.3072782319861727
1000,base5,0.6,sin,exchangeable_varying_sigma,fixed,30,30,0,0.0780984190375062,0.0026370338469636936,0.10559378691361435,0.003921682919727497,0.028521105187525146,0.008621074817884803,0.03343869406393852,0.009706059374007387,0.07845668615368631,0.002549474129936443,0.10778112855086765,0.00373335301370334,0.02823755301952929,0.010164965719045101,0.032916157202647726,0.010759606453135567,0.2662584504457285,0.025765119689912328,0.32707387234876756,0.03792585269040439,0.29960139080439147,0.03555068196274201,-0.29960139080439147,0.03555068196274201,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1226.7686961589459,296.4170157617486,,,0.29960139080439147,0.3017032388953452
1000,base5,0.6,sin2,exchangeable_varying_sigma,fixed,30,30,0,0.07230167104545462,0.0024504075242237013,0.09767985553012812,0.0035036225313214457,0.025052073389089147,0.00775654810807856,0.029780542699700555,0.008798282866210391,0.07364533693613877,0.0024575632641660526,0.10164671588264235,0.003417167276048948,0.025126207120733716,0.008848346908855604,0.029398715674859858,0.009492621029429665,0.25057167309540607,0.02679864682286257,0.3532415076912137,0.04265887968275825,0.3230625691987926,0.038480592975508314,-0.3230625691987926,0.038480592975508314,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1232.3177336023848,345.50376546841824,,,0.3230625691987926,0.3253462457952625
1000,base5,0.9,constant,exchangeable_varying_sigma,fixed,30,30,0,0.07850670431989917,0.002953300591122914,0.10562678448691923,0.004467271583163116,0.03076826260486738,0.009277758959405108,0.036127774697655116,0.010652199160836987,0.07483894152808929,0.00280512318784091,0.10381888808322844,0.004137558359756662,0.031267051756567764,0.01112935048944694,0.03644060756255912,0.01197964656714119,0.28194420370291273,0.026573760856320097,0.36159034458098477,0.03970923590097918,0.45299284832147657,0.035687327317436866,-0.45299284832147657,0.035687327317436866,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1280.206943320056,380.16868016258474,,,0.45299284832147657,0.4543964193977173
1000,base5,0.9,mixed,exchangeable_varying_sigma,fixed,30,30,0,0.07968148954250989,0.003003280094438534,0.1080193248133354,0.0047288392632361806,0.03089026602967791,0.009582243767430335,0.03620795522526554,0.010854785861707739,0.07600799447039079,0.0028767153509668252,0.10573465057877174,0.0044136907725006065,0.031226688146234593,0.010875180870193615,0.036343475215081376,0.011848285831408508,0.32347375096199665,0.02590698550557218,0.4153455211315263,0.03531380859501249,0.46209028361966265,0.036665668470924666,-0.46209028361966265,0.036665668470924666,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1348.403948942859,234.15614105809567,,,0.46209028361966265,0.4635426641207042
1000,base5,0.9,sin,exchangeable_varying_sigma,fixed,30,30,0,0.07811061865618314,0.0028484870765066897,0.10550815914128386,0.00427816752975054,0.030816440019521822,0.009027149557374652,0.0359217541806058,0.010570418363494224,0.07448481921224667,0.0026922262919351647,0.10367617334364033,0.003966308358679986,0.030151871456041528,0.010809079718030204,0.0349082581724611,0.011554469049476832,0.2658451618689132,0.02687126645421962,0.3264556165419128,0.03920934619963706,0.4532232782182482,0.035105835739254326,-0.4532232782182482,0.035105835739254326,0.17999999999999997,2.7755575615628914e-17,0.17999999999999997,2.7755575615628914e-17,1327.5677337404456,284.16400291270236,,,0.4532232782182482,0.45458086147774324
