n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,3,130,1,,1132.4639175439952,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.13816254057670302,0.05421170630978664,0.07546928011586185,0.040596177805963085,0.043515124514168675,0.047809291075584126,0.06685087545263087,0.03839480631007895,0.041359847363658206,0.3352989682043096,0.35842269347107897,0.13816254057670302,
1000,base1,2,129,1,,1139.080130978953,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.002245973241000347,0.04638725714223374,0.06174619504850971,0.029766153025119646,0.037902337292010514,0.046521811144861855,0.0622248272872138,0.02504177950723692,0.034353981612297635,0.31639123935782715,0.3463432028442209,0.002245973241000347,
1000,base1,3,130,1,,1147.3286052519688,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.04860156358423312,0.05402997326870631,0.07511020354605705,0.036964264460454144,0.04028356705127676,0.05226121491494487,0.07279344645826434,0.03417069697399068,0.037211405555508795,0.3491970126362313,0.3690094076796447,0.04860156358423312,
1000,base1,1,128,1,,1161.9918990080478,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.06555883904073348,0.04840781346001975,0.06842576243171143,0.03274989202665407,0.03462525972368386,0.04827022688708544,0.06846173300591019,0.03524144744182922,0.03707858774048601,0.2811743219961107,0.29948687016567394,0.06555883904073348,
1000,base1,3,130,1,,1163.003209789982,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.05363646475247177,0.04992055277485857,0.06769045612400537,0.018397768535012862,0.019913456015553048,0.04980219423892121,0.06770601408311,0.015441553165074243,0.017801736287353546,0.3390570793451257,0.36454907508977913,0.05363646475247177,
1000,base1,0,127,1,,1191.5076517970301,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.14922988230512085,0.050592800175419964,0.07006498373187761,0.03987226679372351,0.04846872921512355,0.043523282921311426,0.06126251527994871,0.035382114609669515,0.04073044955221962,0.23664726889895876,0.28113272136728673,0.14922988230512085,
1000,base1,1,128,1,,1215.6573132899357,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.032110020769330325,0.05166167204951024,0.07159610781966355,0.026580826357037263,0.030845704193442125,0.051846848304548596,0.07207423348966911,0.025172903856387027,0.02932734034621651,0.27351175651264503,0.29376285348545783,0.032110020769330325,
1000,base1,2,129,1,,1222.464486853918,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.13044038076710124,0.04873038368518024,0.06670447876968132,0.02894427756541204,0.029754272436318566,0.04854050373404149,0.06632811730154638,0.02582033506338878,0.026768173689654454,0.36234530525871594,0.39357456862455986,0.13044038076710124,
1000,base1,0,127,1,,1246.084916420048,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,-0.03510587754036186,0.05151426040195563,0.06844607242112868,0.022566974861587707,0.02644818186193287,0.05155695952921001,0.06884368473443729,0.015116788406144055,0.019313270116757528,0.25924813117371104,0.29656619848450766,0.03510587754036186,
1000,base1,0,127,1,,1251.4933890650282,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.06812190684846847,0.05012624691505428,0.06938333375139277,0.037370077537420346,0.04402411726607606,0.048076620457456476,0.06697236127282885,0.03317046454019751,0.03820442958497976,0.24481771864958363,0.28707223991684555,0.06812190684846847,
1000,base1,1,128,1,,1281.1389443230582,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.14122350932928662,0.04789468659816771,0.06749548220133188,0.03490063038576231,0.03663801539121358,0.04433174464698225,0.06316655312081282,0.03803349021244373,0.03937518995625732,0.28432561992070066,0.3012197900619827,0.14122350932928662,
1000,base1,2,129,1,,1318.6719300390687,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.1858806784998952,0.047390381346876884,0.06481797730594555,0.030956618000132982,0.0321068209660044,0.044367025422688,0.06078939276745028,0.027767858568225418,0.028566847086852063,0.37855650788186956,0.40968158387127895,0.1858806784998952,
1000,base1,1,128,1,,1206.384330234956,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.9,-0.21839099035967668,0.047478865757998735,0.06659723614299591,0.03628701376169734,0.03781382764333661,0.034414791086942106,0.050751433555297744,0.039126525630690245,0.04009826995224635,0.28590956441862386,0.30161421920995857,0.21839099035967668,
1000,base1,0,127,1,,1247.0383236759808,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.9,-0.23097467460518228,0.05151056476751929,0.07081898170169737,0.04149958497968355,0.052644818316966525,0.03430163057657799,0.04940135807391098,0.03660035093530452,0.04281952285917174,0.22989126986385278,0.27641310953067116,0.23097467460518228,
1000,base2,0,127,1,,1220.586403187015,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,-0.048953036030912965,0.05159532250501369,0.06897342479665113,0.021824991216756684,0.02888093496042776,0.05178298209474997,0.06952493420359968,0.016160437773047515,0.021313019549780446,0.2577608429776136,0.2930681641771749,0.048953036030912965,
1000,base1,2,129,1,,1242.4220979990205,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.9,-0.23127224258005985,0.0455887497301016,0.06238703818029459,0.032215811552636836,0.03423901047705069,0.03396091292580711,0.04728467512751906,0.02765152695571367,0.02904944205927369,0.3923899175900136,0.42379397446231915,0.23127224258005985,
1000,base2,3,130,1,,1197.549094108981,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.025705836157060638,0.04917330597483871,0.06665663129427293,0.02023767303419327,0.021751420892526067,0.049200655340464985,0.06675037372786558,0.017004283994107916,0.01889302015354837,0.33687372081695816,0.3606239763810758,0.025705836157060638,
1000,base2,1,128,1,,1241.120633970946,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.03292770903734716,0.0500658003645379,0.07002471954057837,0.02857253658198501,0.03388042272947061,0.05030255005144991,0.07064478931381048,0.02708821942518927,0.03225073794553448,0.26435476461005974,0.2812758387363721,0.03292770903734716,
1000,base2,0,127,1,,1186.8495097650448,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.036919565512281594,0.05005580685982552,0.06938965469630624,0.03446509859700998,0.04160212236006338,0.04870745335593698,0.06739179730497113,0.030432015776179572,0.03512071033328221,0.23870402317684042,0.2796719128246169,0.036919565512281594,
1000,base2,2,129,1,,1152.0378606170416,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.13662808959771996,0.048835673681775195,0.06647164945593023,0.031077415058505614,0.032151190081874816,0.04863009924883544,0.06613913049442818,0.027106424679769717,0.02848188867319243,0.3635101676346256,0.39321351069124516,0.13662808959771996,
1000,base1,3,130,1,,1319.9253598049982,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.9,-0.2386777501892341,0.05406300626230416,0.07499073597537032,0.0436803765442695,0.04606027304571363,0.03833558930488813,0.054128475368552184,0.0416638994962031,0.044191091019636065,0.31810556170383086,0.3460866308809293,0.2386777501892341,
1000,base2,1,128,1,,1291.117241602973,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.08728380771913505,0.0491398019965705,0.07028788000269062,0.03103372105294036,0.032751766398466275,0.0486911166828584,0.07011818243257743,0.03337490073440723,0.035334617557798986,0.28058737671714745,0.29694629619735147,0.08728380771913505,
1000,base2,2,129,1,,1351.8685747829732,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.006104436509372517,0.046079348013655375,0.06174936862066519,0.030610280390165362,0.03794176356017989,0.04627835251410096,0.06229209605363085,0.024767476252319592,0.03381397117620264,0.31824951882561253,0.34635381685827604,0.006104436509372517,
1000,base2,3,130,1,,1339.2765814299928,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.057199668038297735,0.05263436501071951,0.07389021972144139,0.037627556243175334,0.04035675025151762,0.050448764736195806,0.07148900670407832,0.03457602580253609,0.0370706965535827,0.34719094511959847,0.3659979671144969,0.057199668038297735,
