n_subject,coef_type,rho_true,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,Sigma_fro_error_mean,Sigma_fro_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std
5000,base2,0.3,exchangeable_varying_sigma,fixed,2,2,0,0.022478532706566662,0.00013758247551810994,0.028852751259512373,0.0001744510121593247,0.011472830293175175,0.001032079152062458,0.013432988126399596,0.0028060553981639107,0.022338471522391823,0.00013197230197185654,0.02864266936270502,0.00015713875436111115,0.010970502613622979,0.0012615807712550997,0.012937325964455872,0.0029232202021990464,0.07250812872736942,0.006925034349204502,0.08162768324343603,0.008901979673025966,0.03620542081999384,0.0014708165284954,0.08666197797696784,0.002967214906632147,0.2,0.0,0.2,0.0,42863.781875852495,5455.1958518225
5000,base2,0.6,exchangeable_varying_sigma,fixed,3,3,0,0.022897307023705616,0.0006552655706340813,0.029187586579487706,0.0005258437382030907,0.012680393528532239,0.0013238875061742225,0.014283320700367494,0.003215862664697005,0.02092783169604504,0.00026073968502864385,0.026740466593186327,0.00018432044801120327,0.0119319736407201,0.0015195838882964227,0.013600635759975657,0.0030950577464994135,0.06657310855028202,0.01188045939002407,0.07929592540416569,0.009733606890637576,0.07224559369858545,0.003252653383057048,0.14346753695720915,0.005402965622083362,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,44878.29472831765,2121.8082617154273
5000,base2,0.9,exchangeable_varying_sigma,fixed,3,3,0,0.022931887427224518,0.0006699725636192727,0.029266115992562864,0.0005669063267593148,0.014040852527544037,0.001854064651203677,0.015877330517850147,0.00397303470422022,0.017221514247249336,0.0002221706201458427,0.022339003715217905,0.00012941966461704041,0.013131198086295889,0.0022678726216026767,0.015013798900087418,0.004071138353191278,0.06769669460896277,0.012615986942817244,0.08012462709472314,0.011371601250598783,0.1110035179807124,0.00411646768325042,0.20756171927813352,0.008331599846480527,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,44351.52444667466,1772.5343690693135
5000,base3,0.0,exchangeable_varying_sigma,fixed,3,3,0,0.04929488442294603,0.0003886064352999142,0.06103984243462759,0.00021799834529802266,0.01286500731264168,0.0023880120618543586,0.014292218507468098,0.0018051566027799365,0.05131749786126583,0.00044083944279843827,0.06384110715708256,0.0002043462071290364,0.013413826375074498,0.0017758146758966816,0.014992808415363254,0.0012907487437193773,0.36878432906186825,0.003829816468978082,0.4124770747616083,0.004125827200216701,0.004060958494457389,0.0034268161295278187,0.5209896672352422,0.00490642719686535,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,41341.303634119686,1417.342359680384
5000,base3,0.3,exchangeable_varying_sigma,fixed,3,3,0,0.049209017767541684,0.00031652715883213997,0.0609640638786817,0.00041331121919484877,0.010142511289177933,0.003618230794822697,0.013385132830856543,0.005504019825684238,0.05105421708901301,0.0004203234030432363,0.06369579142238341,0.0004596745160505482,0.010381891471005192,0.004109003467424067,0.012679600622117468,0.006104623948143509,0.3745212872793408,0.003482029104471536,0.4182769499050946,0.0011556670211785012,0.10281909344691935,0.008616894707672561,0.5308403007328352,0.004612223268391552,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,41489.012452015035,3806.0869732998112
5000,base3,0.6,exchangeable_varying_sigma,fixed,3,3,0,0.049085508517797305,0.00022427871273703702,0.060817969827438735,0.0003399529835444489,0.011374007827003185,0.00411049490173189,0.014850496158635007,0.0063350016471669145,0.05016246378558905,0.0004179729210656239,0.06291488126579185,0.0004824488468060743,0.011284333613924188,0.0047386678365391515,0.013774651343587489,0.007041854581323444,0.3760803576739486,0.003606633040842551,0.4203171262433994,0.0023842621593098243,0.2215200088836451,0.008605423726900206,0.5431290833549074,0.001977118772764801,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,39100.98398515334,864.582345342699
5000,base3,0.9,exchangeable_varying_sigma,fixed,3,3,0,0.04893906023737129,0.00011792319543559809,0.060623004013056515,0.0002451951676419487,0.012867358028363132,0.0046562234291259415,0.016380823155655918,0.0071659447216414155,0.048393861060684586,0.00038628611015382606,0.06140039395900368,0.0004469961749243829,0.0121128946703455,0.005585205154392844,0.014938465626906297,0.008290507029040982,0.3775449961497141,0.004598557539619248,0.422357277954694,0.003672553788816272,0.3412344313816928,0.007934789292832266,0.5645023014381635,0.0006403654931993185,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,38877.610289084994,1274.6138515608575
5000,base4,0.0,exchangeable_varying_sigma,fixed,3,3,0,0.01865442905330038,8.340452069531766e-05,0.024509491622712005,0.00015932280647564326,0.011407633587015178,0.002945285773580082,0.013290970243064611,0.003151616387080843,0.018674181666523997,9.080050397333618e-05,0.024541081760022666,0.0001598910270833213,0.011540780881794282,0.0030467084699136162,0.013504707199996595,0.0032081561372330324,0.08776446039980813,0.0039368516527965355,0.09304177532993106,0.004638659837245653,0.011039029173196857,0.012113059531453401,0.12601415646178846,0.002991043079524984,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,39693.585803425674,481.4437439368257
5000,base4,0.3,exchangeable_varying_sigma,fixed,3,3,0,0.018555925009480296,0.00047450324967997877,0.024206858873185813,0.0005774991945647476,0.010780857233104535,0.0022813183679224556,0.012655815587961588,0.004059932552817816,0.01807271248289445,0.00017572850865705676,0.023633263788430312,0.0003556635699170453,0.010317901095245635,0.0023829189062395686,0.012209826170587502,0.003954206052211947,0.08348116991234682,0.004733876923683631,0.09140156979064375,0.007279799200954727,0.018380140423570352,0.0038558459581246266,0.13213920119038378,0.00829062619290458,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,30732.18611873469,4947.784056145702
5000,base4,0.6,exchangeable_varying_sigma,fixed,3,3,0,0.018463834741727587,0.000582736016337248,0.024097752433778763,0.0006456127918615434,0.012171208008891066,0.0027558124347730095,0.014236376325996386,0.004813579627970108,0.015927110180071147,2.5587962851103424e-05,0.02085183387204856,0.0001916928163125737,0.01130919345591668,0.0029382818335280175,0.013343861831145143,0.004629030883134168,0.08210620498952025,0.004961759449806501,0.09183158092502304,0.008158948644701236,0.04559257099141201,0.003411533051123326,0.17343661090698612,0.010840978728493137,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,27362.66409291164,427.27135943757054
5000,base4,0.9,exchangeable_varying_sigma,fixed,3,3,0,0.01833477047225913,0.0006422832409902256,0.023991893883226523,0.0007101496948667524,0.013531667007902754,0.0033030284242816163,0.01582851490365348,0.0056177135473253655,0.010759833383504003,3.3914366946585484e-05,0.014134759367611648,5.679556641574565e-05,0.01244111432868851,0.003775517603600051,0.014607554990910277,0.005781282205018529,0.08084066990833981,0.005841323840075522,0.09269490473238402,0.009113845518650911,0.0736476780507523,0.003935589926000843,0.22908857694100448,0.013327469284295693,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,25579.39057570432,1383.6929166156826
