n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
2000,base1,2,134,1,,5827.126581104938,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.03546558977194961,0.047156819609213856,0.016303462528112864,0.017709698625514674,0.035608177584370404,0.04735781013642322,0.015796273405151037,0.01703996610603978,0.16428274660795703,0.18224597521342012,0.0007838713208734246,0.2323327354560031
2000,base1,0,132,1,,5853.215752140968,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.035749836658917095,0.046013792244428385,0.01787131541876727,0.022498644040546807,0.035884350846778074,0.046211900869667775,0.018299060992780836,0.023148240886713304,0.179798193033695,0.201368984594763,0.011100668274251619,0.25459885068841637
2000,base1,1,133,1,,5924.848535481957,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.03451453698744655,0.04471884290489235,0.017335857132510374,0.018255394530684928,0.025297142650870543,0.03221930245053111,0.0160290702653986,0.020836935561056112,0.24745272338175364,0.2516359066523961,0.23583936215876078,0.6654067359931957
2000,base1,1,133,1,,5957.28830976109,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.033591163009145754,0.04336493841821833,0.01417523237278251,0.015018415314308938,0.03292015744468753,0.04244663123327619,0.012879460419026406,0.015280366605156158,0.22918322063018506,0.23403900549236284,0.10160926759043343,0.38511458131482845
2000,base1,2,134,1,,7205.641110889032,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.03500841453385304,0.04570683101925816,0.02170786998317925,0.024259493866016443,0.025958895522458142,0.03294811977348358,0.02023761753981118,0.023483235856544955,0.17644749300486529,0.19090000767681445,0.2096535163906268,0.5310399578080957
2000,base1,0,132,1,,7301.291614627,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.03443045016939266,0.04556942294417072,0.020143789488020925,0.023498462772123346,0.030648300963886852,0.04036618450398002,0.0203129719573249,0.02506179950803979,0.19654921390208327,0.2111601512000147,0.13740751448577654,0.4260658333055266
2000,base1,0,132,1,,7338.986395156942,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.034771691893168116,0.045876870941438545,0.021364621635396472,0.02518474843252808,0.024694377190520745,0.03211588168605131,0.021630111230674598,0.02692473369957635,0.197515814303686,0.2115726406728026,0.20538543976645707,0.5592414003501269
2000,base1,0,132,1,,7369.183383859927,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.034180284521030585,0.0453005454749139,0.01889982064446824,0.021654518111591654,0.033351960002748024,0.04409209726418446,0.01876281402372386,0.02300274071664138,0.19591273322752759,0.2109537684466163,0.06909602143857244,0.3207922866583301
2000,base1,2,134,1,,7395.946369603975,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.03465656103794387,0.045128161853182934,0.019032418164174197,0.021374749290861188,0.03157368382552074,0.0405682136568046,0.017513528511261228,0.01979503632452819,0.16754871904545302,0.18323071099748678,0.1534265967583084,0.4004256763445297
2000,base1,2,134,1,,7524.516816647025,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.034488849473986595,0.04474407877087961,0.016425867021357204,0.018505871825026443,0.033926881831652204,0.04379137707007311,0.015205532183155734,0.016863686929220235,0.15948212359691608,0.1763602782760599,0.09221862645065179,0.28687518121764277
