n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,a_eval_mode,a_eval_selected_points,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
2000,base6,0,123,1,,1449.7842126898468,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.32697206815854496,0.04942761552399328,0.0653064669180866,0.028757886331134325,0.03755798148234098,0.04316694197789228,0.0569618205527808,0.03194165982509711,0.03799758154018741,0.09579170106129044,0.13373753183906967,0.32697206815854496,
2000,base3,0,123,1,,1557.2820784491487,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.0,-0.014143955661469806,0.04867270240627238,0.06028981509185679,0.024251558603860357,0.02500358434155658,0.050075419382717715,0.062101173711058666,0.02172825302212117,0.022733682521502242,0.12419106153051876,0.1506811634698038,0.014143955661469806,
2000,base3,0,123,1,,1592.1000356660224,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.9,-0.3938580831906634,0.048703058110487564,0.06080411231120803,0.03441422614829116,0.04303986973342083,0.045513120739989615,0.0568615366980809,0.0287403411880654,0.036896914648198824,0.12284182357144238,0.1523196650802777,0.3938580831906634,
2000,base6,0,123,1,,1622.3094386928715,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.2101208708517202,0.04873418033037983,0.06412348878320538,0.02591090361564398,0.033408529621899614,0.0465790747943917,0.061130154867278796,0.028140627941301635,0.03426751631601457,0.09337058987853539,0.12815156866043131,0.2101208708517202,
2000,base3,0,123,1,,1654.9804901219904,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.6,-0.2562260865735634,0.04831421905482566,0.060398665606355754,0.032813189827774786,0.039969119993964276,0.047649193725281154,0.059533579196476755,0.027005284588366055,0.03369825549561606,0.12315497404154838,0.15245574537139775,0.2562260865735634,
2000,base3,0,123,1,,1657.402339167893,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.3,-0.12079061652357603,0.04806286964406487,0.06010098757250346,0.030767018478658245,0.036675827690998204,0.048880310540100766,0.06107607978681539,0.024615406466348244,0.030363375606027487,0.12284276866014185,0.15141942906296565,0.12079061652357603,
2000,base6,0,123,1,,1661.7096994570456,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.0,-0.03753311211110477,0.047931308895627474,0.06318552345407774,0.023975428128718196,0.026003523268449596,0.04871517195760062,0.06413620508138389,0.021895865005933157,0.02415264488580205,0.11241610833272321,0.1554994467405072,0.03753311211110477,
2000,base6,0,123,1,,1738.9666643310338,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.3,-0.09326981275262991,0.048175720810838776,0.06325124329151625,0.023018152042704063,0.029307849662372133,0.048167917895681214,0.06314888827944459,0.02443009257108121,0.030417036091012796,0.09312215230960162,0.1259520412641955,0.09326981275262991,
2000,base2,1,124,1,,1485.1417320449837,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.3,-0.04026106985176903,0.03351594694521375,0.044901566591229194,0.009398272035777366,0.010133861663541178,0.03316715711472398,0.044444755595972434,0.007479172623989255,0.00873458830299256,0.22808306140824874,0.2521139807710447,0.04026106985176903,
2000,base2,1,124,1,,1477.849591090344,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.9,-0.17531191097241206,0.03301164001269914,0.044281723423380735,0.00984833525302102,0.01116582864148748,0.02305920496630926,0.031043341279283716,0.006587658614880282,0.009487812767520656,0.21981094334910378,0.24271093591195442,0.17531191097241206,
2000,base2,1,124,1,,1587.2380426740274,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.0,0.012759296985263688,0.03488509829780329,0.046093602306862144,0.005839665339836403,0.007918464749847861,0.03498393200174427,0.04629018598402893,0.005731043958491444,0.007648990987922394,0.22830025432504894,0.24836124618922711,0.012759296985263688,
2000,base2,1,124,1,,1653.2032846808434,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.6,-0.10582760624603849,0.03334268472013896,0.044611175790131685,0.009805761630447538,0.010775852093771817,0.030284231976264668,0.04053474913842655,0.007206941739603331,0.009253468115537563,0.22470930750381968,0.2481585951838355,0.10582760624603849,
5000,base3,0,123,1,,3863.909510042984,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.6,-0.21997500583157215,0.04108262087630501,0.0509915082035417,0.004041100462403829,0.004727256002138056,0.04182939678471861,0.05226788672249099,0.00346004169795075,0.004289552704642795,0.24635321168947394,0.2903885656750362,0.21997500583157215,
5000,base3,0,123,1,,3991.2373950961046,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.0,-0.014388807662856976,0.04108074582162031,0.05093604563645523,0.008288838993136122,0.010104671947639497,0.04277193256465051,0.053215668725682494,0.008515901476448734,0.010401976528534425,0.25118129376951986,0.2910762564141103,0.014388807662856976,
5000,base3,0,123,1,,3992.113925735932,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.3,-0.11181881916225661,0.04107727887309047,0.05093907206858798,0.003415265807029,0.004025002040475852,0.04256018333120256,0.05298271139564703,0.0027424708198765385,0.00341766893861919,0.2469372967533924,0.29010071339208976,0.11181881916225661,
