n_subject,coef_type,rho_true,sigma2_function,a_eval_mode,a_eval_selected_points,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,rho_error_mean,rho_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std,rho_mae,rho_rmse
2000,base2,0.0,sin,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.03454790707738727,0.0009203692400472454,0.046352567399041915,0.0013724940122527435,0.014212457065169075,0.00466295352392019,0.01749435604804978,0.005796548346546005,0.03470953562540852,0.0009219258247397664,0.04662178221682719,0.0013707359740311644,0.014106944495042243,0.00461604657023364,0.016930437823788683,0.0061004910441279266,0.22868515013365706,0.01864584946412907,0.24701390719748925,0.01599693627449946,0.01828357008075541,0.015771948772029216,0.012329541958132174,0.020761158398992733,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1499.5444296094279,97.68369522364979,0.01828357008075541,0.024146289631440443
2000,base2,0.3,sin,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.03450705911795692,0.0009916122603810442,0.04645255253937261,0.0015614203160579767,0.019045394530930383,0.006621661503329344,0.022001774623512917,0.007750097192748519,0.03382282560734566,0.0009498434702978692,0.045627571100895624,0.0014707840602512202,0.018111204037556252,0.007607762072883522,0.02054086543091716,0.008431275893189325,0.23128787492427688,0.019548105410115976,0.25222064655584986,0.014404305377971494,0.06493094945676764,0.025490512381031366,-0.06330292649421508,0.029300749411454143,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1454.849416153133,92.16616218504177,0.06493094945676764,0.06975524653246398
2000,base2,0.6,sin,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.03448800730272217,0.0010704335371600736,0.04642051745249866,0.0016755833449160367,0.02073914706111162,0.007156733660180216,0.024120088732775498,0.00834603973252118,0.030825141506599374,0.0008874992202892329,0.04167665924655525,0.001381789070933706,0.019398282563544002,0.008365574766125067,0.022075247563192534,0.009125974974738098,0.23169853735472942,0.024986542527817422,0.2538795971516145,0.01795105928494492,0.1292448812919949,0.022951516172428084,-0.1292448812919949,0.022951516172428084,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1509.4530960693644,149.32586679403693,0.1292448812919949,0.131266947228901
2000,base2,0.9,sin,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.0344568423876543,0.0011850662126266073,0.046376082284089966,0.001820419570080187,0.022142777145178927,0.0076369771717546,0.026019207648992675,0.00882832798686538,0.0238371983183463,0.0008027040958068935,0.03247576404589745,0.0013253168294240856,0.02015034912270339,0.00878072354060593,0.02331932210921396,0.009436662581391751,0.23213030777609045,0.03038053452453921,0.2552074085454973,0.022257614459460565,0.19533668294382425,0.014690775643061725,-0.19533668294382425,0.014690775643061725,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1506.380258947114,106.41833948784061,0.19533668294382425,0.19588833194575653
2000,base3,0.0,sin2,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.04798288860267361,0.0008246452442642787,0.059850065230984205,0.0008332370273014185,0.014647886969558233,0.007050649190151617,0.017250224513360557,0.00841964102124494,0.04941832784819281,0.0008390527491488494,0.06169084134911235,0.0008341225904399458,0.012695238287566806,0.006615114044323329,0.015666124301825127,0.008061699442909525,0.12515102347476192,0.013242971753427566,0.1485217224638159,0.016172374398858793,0.02026799286051005,0.01489398127834959,-0.006204734014589916,0.02437464848406445,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1422.7959489455757,98.28904682150227,0.02026799286051005,0.025151982285965345
2000,base3,0.3,sin2,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.047850719077311046,0.0009270982262826439,0.05996193470965763,0.0010115046111845603,0.015007225315400554,0.007323914008531367,0.018631260947756675,0.008230842379953304,0.04884689925358919,0.0009524499821253376,0.06129974933360507,0.0010248413309736238,0.01339012817736004,0.006741324486923975,0.016827274667648,0.007823824269492111,0.12522921137860119,0.011062228427459603,0.14901184964337663,0.012943019610983033,0.1319841651096948,0.025154890700261858,-0.1319841651096948,0.025154890700261858,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1421.2273724891245,122.1553914063405,0.1319841651096948,0.13435992098034777
2000,base3,0.6,sin2,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.0479322824313724,0.000901983722964763,0.06002875451131571,0.0009877957871708158,0.01630617871562837,0.007891255229424618,0.020169572243154174,0.009030240987248545,0.04764554363859325,0.0008747831784505878,0.05984495497072078,0.000928234244859169,0.014416066240721245,0.0074314585786132495,0.018091002534924003,0.008480732715163409,0.1255879003896279,0.0124007091064269,0.14960067540121857,0.014416690361296012,0.2629186488630852,0.02160877884293649,-0.2629186488630852,0.02160877884293649,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1433.9690162469944,169.41764257121088,0.2629186488630852,0.26380514635441293
2000,base3,0.9,sin2,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.04807648193983337,0.0008675855933447988,0.06012680284617443,0.0009667395004144833,0.01762022289103193,0.008420578518016787,0.021608224206545287,0.009843335445980437,0.04535336189295463,0.0007336848239858982,0.057143889946631346,0.0007690229611191465,0.015469256376574102,0.008120653158148985,0.019357047494714237,0.00908066935646903,0.12600307446972697,0.013962545443183755,0.15027688508859074,0.01610982950768349,0.3937481832976258,0.017807065384115296,-0.3937481832976258,0.017807065384115296,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1492.5354365897053,148.32804261134885,0.3937481832976258,0.39415063545270973
2000,base4,0.0,mixed,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.033274788349907804,0.0008743760379687694,0.04643540678137689,0.001451309943834013,0.014771819673621218,0.004866276616741828,0.01759128596154667,0.005619638627496941,0.03330660268109567,0.0008852008077203063,0.046535987858339865,0.0014808910067774948,0.014683135679207935,0.004906006063576394,0.017138603635860512,0.005505774045392978,0.2654102718732829,0.017119112162421648,0.3001084270479454,0.012765437043580144,0.021066397785078173,0.01716138511501069,0.015498502936641673,0.022318213670179034,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1508.6052069605948,76.96601705060093,0.021066397785078173,0.027171791525493066
2000,base4,0.3,mixed,anchor_grid,500,exchangeable_varying_sigma,fixed,15,15,0,0.033127995905297546,0.0008912485289371729,0.046398905962492125,0.0016822182817469442,0.018992215551023692,0.007475344528939636,0.021898595610501788,0.009006951271559422,0.0322193853146135,0.0007687289729280929,0.04527409648063439,0.0015435454491790762,0.018090857966442473,0.007645025487646517,0.02077394184525976,0.008891135743598365,0.2659446245987839,0.01815118099630901,0.30191144751201426,0.013715393638270224,0.06209189197910181,0.027220516588403486,-0.061449172667672185,0.02864190551172542,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1470.4567260751812,145.16413073941686,0.06209189197910181,0.06779645693459209
