n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,0,147,1,,1066.6732757269638,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,-0.005622315392024693,0.042895629515638085,0.05754564014666204,0.02060179926469055,0.02253085100709561,0.043094777820711826,0.057944275579399324,0.02517993466104093,0.02686175866030836,0.21470716620699346,0.22348405020201864,0.005622315392024693,
1000,base1,2,149,1,,1078.9281756129349,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.05411173260181709,0.04181849558121407,0.05573723546727964,0.041481941257365484,0.043108475553017195,0.04165991798445053,0.055898770234158665,0.041255126270875325,0.04285639696985767,0.2126189381865109,0.22049528263631832,0.05411173260181709,
1000,base1,2,149,1,,1101.3324105089996,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.0,0.00392716548487434,0.04447519836475331,0.058550371433711605,0.03269884133736728,0.037644920632957456,0.04460774577557346,0.05893818393416592,0.035558851626977,0.04132699892245163,0.2226066566505114,0.23139413870210512,0.00392716548487434,
1000,base1,0,147,1,,1123.2047967610415,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.9,-0.26557560878776476,0.041912217097572695,0.05603600034091849,0.019838309946725446,0.02045586884878465,0.03014461352219769,0.04123434287221821,0.015544362010588897,0.01670408455209899,0.20432617692830865,0.2115354263429844,0.26557560878776476,
1000,base1,2,149,1,,1125.006703151972,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.12559315863094517,0.04119229923791418,0.05463286961833638,0.04557893079513868,0.04773089919671857,0.037873602605224245,0.05095450246802495,0.04483222435320697,0.047020674962641625,0.21213256200722141,0.21955909310698254,0.12559315863094517,
1000,base1,0,147,1,,1125.267868485069,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.1333028437105372,0.041515493800728366,0.05500418378565285,0.016953658290215445,0.017914883619631596,0.04065812479437674,0.054200648263302474,0.017944708813530497,0.019036265981836976,0.1908514609921935,0.19585472349848218,0.1333028437105372,
1000,base1,2,149,1,,1128.3374751289375,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.9,-0.19726242801311522,0.04034975290186271,0.053447726537934184,0.04899810064708095,0.05188252441122758,0.029182438500853836,0.040003560427737596,0.046498213673760905,0.04947762776535538,0.21047986936157337,0.21811910342374818,0.19726242801311522,
1000,base1,1,148,1,,1130.352216216037,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.3,-0.10199259990573722,0.04212900555183205,0.05480292152175298,0.005556371108805663,0.006071964302357127,0.041384269179769846,0.05403975603173132,0.003348116604773882,0.0038355633947801345,0.21990038619176627,0.22437826505429034,0.10199259990573722,
1000,base1,1,148,1,,1174.779508845997,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.17082691063456645,0.04198242603525452,0.054654996208949175,0.00538061530339079,0.006092168172910021,0.038084765893725635,0.049890821248016595,0.007149729467209903,0.0078111249245391996,0.22352014000457504,0.2275381941421261,0.17082691063456645,
1000,base1,0,147,1,,1178.7188716899836,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,0.6,-0.20430403154671728,0.0417055823473474,0.05536250597506788,0.018566888720104507,0.019316728344883495,0.037409725641939076,0.05021136450883941,0.017274658707969404,0.018297359350075218,0.19673950711138263,0.20275844488287553,0.20430403154671728,
