n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base5,0,135,1,,648.7654355249833,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.0,0.05104389013060157,0.07591499165270339,0.1009285615782701,0.029966670350030006,0.036174009579782326,0.07924286481925127,0.10616695854055834,0.0231968281025908,0.02938305146450437,0.31508779500202,0.3999693091179492,0.05104389013060157,
1000,base5,0,135,1,,410.8468357900856,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.9,-0.4222997728534978,0.07961478629670363,0.10503019314981919,0.03912960692189692,0.040596950614567404,0.07583029141685144,0.10358994162593906,0.03851371025143163,0.04108745178485981,0.32355192861209003,0.4173131748159928,0.4222997728534978,
1000,base5,0,135,1,,1482.7020347469952,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.6,-0.26247570408937004,0.07933296119551071,0.10472649251073513,0.03516335189925486,0.03702430395093288,0.07978999329559174,0.10739472625098065,0.03411315865422361,0.03746885300190308,0.32473357698341715,0.41810981028846733,0.26247570408937004,
1000,base5,1,136,1,,1493.6847130359383,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.0,0.018236377026355922,0.07967910413129457,0.10768080802981468,0.03372498545629986,0.03969113230789396,0.08378497216670983,0.11414181144607609,0.03065642053359134,0.03297496074400315,0.32795182078122337,0.43233635497877376,0.018236377026355922,
1000,base5,2,137,1,,1502.3317100229906,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.3,-0.14529753080068725,0.079512771696271,0.10757908854462976,0.026199678509393115,0.036106658648782285,0.08203268237010333,0.11212126571220944,0.031031550180156575,0.03734262314286287,0.2899482384150651,0.3875776281907396,0.14529753080068725,
1000,base5,1,136,1,,1504.5720026140334,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.3,-0.19030124557722178,0.07592762294064316,0.10342364278145964,0.007940861013819647,0.00956750458962848,0.07905885516784514,0.10861438040847951,0.009979584571936553,0.01169825423778493,0.2806731511794663,0.353136442950661,0.19030124557722178,
1000,base5,2,137,1,,1513.4517881440697,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.0,0.03280105412587075,0.07774460576642284,0.10494351187073608,0.015412118298920613,0.02027383599044302,0.08083208829204792,0.10978100652542835,0.02438800405678579,0.026013418259275167,0.2781716438266284,0.3665221716755327,0.03280105412587075,
1000,base5,1,136,1,,460.59830326994415,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.9,-0.4836783625226687,0.07707690580785373,0.10443308308805958,0.014207134316684383,0.01763585863892059,0.07416948886142989,0.10364894917581229,0.010986912248860739,0.012991044739719945,0.2574936330926141,0.32599755948263415,0.4836783625226687,
1000,base5,3,138,1,,1522.7506235570181,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.3,-0.1756819954159563,0.07864171416734407,0.10487311246069157,0.024349363121929077,0.02713279554636321,0.08176534378472193,0.11081810571534871,0.02006660511726635,0.024886186454118914,0.3178281405797485,0.4142113740366169,0.1756819954159563,
1000,base5,3,138,1,,1533.8856408320135,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.6,-0.3250566633909486,0.0781353262000974,0.10386276778151676,0.024259397329222776,0.026735517659208636,0.07942329450095172,0.10837609058319084,0.02134158813770798,0.02589983748722728,0.3142728702628925,0.40756944853973626,0.3250566633909486,
1000,base5,2,137,1,,1536.5675011470448,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.6,-0.292293520203089,0.079321546945133,0.10705572546309808,0.030108624090320182,0.040106892695196156,0.07948378469584362,0.10918417137108377,0.03472722558829802,0.04001331594455043,0.2939242441887597,0.39375744913888383,0.292293520203089,
1000,base5,0,135,1,,1543.5765439909883,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.3,-0.10573722483046372,0.07897827314092117,0.10434785821825182,0.03174959786547897,0.03411464924057988,0.08173271894661241,0.10922186087237985,0.030627626372726632,0.03438319354770391,0.32458918265038755,0.41737957436630796,0.10573722483046372,
1000,base5,1,136,1,,1547.8738806629553,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.6,-0.340345514462895,0.0762462989151609,0.10374881517274907,0.010601810942199766,0.012846115059891697,0.07735152881932394,0.10681753919776363,0.011126687225804538,0.012432435867903035,0.2697683670260689,0.34024106759284095,0.340345514462895,
1000,base5,3,138,1,,1554.99960903998,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.0,-0.0667016263892338,0.08220849744211478,0.1103652714626263,0.01761365066972606,0.020786574434106555,0.08533344845680947,0.11543938315673893,0.01959617630754107,0.020478494094423372,0.3063941009093095,0.39291653730502557,0.0667016263892338,
1000,base5,3,138,1,,478.0747918130364,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,-0.06966427127178491,0.08167595875012966,0.11038464057593238,0.016058428781714873,0.0203713919153408,0.08473178676260562,0.11532856336653217,0.01813497760996685,0.018602184842354402,0.2917881262621735,0.35614916010090053,0.06966427127178491,
1000,base5,2,137,1,,408.67004114505835,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.29534120513687917,0.07904800321926805,0.10714391272893058,0.027287315425316427,0.03757951574294564,0.07906047856469411,0.10914928362237786,0.03222848550739177,0.03757653555787109,0.286316991582349,0.36644215466080815,0.29534120513687917,
1000,base5,3,138,1,,438.94797393504996,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.3264683123539401,0.07763032521444163,0.10366899209054359,0.024508219043632512,0.026423391448799023,0.07894118938266728,0.10823733128319848,0.021815643060129092,0.02529807912611144,0.29758818608404064,0.3703261240052164,0.3264683123539401,
1000,base5,0,135,1,,1493.685922359,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.05162326615847558,0.07555462336986951,0.1010696342701901,0.029752713478802817,0.035503016387489414,0.07896095655541897,0.106388311408338,0.02361091081088254,0.029745527850953517,0.2996786418295526,0.367988952316764,0.05162326615847558,
1000,base5,3,138,1,,1521.7899818369187,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.9,-0.4716904568360771,0.07770015827463264,0.1029076656471662,0.023695419708520668,0.026013673855477377,0.07491556356057028,0.10389425629054173,0.021281004170201873,0.025018471821095917,0.30966066137208204,0.4000368304357078,0.4716904568360771,
1000,base5,2,137,1,,1536.1427103499882,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,constant,0.9,-0.4402209799716166,0.07891713125163234,0.1063219142978593,0.03506328916473142,0.04489422393939386,0.07503149882361278,0.1044059789343898,0.03931257812402211,0.04408594275612801,0.30080619711518614,0.4051011932636841,0.4402209799716166,
