rho,rep,seed,miae,rmise,beta_mae,beta_rmse,se_beta_nonzero,ppv_beta_nonzero,spe_beta_nonzero,npv_beta_nonzero,se_const_zero,ppv_const_zero,spe_const_zero,npv_const_zero,se_const_nonzero,ppv_const_nonzero,spe_const_nonzero,npv_const_nonzero,se_vary,ppv_vary,spe_vary,npv_vary
0.5,0,123,0.11097966525174187,0.17224647448575542,0.011841176032987906,0.019710899198102594,1.0,1.0,1.0,1.0,0.5727272727272728,0.9333333333333333,0.91,0.4918918918918919,0.3090909090909091,0.3695652173913043,0.8905660377358491,0.8613138686131386,0.8444444444444444,0.2733812949640288,0.6327272727272727,0.9613259668508287
0.5,1,124,0.09558135346070921,0.1507688900479989,0.015448155655154967,0.017994828504447793,1.0,1.0,1.0,1.0,0.6772727272727272,0.9085365853658537,0.85,0.5448717948717948,0.3090909090909091,0.3617021276595745,0.8867924528301887,0.8608058608058609,0.8,0.3302752293577982,0.7345454545454545,0.957345971563981
0.5,2,125,0.11353179286129862,0.1747678425402484,0.009536889531508937,0.01592666493768254,1.0,1.0,1.0,1.0,0.5409090909090909,0.9153846153846154,0.89,0.46842105263157896,0.21818181818181817,0.24489795918367346,0.8603773584905661,0.8413284132841329,0.8888888888888888,0.28368794326241137,0.6327272727272727,0.9720670391061452
0.5,3,126,0.10105242333409233,0.15924997801599763,0.006636442259411195,0.013174002219254737,1.0,1.0,1.0,1.0,0.6545454545454545,0.9473684210526315,0.92,0.5476190476190477,0.23636363636363636,0.3023255813953488,0.8867924528301887,0.8483754512635379,0.8888888888888888,0.32,0.6909090909090909,0.9743589743589743
0.5,4,127,0.11192933853063511,0.17204358524058544,0.0037601653160515966,0.005956492781407469,1.0,1.0,1.0,1.0,0.509090909090909,0.9411764705882353,0.93,0.4626865671641791,0.32727272727272727,0.3157894736842105,0.8528301886792453,0.8593155893536122,0.8888888888888888,0.2777777777777778,0.6218181818181818,0.9715909090909091
0.5,5,128,0.10204615191930451,0.16202326554677393,0.002612103916890523,0.004168303810835037,1.0,1.0,1.0,1.0,0.6545454545454545,0.9795918367346939,0.97,0.5606936416184971,0.14545454545454545,0.18604651162790697,0.8679245283018868,0.8303249097472925,0.9777777777777777,0.3384615384615385,0.6872727272727273,0.9947368421052631
0.5,6,129,0.055245023446864314,0.09617660762744581,0.009038788480785752,0.014532982049409575,1.0,1.0,1.0,1.0,0.8136363636363636,0.9470899470899471,0.9,0.6870229007633588,0.5454545454545454,0.9375,0.9924528301886792,0.9131944444444444,0.8666666666666667,0.3939393939393939,0.7818181818181819,0.9728506787330317
0.5,7,130,0.10838365293768604,0.16413677040240676,0.007269926000772956,0.0129117910727905,1.0,1.0,1.0,1.0,0.5954545454545455,0.9225352112676056,0.89,0.5,0.2727272727272727,0.25862068965517243,0.8377358490566038,0.8473282442748091,0.8,0.3,0.6945454545454546,0.955
0.5,8,131,0.1024573107873,0.16387861225243483,0.006892845028161776,0.008593413586578086,1.0,1.0,1.0,1.0,0.65,0.9225806451612903,0.88,0.5333333333333333,0.18181818181818182,0.25,0.8867924528301887,0.8392857142857143,0.8222222222222222,0.296,0.68,0.958974358974359
0.5,9,132,0.10162078426016012,0.15755906888438698,0.0020330064038977863,0.004454424421953066,1.0,1.0,1.0,1.0,0.6227272727272727,0.9383561643835616,0.91,0.5229885057471264,0.2545454545454545,0.23728813559322035,0.8301886792452831,0.842911877394636,0.8444444444444444,0.33043478260869563,0.72,0.9658536585365853
0.5,10,133,0.10085950934445725,0.15897940938396476,0.013700592383048289,0.016680917660830994,1.0,1.0,1.0,1.0,0.6090909090909091,0.9178082191780822,0.88,0.5057471264367817,0.2909090909090909,0.36363636363636365,0.8943396226415095,0.8586956521739131,0.8222222222222222,0.2846153846153846,0.6618181818181819,0.9578947368421052
