n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,a_eval_mode,a_eval_selected_points,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
2000,base2,0,123,1,,1388.5343113959534,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.6,-0.13348764542080843,0.03567327344824005,0.047940982341686575,0.026127827155144917,0.03490175331917311,0.03138835874664555,0.041919978388357156,0.027488874464174765,0.034270846365607247,0.19224793850172076,0.2215287440935615,0.13348764542080843,
2000,base2,0,123,1,,1391.94934982399,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.9,-0.21442754614176185,0.03652695603486785,0.04908858340964292,0.028765509649192403,0.03882262079254026,0.024825666602160634,0.03341428803720074,0.03122089399426782,0.03794366294463692,0.19002459502374247,0.22070768316826814,0.21442754614176185,
2000,base4,0,123,1,,1394.7792186740553,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.2024988894157248,0.03463799801093417,0.0488632275514884,0.027668408183369728,0.04046655715230206,0.020984447405084476,0.030786907231923174,0.0308758627337183,0.04008460069850209,0.22313776323376647,0.2676967786137216,0.2024988894157248,
2000,base2,0,123,1,,1395.0600714159664,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.0,-0.03626611666128309,0.0352672995271566,0.04685771149754734,0.02340406412985538,0.024120290193179413,0.0354697459575517,0.04713485676768286,0.024084627764314886,0.024667853753384483,0.21935393899691388,0.25532904621001995,0.03626611666128309,
2000,base4,0,123,1,,1460.361959079979,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.0,-0.022396059726422824,0.034207435145425125,0.04762004279950977,0.024945591536048445,0.02525034289379058,0.034206158457116415,0.047687143210455835,0.023657208897814863,0.023873141558870648,0.24802975525438578,0.2966709871693571,0.022396059726422824,
2000,base4,0,123,1,,1472.9175244390499,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.12653495666633185,0.0339217266853669,0.04782632924768887,0.02572808966554843,0.036373946449963175,0.02878518183844672,0.04095281190997374,0.028980752329780438,0.03666107457309104,0.22295393589946744,0.2644471071905752,0.12653495666633185,
2000,base4,0,123,1,,1473.6295270649716,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.3,-0.05093220156131417,0.03342480012190513,0.04704354161850983,0.023789926740705084,0.032287533200750534,0.032108054501146004,0.04525084866273066,0.02613843219483676,0.032893131887887395,0.22658300440723989,0.2657201946316816,0.05093220156131417,
2000,base2,0,123,1,,1502.2814624670427,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.3,-0.053878459392920075,0.035125218384183296,0.04706485275425192,0.02337758278359231,0.030903922202625608,0.03417874729431959,0.04555939188836335,0.023748360229856866,0.030395561488859347,0.19791867027140028,0.22608753543877227,0.053878459392920075,
2000,base5,0,123,1,,1214.4236186640337,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.5111612688778364,0.06738798570101105,0.09113008581636342,0.03645883859756145,0.04262798945990266,0.06657856263746474,0.09244619684499121,0.029619716772141383,0.036474351782589766,0.5668325295481427,0.7491007596353882,0.5111612688778364,
2000,base5,0,123,1,,1311.6974346400239,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.3315653313673269,0.06697761828284325,0.09061333417598337,0.032394972679391176,0.03820350794561319,0.0687189366737415,0.09445202242549575,0.025173508520192192,0.031840567248557675,0.5618809945029655,0.7435322612768395,0.3315653313673269,
2000,base5,0,123,1,,1368.5746668030042,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.3,-0.15318849161012538,0.06670301527822413,0.09023670079371623,0.028681358901319134,0.03393501847709687,0.06986751644853328,0.0956073795026627,0.021705391510448063,0.027690092701755268,0.5555443292909019,0.7362265014776568,0.15318849161012538,
2000,base5,0,123,1,,1441.7870001409901,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.0,-0.009422325895040584,0.06769528630047435,0.09104703400266122,0.018046772515575793,0.02154412719978761,0.07133615802282713,0.09714969130916278,0.017619789621374116,0.021758174225403333,0.5399961005997354,0.7100294603267944,0.009422325895040584,
5000,base2,0,123,1,,3063.159001603024,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.6,-0.06956002854737575,0.022430859433664838,0.028763524043435684,0.005402943304081018,0.006643881626560941,0.01977666504185131,0.025329051263453493,0.004789093892337615,0.00596487103138243,0.06268945828111397,0.08832384039668653,0.06956002854737575,
5000,base2,0,123,1,,3193.624361417955,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.9,-0.10223050173665738,0.022409905492535954,0.028822151510732842,0.0060052112170882604,0.007428759425504674,0.015491189865749318,0.019835189243439987,0.005221540714776124,0.006984622549330879,0.06319376119523312,0.08910679472775157,0.10223050173665738,
5000,base2,0,123,1,,3262.455118953949,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.0,-0.0065289627239931754,0.02183190664554535,0.028242298263239922,0.009140428629685754,0.009863502589929778,0.021965240054818914,0.028416439824242242,0.009023805941256097,0.010675262856847258,0.05272738363279555,0.0774201652103223,0.0065289627239931754,
5000,base2,0,123,1,,3354.6087278790073,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.3,-0.03687337319102002,0.022386603658623862,0.028703457313395235,0.0048879743430487455,0.00591173395808375,0.02180797516624329,0.02798505853684036,0.00445040955128824,0.005471074354708319,0.06195945843522147,0.08714384541406238,0.03687337319102002,
5000,base4,0,123,1,,2970.1292779030045,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.0,-0.01174990325233433,0.019404509582946976,0.025947385784842122,0.008692932934939723,0.010708281546485746,0.019432931942411642,0.0259483701789468,0.00799782249785913,0.010022185248660696,0.09641638486620163,0.11997090634698104,0.01174990325233433,
2000,base3,1,124,1,,1350.6851873629494,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.0,0.04418390962207995,0.04637485865334988,0.057520995721230664,0.007424596121015134,0.008545708951674847,0.04785492967556782,0.05942869527206157,0.008638232563702386,0.009317324875836742,0.12472725746456247,0.14595284730391242,0.04418390962207995,
2000,base3,1,124,1,,1239.818570354022,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.6,-0.2513374845546099,0.04861029725566298,0.06042236588166432,0.009942418608316086,0.012262125688274412,0.04789007614239909,0.059701037028006554,0.007917979910079032,0.008893727684793183,0.10448627566968319,0.1209660872014434,0.2513374845546099,
5000,base4,0,123,1,,3201.4288043979323,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.05412747272314056,0.019412705991626224,0.02629798699808227,0.004797453172883978,0.006253341271842454,0.016380950430554084,0.022120264583621905,0.004154915526730696,0.005159841343295879,0.10739572312117011,0.13600055098430627,0.05412747272314056,
2000,base3,1,124,1,,1451.726839749026,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.3,-0.12383464421465853,0.048664329621701724,0.06035981830644035,0.00952870531862382,0.011987588108857366,0.04935406399284493,0.061324202881742104,0.0077616601785458345,0.008731498545125676,0.10724282080528329,0.12386637096983534,0.12383464421465853,
5000,base4,0,123,1,,3366.082103469991,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.08036127950983696,0.019252971088617496,0.02623558284318116,0.005739889380434335,0.00722478422214811,0.010674849136708835,0.01442211318443088,0.005563115533258611,0.006473177278466881,0.10752119803868383,0.13761475950472163,0.08036127950983696,
5000,base4,0,123,1,,3412.906796888914,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.3,-0.02816227968475371,0.019485893923149478,0.026309247076479456,0.004001480139567012,0.0053573431482117325,0.01881811177625019,0.025349094565953918,0.0033128291031398055,0.004449461430784115,0.10684317183515946,0.13389599361210433,0.02816227968475371,
2000,base3,1,124,1,,1523.2552447220078,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.9,-0.3806336005973179,0.04847518690377628,0.06050317263536092,0.010273542663919236,0.012277847244044973,0.0451280293535683,0.05678024721983511,0.007426326158268257,0.008484644419237297,0.1025647589859949,0.11921473204621916,0.3806336005973179,
2000,base5,1,124,1,,1222.191231670091,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.3,-0.15551369120676892,0.06423131673627808,0.08918923998722816,0.011645765724018459,0.013141007010508002,0.06717274445964684,0.09515170986838097,0.005177877551762161,0.006574536823625006,0.5081876590462381,0.6664693153856255,0.15551369120676892,
5000,base5,0,123,1,,3203.5007255739765,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.3,-0.15613676805725024,0.05708587743498629,0.07885763444476701,0.007031751079475207,0.007087743550968188,0.06031838187350469,0.08564661081797617,0.004743599767727091,0.006102090359232575,0.7084313680147089,0.9598296960026762,0.15613676805725024,
5000,base5,0,123,1,,3235.5751846519997,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.3113957600636665,0.05701532403386381,0.07887245162056333,0.007627477395479837,0.00768832393090229,0.05937162069831043,0.08499828869238067,0.005148463025999611,0.007250125675730303,0.7074390987755534,0.9593165813896046,0.3113957600636665,
2000,base5,1,124,1,,1441.877920710016,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.0,-0.016158189840751184,0.06523057231929257,0.0907173772439446,0.008097142816328826,0.009419159420813424,0.06870095409561827,0.09700224844127389,0.005768843457942999,0.00730590496185495,0.46387673864340184,0.615193137464717,0.016158189840751184,
2000,base5,1,124,1,,1525.2211488700705,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.3220446994487783,0.06409072130480535,0.0889474637142516,0.01238771098804231,0.013909191116311623,0.06572771745172712,0.09372785440182947,0.005616066105506606,0.006756865538329598,0.5068212623944861,0.6686364659568869,0.3220446994487783,
2000,base5,1,124,1,,1480.0101790619083,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.4893505456812507,0.06391738773477858,0.088690871857007,0.01313297255887673,0.014579386769908732,0.06315243189035194,0.09134162068861189,0.0062545190313703924,0.007053673786164799,0.5050535110805726,0.6716167677354161,0.4893505456812507,
5000,base5,0,123,1,,3661.718180388096,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.0,0.018854772152690383,0.056083834778469975,0.07792668135464632,0.013031015485461761,0.013524450564551862,0.05964426776826856,0.0849136508275226,0.010277058060498806,0.013209481331954598,0.7277299693905457,0.9846238156077949,0.018854772152690383,
5000,base5,0,123,1,,3507.0224795480026,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.46689505060399006,0.056863882208527,0.07886524167757601,0.008239617208979866,0.008387315348475645,0.05758381340586173,0.08386718661847457,0.006569268972733799,0.008808663649250243,0.7072641299070445,0.959347450479776,0.46689505060399006,
5000,base3,1,124,1,,3008.221556843957,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.6,-0.20790710098410836,0.04085796035240209,0.05052313219730766,0.007678382925624172,0.00835116931482703,0.0414480353405722,0.051768875698745366,0.009269691590231138,0.00983007344262677,0.2465929658877399,0.2836753510271545,0.20790710098410836,
5000,base3,1,124,1,,3118.653039459954,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.3,-0.0935680801009359,0.04082712403909404,0.050525392690503435,0.006343134809463191,0.007037053992024355,0.04218590659664603,0.05251579758588098,0.00808027172321174,0.008776200423320616,0.2400865593766731,0.27827681760918244,0.0935680801009359,
2000,base2,2,125,1,,1236.5529365460388,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.0,0.02415810250540369,0.03411327148210645,0.04568127968549305,0.011964437744189621,0.01714696953004689,0.03427497841714616,0.04593191819286584,0.01092426328600657,0.016825825871105617,0.21664848765885175,0.23558499647945216,0.02415810250540369,
5000,base3,1,124,1,,3222.293939522002,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.0,-0.003894715471406176,0.04001186659460757,0.04953699681567356,0.0123525006919247,0.01679788008800476,0.041591026815053306,0.05168995833546682,0.012123781240366172,0.015794328365903252,0.23409245371927623,0.2730909940728489,0.003894715471406176,
2000,base2,2,125,1,,1331.9753188820323,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.6,-0.09967503083497486,0.034517614791922294,0.04673932634862469,0.02540812392636141,0.028960510980042327,0.03051474196526765,0.04132612958661922,0.021321684015261966,0.024552819150929193,0.20191455286081383,0.2213285124670702,0.09967503083497486,
2000,base2,2,125,1,,1397.523811417981,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.3,-0.023107277886757704,0.034556062777711116,0.04694097751195656,0.022411749932366526,0.025703768238937465,0.033737434315703585,0.04582429638242263,0.01995528124485478,0.023222384088009626,0.2131412299957408,0.2317585467139128,0.023107277886757704,
5000,base3,1,124,1,,3256.5400220579468,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.9,-0.32418758804672854,0.040864532537305924,0.050499706761332155,0.009022989763774913,0.009658977558162814,0.04001791845071782,0.05044313149141796,0.010629290235537048,0.011072419764008034,0.2527426074147671,0.2887965645557476,0.32418758804672854,
2000,base2,2,125,1,,1640.464103557053,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.9,-0.183266477095138,0.0343563761893959,0.04633741276134541,0.028355481829427126,0.03219472892618721,0.023369826122345137,0.03162840904307089,0.023144253013994337,0.025575582264367083,0.18960711756330287,0.21006650365172802,0.183266477095138,
2000,base4,2,125,1,,1153.7752845829818,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.3,-0.02398804399053267,0.03420613331094284,0.04820100726256872,0.02234838150637486,0.02516094418491111,0.03301704789719615,0.0465996656603652,0.021785623958032463,0.02428489436196717,0.24979027444356042,0.28474605071175113,0.02398804399053267,
2000,base4,2,125,1,,1263.7182623939589,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.0,0.025995350395755096,0.03225227770371446,0.04489593185628161,0.011427489824002657,0.016949812617443005,0.03228377532566271,0.045012666117104756,0.012839337777102916,0.01699106772595464,0.24582682740196785,0.2792002435273182,0.025995350395755096,
5000,base5,1,124,1,,3100.371462804964,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.3,-0.130261616667137,0.05541428419114364,0.07827945835865088,0.01590469600336762,0.018222434773015026,0.058492185256929466,0.08494694084549152,0.017301925027006976,0.01935645173534544,0.6870241971103489,0.9305431343659276,0.130261616667137,
2000,base4,2,125,1,,1238.7316123329801,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.09602399762646363,0.03401594686880312,0.04779381275795069,0.025470082799077726,0.028418240547587004,0.029220210205576774,0.04135617743006468,0.023568228448484135,0.025898717049951985,0.2407420829417328,0.27678114300500883,0.09602399762646363,
5000,base5,1,124,1,,3163.8783018930117,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.44718216007652895,0.05565003225703245,0.07828278623584764,0.017788023023055946,0.02097736512940421,0.05620378832549887,0.08355781993062861,0.021047695690944862,0.02289721959392821,0.7022134102101736,0.9455292449141587,0.44718216007652895,
5000,base5,1,124,1,,3317.6514240050456,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.2875431289144747,0.05551803996624807,0.07828470367360543,0.016872915830379392,0.019578786313823877,0.057665843219317156,0.08444975760535145,0.01907281880258127,0.021014843900641674,0.6941967879692337,0.9377504072534154,0.2875431289144747,
5000,base5,1,124,1,,3468.9353354428895,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.0,0.02338520195678006,0.055646476021462034,0.0787775800717067,0.015650484872230058,0.017189437897707258,0.058976421143520065,0.08551058634029456,0.01685414147011094,0.017979231059926458,0.6872131416112739,0.9364490769233162,0.02338520195678006,
2000,base4,2,125,1,,1667.8182534979424,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.1745685200950553,0.03364278865280508,0.047051571586135384,0.028634783959177665,0.03169108010251727,0.020548373588845415,0.029636389838234047,0.0251496284988328,0.027211410342964353,0.230446868188108,0.267449447093391,0.1745685200950553,
