n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,a_eval_mode,a_eval_selected_points,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
2000,base1,0,123,1,,1403.6209203110775,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.1332364402023667,0.036502881644786316,0.0499305628395208,0.026203335714859846,0.03667202727549999,0.03181022812742935,0.04361965869625991,0.028585788238335047,0.036406254797933295,0.19909355726549557,0.24966368275408365,0.1332364402023667,
2000,base1,0,123,1,,1482.9856466990896,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.0,-0.02239652358893072,0.037408585165358305,0.050301342485471086,0.023952479806975735,0.02462826543604751,0.037423842939597385,0.05037588304819337,0.022679172019074656,0.02320441908240409,0.2240118352449979,0.28164113676745617,0.02239652358893072,
2000,base4,0,123,1,,1484.6422359739663,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.6,-0.10501571254353936,0.0280714881358707,0.03698900013036517,0.02679956895993625,0.035184751890416255,0.02375665528006395,0.031517350018558626,0.022576872001890874,0.029075649858242892,0.14033735250779314,0.14426348826961377,0.10501571254353936,
2000,base4,0,123,1,,1514.5764339539455,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.9,-0.17828304476876378,0.028611463973305693,0.03777136096659234,0.02840060528045084,0.038484275835186176,0.01705125853075534,0.02312902159413698,0.02412940735407615,0.03199909877337505,0.13810390280790633,0.14121219450344957,0.17828304476876378,
2000,base4,0,123,1,,1518.0316824130714,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.0,-0.030346745366467257,0.028352264606958107,0.03705216795007867,0.021018003275003694,0.021738225514512,0.02833157897294124,0.037131530726009,0.020278198837796496,0.020317541637383217,0.1552887096054467,0.15844679038083231,0.030346745366467257,
2000,base4,0,123,1,,1559.8417003280483,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.3,-0.03452939542790895,0.027694963743826895,0.03641681534517986,0.024753397610818864,0.03167481593861197,0.026585428333702397,0.03505875314524461,0.020179628210325457,0.025905610977906512,0.14492151319465232,0.14958096045726102,0.03452939542790895,
2000,base1,0,123,1,,1679.769191156025,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.21617722869395883,0.03709677876039455,0.05084668197598002,0.0289218325169647,0.040792430638733175,0.025349130723519252,0.034557713401901745,0.03052772231000417,0.039787999922598564,0.1994661955547777,0.253471060060169,0.21617722869395883,
2000,base1,0,123,1,,1759.1490796279395,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.3,-0.0509019041684079,0.03602418492318399,0.04924471603660139,0.023621979111694752,0.03256305699028836,0.034753068179747305,0.04760465503921894,0.025793024656028785,0.03275404982045968,0.20260973341057362,0.2505221603610872,0.0509019041684079,
2000,base5,0,123,1,,1452.1687778310152,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.0,-0.015447782176407028,0.0632784117963789,0.08584565149402869,0.017385432305242837,0.02052827152427582,0.06703000303558605,0.09272456581035873,0.014521639532377756,0.0192657680749147,0.5107902703148075,0.7044145041371511,0.015447782176407028,
5000,base1,0,123,1,,3016.660822542035,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.9,-0.10402537449121463,0.023054750466610735,0.029819324146516415,0.006348634294719532,0.007677268053354542,0.017251819021756983,0.020663132198060652,0.005994139201743978,0.007176010112960529,0.09305014693862199,0.12425848644912484,0.10402537449121463,
