n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,1,151,1,,1071.049838256993,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.19116511872012382,0.04749526960665945,0.06377124315385824,0.031788511547001935,0.038540957262300155,0.04250535862679466,0.05688327434641217,0.03438046149788948,0.03704742506224525,0.3070893324176525,0.33110323914502804,0.19116511872012382,
1000,base1,0,150,1,,1141.7023011520214,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.14984684206824483,0.05160991889470337,0.0708959016746675,0.04044489702222334,0.045822339457818245,0.04637777681605398,0.06496306486642826,0.034767102329614025,0.037379881407912985,0.35030970827867725,0.37921117339256377,0.14984684206824483,
1000,base1,1,151,1,,1145.2983044110006,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.04869040246548503,0.05002285665311172,0.06565622442595591,0.014809082622485481,0.015122193748078166,0.050089968666695066,0.06586910010872636,0.014074364289457103,0.015244597364823307,0.26734853886500254,0.2832673637712264,0.04869040246548503,
1000,base1,0,150,1,,1163.6939249770076,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.07429122039719815,0.05138979518441369,0.07088041459212126,0.03525395481431104,0.03946928713209822,0.05047047089200179,0.07017490543508934,0.029272242655259267,0.031444655670011847,0.3490476660766191,0.37325638638991776,0.07429122039719815,
1000,base1,1,151,1,,1192.2363398419984,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.13168489924860058,0.047202444523421566,0.06339207592405773,0.02828207414592343,0.03372558324308365,0.046287553109482994,0.06207536539330714,0.03063502270623139,0.03366855453987131,0.29172072752291783,0.316223740000409,0.13168489924860058,
1000,base1,2,152,1,,1220.1997121809982,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.08306328961532411,0.05277741912898985,0.077628661293934,0.036414264524719075,0.039674828902891326,0.05102156607751994,0.0751519093947138,0.038038067439796736,0.04322191893553587,0.24557397275058745,0.2631082887549076,0.08306328961532411,
1000,base1,0,150,1,,1226.9469228439848,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,-0.017591540556051666,0.05139664079852561,0.06990126368275296,0.03547629338584926,0.04196360801482167,0.0516937418717351,0.07057826241079854,0.0275580729833642,0.034008338737259135,0.34267350183878686,0.37303310658643646,0.017591540556051666,
1000,base1,1,151,1,,1249.0142460780044,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.9,-0.23884106972862573,0.048049907250294385,0.06440979127322312,0.035187315769618366,0.04364952934872223,0.03333757859247941,0.04454174808650726,0.038285264015374965,0.040648235723551286,0.323016600903731,0.3458162409686999,0.23884106972862573,
1000,base1,2,152,1,,1254.2878936869965,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.16588721069506496,0.053820732648870724,0.0804318270802358,0.04085944312989087,0.044139656879377716,0.04741725675075548,0.07129960513684641,0.04221215906556064,0.047422122720447116,0.24402540034793246,0.25932889131842424,0.16588721069506496,
1000,base1,2,152,1,,1259.9664500869985,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.04641469410691652,0.054496565183932644,0.07760893586448896,0.017285092471228614,0.026305302671418736,0.05464759321649925,0.0781385143447222,0.018483596109299533,0.030588479477154366,0.28864961495704783,0.3125369800759231,0.04641469410691652,
