n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,a_eval_mode,a_eval_selected_points,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
2000,base3,0,123,1,,1109.9513142704964,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.3,-0.10955035748750838,0.05192977075404223,0.06579654019773304,0.03137910836293378,0.03803450763988988,0.052286437725953885,0.0661215156999651,0.03016081269164636,0.03629329373707612,0.13071912897688773,0.1750854157645531,0.10955035748750838,
2000,base3,0,123,1,,1305.9237765856087,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.0,-0.01103529449946113,0.052406859743464665,0.06579566675215479,0.027208507423539585,0.02803191842857192,0.05373179024946027,0.06739626100987652,0.02644194192774646,0.027107254743691998,0.14180317433850062,0.18203590597089775,0.01103529449946113,
2000,base6,0,123,1,,1405.617365065962,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.6,-0.21076242266880796,0.04473591451915964,0.05653358748958962,0.02481113605609518,0.031902350908561646,0.04335505766600633,0.054881718824678634,0.0247821285195811,0.029707888651899616,0.10591053547260476,0.1219384889318322,0.21076242266880796,
2000,base6,0,123,1,,1624.2139760889113,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.3,-0.08984495473844095,0.04429970848069282,0.0559171068194637,0.02234988334766895,0.02844675537860932,0.04452641118374286,0.05613188278182934,0.02154969213574713,0.02642770185213235,0.1081300542228794,0.12293723357200291,0.08984495473844095,
2000,base6,0,123,1,,1789.7061033546925,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.0,-0.040715702904805876,0.044062508665886714,0.055836734566609814,0.020047839867674083,0.023227526876930634,0.044755514405504744,0.05664396055180461,0.019585642638996176,0.02156302622414392,0.09706835507013997,0.10835945112961208,0.040715702904805876,
2000,base3,0,123,1,,2313.258262384683,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.6,-0.23672226955100867,0.052268301339447945,0.06622489075515148,0.03338735280272957,0.041679927077382405,0.05062652920300629,0.06388876968582917,0.032848423373051355,0.040108328745311235,0.12818649063306178,0.17456507680753086,0.23672226955100867,
2000,base3,0,123,1,,2324.3050374761224,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,anchor_grid,500,0.9,-0.36598530096948734,0.05277052419805074,0.06677075561852032,0.03490762118073838,0.04520417006534991,0.04762679544447369,0.059797318717496786,0.03457816580144167,0.04362919557531481,0.127133776845828,0.17433821339004169,0.36598530096948734,
2000,base6,0,123,1,,2389.7517600134015,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.9,-0.3331042339831558,0.04530851972032074,0.05739261244748942,0.027107449245088247,0.035180185181225884,0.0407997486646837,0.052311692504383556,0.02807396617370421,0.03293073368454707,0.10338699416994174,0.12059100394337986,0.3331042339831558,
5000,base6,0,123,1,,2040.2921007983387,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin2,anchor_grid,500,0.6,-0.17540758940983775,0.03593435376852406,0.04483844428888867,0.006381323264022326,0.007274696304652593,0.03560783123090435,0.044822668293933894,0.005367834300604099,0.0072176742615975556,0.20133397064067762,0.2409304719012019,0.17540758940983775,
2000,base1,1,124,1,,1227.9546536542475,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,mixed,anchor_grid,500,0.6,-0.12313242414785808,0.03482169552120662,0.04701631830073803,0.011763880668578003,0.012214046360648542,0.03112884491553374,0.04208516285861174,0.010338517271342149,0.011855148690374668,0.2392451911902067,0.28426594320048193,0.12313242414785808,
