source_part,source_manifest,n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,2,137,1,,36615.206695557106,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.048380099562493464,0.05972785771454196,0.00789659479284291,0.010528464011344479,0.05052577379504863,0.06265395825278482,0.00770529345425576,0.0094069354407993,0.3552089562460736,0.4011582009281988,0.010831644847031228,0.5010707678259555
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,0,135,1,,38931.68133215397,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.050081643721039786,0.06219749329028304,0.01824829942944943,0.020052237433727145,0.05068482183472522,0.06367269751980742,0.018691592854568576,0.01994718065379708,0.3527985615151034,0.3980547754801801,0.25780102319982545,0.5328781602997946
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,1,136,1,,40158.25288478215,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.04795420036558857,0.05974862934438159,0.01170516223790248,0.012059308722363282,0.048918583867075476,0.06160599520146305,0.0101738635089616,0.010935588881530428,0.4079404594188194,0.44950551289140395,0.22165945540723242,0.5841671053335308
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base2,2,137,1,,40406.91868550214,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.023718886229586848,0.029886341740050806,0.010178569768079543,0.011047473448437248,0.017284045812460472,0.022300196901203405,0.009572050431666673,0.010894143047556608,0.05486865607799979,0.06969717223674912,0.1178592381596667,0.23983768457275903
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,1,136,1,,40739.5963841388,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.049160906239666555,0.06126823784850593,0.010386599175421757,0.011375881063233,0.051188222418384735,0.06410848190318962,0.010507421656837906,0.01148098533605577,0.3911153821406314,0.43503676742600955,0.0011643086223675372,0.5523278070037256
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,0,135,1,,42486.137953005964,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.04839614055467631,0.05981064769587278,0.00887888915483978,0.011942714526492598,0.0503462014568022,0.06256724291068012,0.007860008304638094,0.011117978872325693,0.37887790258523585,0.4208615939036783,0.022939917480798037,0.5375237162377517
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,1,136,1,,42818.73481538007,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.0480406901927997,0.0597914772874377,0.009960878361468764,0.01023907295057689,0.049751974405269864,0.06233420383609431,0.008675247979060774,0.009269717744600359,0.4048591922468565,0.4467433272509221,0.10707581805437791,0.5735383282073612
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,2,137,1,,44572.512811353896,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.04889530634438718,0.06055119141889064,0.007033493663876206,0.008455845224571192,0.05055456881923185,0.06294083239557138,0.007317564829879497,0.008723584360985798,0.3513873877330542,0.3937796201239719,0.11887341617667038,0.5009922444179875
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,0,135,1,,45539.18217859301,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.0499464122129754,0.06205062624935392,0.017125087772033754,0.018798792867189256,0.05150074037618544,0.06444590391098325,0.017696067686869113,0.018864519372693248,0.3554555370891498,0.3999771884910639,0.14309476568088025,0.5158390065532025
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,1,136,1,,46103.33258865704,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.0478808154410893,0.05973030996548729,0.013789517230220594,0.01423313406080797,0.0473738633431242,0.060384297733831145,0.012565432855971656,0.013489602628167075,0.4111432290036466,0.4523606472741327,0.33687420046364946,0.5996204498210915
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,0,135,1,,46312.19420518307,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.050247674664934364,0.06235921044977375,0.019134749085465017,0.021111122568391857,0.04914615647130138,0.06227251488985174,0.019178132042112286,0.0206450586193606,0.3504445232369106,0.39639605475650513,0.37092829340788036,0.558145100931079
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,2,137,1,,47114.74287285493,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.04901521021911348,0.06065923669218977,0.007887435991030506,0.009419137304687967,0.04974436805867591,0.06212793092146391,0.008740951470666752,0.010245496174878852,0.34947644670464645,0.3910925743580619,0.23412938321603932,0.5146084480076886
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,0,135,1,,41424.78043969604,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.01780804436780903,0.023248654310967044,0.009466529931114631,0.01039617024903385,0.017832017451676965,0.02328346664234543,0.009428396806617612,0.010417270058310517,0.07180923602884423,0.08005478641395476,0.021366783445797424,0.10535551711897494
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,2,137,1,,42049.470594248036,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.018702154441472458,0.02444378815941868,0.004732108867399359,0.0066329989347067185,0.018744602001704185,0.024495799740732106,0.004336268501985083,0.006263448647923954,0.09061620289565685,0.09489415127894225,0.009766959190413923,0.1287647826950593
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,1,136,1,,40534.81952771288,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.01770033438020752,0.02286021513361808,0.006317878968563687,0.007506309746280821,0.01706526483642712,0.021953910323976766,0.005524781059710229,0.007160484558984397,0.05595898340797679,0.06387408162692446,0.016724328533620825,0.09157088168289146
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base3,2,137,1,,47130.70490051899,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.04915439322831484,0.060788833838445626,0.008875736132605117,0.010433651667139207,0.04820169151570036,0.060717635425050175,0.010455616620637292,0.012007850744810405,0.34785187105439136,0.38873418284721495,0.34885879174567314,0.5380706656863856
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,0,135,1,,39591.899150735,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.01880225572030725,0.024255289023981382,0.014366499411036598,0.015810544993127933,0.01601166145374263,0.02096039323260951,0.013207210995885912,0.014669105777440707,0.0882177088734228,0.09957798281428593,0.06030686831086707,0.1971218948926635
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,2,137,1,,42742.512001581956,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.019190868410191596,0.024898276740082152,0.008183667531443811,0.008535319599150331,0.018450213590410453,0.0239443163348758,0.008040552650056043,0.008440209596149332,0.09254904485540147,0.09652532036717669,0.034269492169160753,0.15511370676053332
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,1,136,1,,45976.85756496107,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.018785881623413346,0.024761922404390308,0.012766327056764254,0.013774135974224883,0.018791293617971473,0.024780291876199897,0.012857583532548011,0.01389044586920065,0.07018002697852714,0.07889315239770489,0.01580146401981109,0.10140124494357274
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,0,135,1,,46262.35246679303,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.01880826008636934,0.02434862163892892,0.013243287753617453,0.014467719490671929,0.018204946612633294,0.02372135976515272,0.01281256910033747,0.013964411212857472,0.08575368045701545,0.09657849618992306,0.037445260252621404,0.14797926036615947
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,1,136,1,,41513.868197220145,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.01771446553023222,0.02283252243257163,0.008062162844997653,0.009199603001723107,0.014949523781930115,0.01917871518093991,0.0071016106794974665,0.008953291784690136,0.05334768478367024,0.06159222788297111,0.04258125263932311,0.1270897720714836
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,0,135,1,,41767.45109191397,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.018783086159907668,0.024169775968274097,0.015252949067050714,0.016942527036058502,0.010806528103281284,0.014256167981667258,0.012972843679967844,0.014979203636370994,0.09052935187812791,0.10225286577283274,0.08143833357696728,0.25451497654363375
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,1,136,1,,41377.44829624798,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.01778128844181361,0.022855989147393292,0.010146517837315377,0.011242970655952374,0.010009049044058787,0.012997217630750409,0.009939098791821394,0.011785884767596634,0.05085355670592789,0.059738174221773556,0.06965887587045716,0.17380601139911547
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,2,137,1,,42443.19534236705,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.01925539475340114,0.024947966707280743,0.00919337622687319,0.009623218640540943,0.016097800329105915,0.020938749890502144,0.009213664702927005,0.009916949665865557,0.09472629897234813,0.09926322755236307,0.05832849029426934,0.20490870213275061
5,/home/svu/e0829076/2026-tensor/hpc/manifests/case2_backfill_20260529/part5_missing.csv,5000,base4,2,137,1,,9377.569523517974,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.019277022309157583,0.0249873171686424,0.010181676368449466,0.01071904036343975,0.010712057693987639,0.014051711537261032,0.01040576260609058,0.011590043096943467,0.09686165284771435,0.10224510487906802,0.08096951699914379,0.26487341639336376
