n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,2,131,1,,1067.968689866364,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.05679300514137523,0.07847793591965851,0.03471095466797269,0.03797680537737015,0.039581663585801695,0.05678954017918446,0.02839406947443958,0.03055044824288505,0.33481302855622824,0.34285401285965006,0.24932992695062195,0.8128462105904893
1000,base1,1,130,1,,1094.0599289089441,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.05439625637828107,0.07536480963651489,0.04080764487698808,0.04335988120204786,0.038689245468344256,0.05457951921852276,0.043282526441300984,0.04572456747282269,0.3178475261074013,0.33252272632480995,0.24151590604222606,0.7800766798289236
1000,base1,2,131,1,,1160.7424582634121,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.05088176204514671,0.07057067881633196,0.01176035839016365,0.01643191361631784,0.050939445705168236,0.07089642290677947,0.01353098249379675,0.016977592400572332,0.33194682161223554,0.34063557445317016,0.005374394417032851,0.4694711561238778
1000,base1,1,130,1,,1246.874120241031,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.04990734805276649,0.06758137408446763,0.017229472765520087,0.018999801394840136,0.04992914435502171,0.06775395100382936,0.016367471266583125,0.018205212622020232,0.33298628173346445,0.34348167014045317,0.04372661730396774,0.47271668930016425
1000,base1,0,129,1,,1260.6663189511746,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.046630249711118114,0.06199226754298731,0.026083240280400377,0.03552202915415555,0.04673672246615723,0.06242648130108065,0.027311999911688895,0.03675536678692891,0.3109623121071395,0.3267305366420097,0.004677873187312185,0.4397907428962449
1000,base1,2,131,1,,1394.282167037949,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.0560119338672774,0.07671060298438279,0.03458684284844618,0.037575848324956314,0.0490215378903555,0.06810841027874857,0.03272374410440597,0.03508283363632813,0.3382947856498828,0.34466776472356636,0.16398045334674283,0.65033128533905
1000,base1,1,130,1,,1406.997294805944,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.05436165422158927,0.0754261272192385,0.03461048630050269,0.037975974244959416,0.052692706335904234,0.07336119238877617,0.03581632044586448,0.0389474838037287,0.35029656741989623,0.3598612028752223,0.04866137989301367,0.5317815113505644
1000,base1,1,130,1,,1465.2218176592141,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.054574994991625596,0.07581112632269245,0.037973345512862244,0.040993723797798975,0.048189231228377045,0.06733086068647454,0.03997606230725091,0.042982230177111745,0.33595318673445335,0.34757564190997275,0.13918893629237383,0.6313485155981371
1000,base1,0,129,1,,1561.7410473842174,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.04892906387430933,0.0665974387483793,0.02645104993331225,0.026852272220368217,0.048733408353136144,0.06627791334714199,0.028887760754491842,0.030088664702975502,0.3568463844006953,0.3737264746771448,0.12095293637124932,0.5683433864635316
1000,base1,0,129,1,,1616.670297017321,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.04587334661435771,0.06258995526049803,0.029511471496192335,0.031230485658491455,0.033993612459488454,0.04721104593458882,0.030793152777114377,0.03253895352542719,0.382135720980796,0.39532031496743836,0.2262954760616651,0.8718188694405282
1000,base1,0,129,1,,1630.1183612588793,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.0476268177929098,0.06483555749330266,0.028322420225728437,0.029063330529369418,0.044481223887693974,0.06070069264813904,0.030998038075343917,0.03218107587845078,0.3707893725878356,0.3856215527161643,0.17754790387595581,0.7059274943595161
1000,base1,2,131,1,,1786.5358331669122,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.05504642061547444,0.0751114196088726,0.03328453448940706,0.036050960905074925,0.053181349987685915,0.07296906660935357,0.03336909525344994,0.03600517212514079,0.34106944469628514,0.3466519881475284,0.08241024718662937,0.530771655944948
1000,base2,0,129,1,,900.7297415118665,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.046484458674538834,0.062054896484095894,0.02692736764544726,0.035486063732314645,0.04657701205210944,0.062476946225863264,0.02776566539993361,0.03603615350393314,0.3126982930429643,0.3288066773987141,0.008433268022009603,0.4422981311303624
1000,base2,1,130,1,,1000.1531903706491,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.04930315461601686,0.06657285038594579,0.019069377264701412,0.020787668388487893,0.0494071923067847,0.06679383909709072,0.018235820412782697,0.01964929970673911,0.33132288007434896,0.34338467614563395,0.018115037823439283,0.46887435060278326
1000,base2,2,131,1,,1019.1422534678131,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.05225255560522707,0.0721037661128401,0.010146396004637348,0.0159652801423139,0.052439088402234484,0.0724917672127609,0.011957175350083796,0.01690133859920005,0.33379053814669135,0.3442159164154045,0.023740347666168674,0.47258072455772215
1000,base3,0,129,1,,908.1177454572171,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.06318772035353175,0.07974674828270253,0.026176096534150012,0.040044621198924504,0.06425648967905737,0.08130578775095586,0.028296027268593912,0.0400697892922952,0.18549339062439818,0.22749558302478604,0.006070351676713843,0.2624204431015864
1000,base2,1,130,1,,1710.6020352710038,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.05312127737544745,0.07428808055072134,0.035273778083223156,0.038046028748871696,0.05103768935316694,0.0721480649215807,0.036294985347684355,0.03879474734500174,0.3482484254286949,0.359738269406289,0.05752559568244897,0.5318488011874473
1000,base2,0,129,1,,1731.9281264115125,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.049230263351402175,0.06632909030562012,0.028584187426404742,0.029311820128336212,0.04895243929125746,0.06602841222052566,0.03036660381361661,0.031903780973681205,0.35783128418015103,0.3748221631411625,0.12612400663398624,0.571867189308019
