n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,sigma2_function,rho_true,rho_error,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,2,125,1,,1088.1576798108872,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.05299954908302279,0.0516523641649104,0.06986728138331624,0.014822194541806,0.020389131854295865,0.050154802738531,0.06808703982939614,0.01488398227887433,0.01904333222691602,0.2914864203652529,0.3060361604757406,0.05299954908302279,
1000,base1,1,124,1,,1088.4610995890107,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.07343390828135427,0.04955032443755436,0.06752452467131817,0.02360222847938631,0.02895267100907774,0.048303656469936056,0.06585423173928401,0.027216981680614843,0.033218324207893134,0.3684728608162856,0.38726811355493945,0.07343390828135427,
1000,base1,2,125,1,,1089.3146353070624,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.12875033544490466,0.051708362313402506,0.06992339588373443,0.01748490256521948,0.02194182817097515,0.04582371995817929,0.06261579515747677,0.015443345172109907,0.01777795149522865,0.2857591320862498,0.2989919896821675,0.12875033544490466,
1000,base1,3,126,1,,1095.6802013928536,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.3,-0.05901719847149703,0.04764507651080144,0.06828268370764339,0.02698438421946145,0.02788226570507949,0.046550136879378416,0.06658576079502637,0.023000753370438942,0.025099250767546953,0.33370188317008703,0.3604602629062264,0.05901719847149703,
1000,base1,1,124,1,,1104.122953261016,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.15649607081540462,0.049671254421526576,0.06801369483774536,0.02574853502754229,0.032333207488153375,0.044268164543226594,0.06071266581683975,0.029308643285612834,0.03599707583994463,0.365079744776391,0.38304456524358416,0.15649607081540462,
1000,base1,3,126,1,,1116.5720330278855,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.6,-0.13305343883402249,0.04745895821002072,0.06827216053263958,0.027928097369761096,0.029424409161176744,0.04224979713954213,0.06087909783315519,0.022492402108529624,0.025583339532042004,0.3350995741584987,0.3597364960716292,0.13305343883402249,
1000,base1,1,124,1,,1123.7292700130492,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.030822710611828133,0.04733432452366384,0.06519926811689011,0.021993124659920246,0.028011898743333118,0.04751851511609102,0.06581234981708922,0.021416711724029633,0.026252741845416483,0.3648990188834655,0.387191230573995,0.030822710611828133,
1000,base1,2,125,1,,1158.0011963301804,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,-0.008034816801929356,0.048445068263154506,0.06394999162867299,0.013204421794914406,0.014824231242193977,0.04851340762648314,0.06400737063379233,0.018725146909140178,0.020105204727660253,0.2756350659774856,0.28870504959989196,0.008034816801929356,
1000,base1,0,123,1,,1161.6503521520644,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,-0.01741858739317078,0.052993135298838014,0.07632431766117867,0.01848578344977138,0.020581245057331693,0.05297756091155879,0.07639496085743752,0.02022408726725071,0.021522430636067395,0.2942699497652741,0.31943151844145634,0.01741858739317078,
1000,base1,3,126,1,,1173.1417348210234,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,sin,0.0,0.027912832671936824,0.05008868255089426,0.0719005720192605,0.022971928678361064,0.025156502690039478,0.05017213707237878,0.07206933546667776,0.019400619742583086,0.020400963913789323,0.3341190400208225,0.3575406463263194,0.027912832671936824,
