n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,1,145,1,,982.4534083306789,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.051702773097446336,0.06954838438613653,0.04733422510302618,0.05499931001742362,0.037046866940196085,0.05239434292294433,0.04687996735509184,0.051993267955418886,0.3080664629804643,0.3287180615233702,0.20159687851725627,0.7329211734752936
1000,base1,2,146,1,,1012.8165913000703,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.05050151526855479,0.07110194719778272,0.014968360499944114,0.018478907068373275,0.04929540310395004,0.06985079666136458,0.01463624106976906,0.01759936637831432,0.32305612221096036,0.33502548246947894,0.07073259003294943,0.5006634785893344
1000,base1,2,146,1,,1026.119906855747,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.04725250823077315,0.06707057931685892,0.01908209911745734,0.023026288366814508,0.04715856900173335,0.06724499838244735,0.021779665778040025,0.025455924278043926,0.3152574325959589,0.3403808553000291,0.06724674236809036,0.45057196547113365
1000,base1,1,145,1,,1054.6808965224773,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.05067894145908753,0.067080770728284,0.03467874522864846,0.03603374391323404,0.050738673420032646,0.06717853256751313,0.03393298011742944,0.03635714976708852,0.31074602288695313,0.31970394254405665,0.009909448554639775,0.43956738134792395
1000,base1,0,144,1,,1073.6512143462896,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.05132951873448408,0.06980837051843901,0.013669638424421482,0.01732294007249163,0.04970791050554338,0.0675194972776645,0.011843510221380221,0.016927487802134506,0.2789449180163158,0.2928174473940972,0.027246935041010945,0.4206836330859343
1000,base1,0,144,1,,1084.0273013915867,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.04976488105998438,0.06737941331175039,0.016345877846687284,0.02264261979779772,0.050018043926666145,0.06784968337907459,0.01816535595857749,0.023293400949715475,0.29099415414314356,0.3056370362273492,0.05336978294172301,0.4149925893434403
1000,base1,1,145,1,,1111.3680843226612,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.05198685489198936,0.06982054950255345,0.04603073746043845,0.052768917281011185,0.04698356607836248,0.0647586955737842,0.04887617580326528,0.05345306251183036,0.31282344262456446,0.3311413960995202,0.11992385605447448,0.5844896885958222
1000,base1,0,144,1,,1119.979647397995,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.0513518588114216,0.06978926806062634,0.015431511993342195,0.018237147399883337,0.04521728523549878,0.06130447044003884,0.012761915950803226,0.017113107685847544,0.26692899052730373,0.2805862468813362,0.11326303331357124,0.5106684245533609
1000,base1,2,146,1,,1125.2528615612537,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.0516552209540247,0.07315812693950452,0.019363433483453013,0.023434962436874797,0.03594689690964865,0.05286764189231389,0.017394962107503797,0.021000166151197402,0.3184918736556523,0.33246893926405435,0.2230969506511452,0.7666572444183275
1000,base1,1,145,1,,1189.4490369036794,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.05194394578422368,0.06988828332766192,0.04357779858657243,0.049521871162914455,0.05097006957025267,0.06944700061836072,0.04677770885251603,0.05085596556555183,0.3173699361948683,0.33306737642745093,0.04049732723091537,0.4812841011650779
