n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,bandwidth_input,bandwidth_method,best_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_abs_error,rho_abs_error,Sigma_fro_error
500,sqrt,3,126,1,,9.74951274995692,0.13,fixed,0.13,1.0,0.6,0.0695656507690257,0.09101857643348933,0.0325352116731934,0.0325545122121507,0.05083667238190064,0.06704416651241442,0.02930709177442159,0.029697441680364135,0.08103021271802002,0.08012876846059214,0.20742201848830466
500,sqrt,4,127,1,,9.285657790955156,0.13,fixed,0.13,1.0,0.6,0.06456657751059956,0.08388962030603582,0.013270322378512445,0.013926904639202898,0.05375900860605374,0.07001761283921745,0.009592721612037503,0.009825253863157914,0.15858708425571355,0.05799102532575351,0.30288777075990064
500,sqrt,5,128,1,,9.254129708977416,0.13,fixed,0.13,1.0,0.6,0.07120552199076866,0.09217572193515632,0.019201196206224624,0.020376799120660007,0.05799520240326225,0.07828607203811795,0.018304515386283082,0.018597820763208112,0.13442175176741378,0.04228225971946764,0.2522584311091287
500,sqrt,6,129,1,,9.31582116696518,0.13,fixed,0.13,1.0,0.6,0.06365824369634332,0.08531182643108927,0.011191834790521105,0.011476722307192834,0.05508066853674204,0.07474990414592077,0.012781092771305902,0.013846027848795774,0.144660751089858,0.07738076029306973,0.2977603342003762
500,sqrt,7,130,1,,9.239250875078142,0.13,fixed,0.13,1.0,0.6,0.07477167347839576,0.09782727284040953,0.031966790063774786,0.032637594745344715,0.06165713577147668,0.083601925559019,0.0359813695099096,0.03727286045997607,0.1652840402348188,0.08136617712596184,0.33237700687921345
500,sqrt,10,133,1,,9.262447500019334,0.13,fixed,0.13,1.0,0.6,0.06496790183325958,0.08361128946664559,0.0454522310423644,0.04558963414299393,0.053078344269762996,0.06774046576441554,0.04053909504497266,0.04056632771300822,0.15858336953242724,0.05115549045318457,0.29747611187320955
500,sqrt,9,132,1,,9.404381499974988,0.13,fixed,0.13,1.0,0.6,0.07215112243653482,0.09321070427497427,0.029044543399485923,0.03282253476451843,0.059455722944639716,0.077022719674273,0.02991370727678211,0.03358209953335868,0.15269330600411124,0.04331731374934078,0.282067438953682
500,sqrt,8,131,1,,9.499885750003159,0.13,fixed,0.13,1.0,0.6,0.07198371878944067,0.09808802262429595,0.053777772991048245,0.055069766579324955,0.05843853268782387,0.08301895432283854,0.051489265936337736,0.05397715306567494,0.0971880921196443,0.04882167696295514,0.19964551074361458
500,sqrt,11,134,1,,9.263604208012111,0.13,fixed,0.13,1.0,0.6,0.06754765291661637,0.08549527011660318,0.013752360054997359,0.01626751341716424,0.057160173448953,0.07284401423756866,0.018600634720879805,0.02161904075413567,0.18883395635164957,0.05514448237097258,0.34823062181431985
500,sqrt,12,135,1,,8.913185207988136,0.13,fixed,0.13,1.0,0.6,0.06452044395565172,0.08489795043782307,0.018271677425436117,0.01956630013190156,0.057627220353257146,0.07487070865419002,0.017109602339510976,0.019282566517663646,0.12534860933150505,0.029126013687459706,0.22737456712336745
500,sqrt,13,136,1,,9.06728620803915,0.13,fixed,0.13,1.0,0.6,0.07004045071789997,0.09162684012370613,0.00957904193134862,0.012678178389204701,0.05204257067984321,0.06862216643647057,0.00933366499464472,0.010270901045707388,0.24907845928085015,0.06616700624680727,0.45098592522192177
500,sqrt,14,137,1,,9.044246415956877,0.13,fixed,0.13,1.0,0.6,0.06601481081095613,0.08543717290313263,0.03740408144859364,0.04036619544521523,0.05545368768646861,0.07353734327438628,0.033478850922874503,0.03645875774929504,0.1565126157382345,0.025248923692283154,0.2748393201298628
