n_subject,coef_type,rho_true,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,Sigma_fro_error_mean,Sigma_fro_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std
1000,base1,0.0,exchangeable_varying_sigma,fixed,3,3,0,0.049232110249948356,0.0014486763427451195,0.06717692111896444,0.00014324403959945723,0.023368907397597696,0.008074901466236968,0.02723421735928209,0.006224176040408451,0.049305095449477386,0.001546072132820431,0.06742440477634502,0.00030193911482661955,0.02462600061801565,0.006744415438946371,0.02836882499828264,0.005717174491263398,0.3056658698753519,0.010536686268641716,0.3219072780238117,0.014269413825055763,0.04350865795481771,0.0244243410688056,0.43504397872083267,0.01487321708988008,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1054.942701589937,23.641319645941312
1000,base1,0.3,exchangeable_varying_sigma,fixed,3,3,0,0.05125832659575419,0.0005910175905988492,0.07026620034796122,0.0005918620965559455,0.024071932503646008,0.013802917046555943,0.02844123943459312,0.014913726126686629,0.04999112772658202,0.0007124071584233646,0.06893909818579659,0.0010172554136379272,0.024419153381221772,0.015850942947137087,0.02846093991533355,0.015838049871764164,0.3064569921407148,0.01959198551827114,0.3203034354303424,0.019451961316097242,0.04615895076829191,0.018198736830317065,0.46754373761344886,0.03406652427809581,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1091.972280850013,73.26436750268793
1000,base1,0.6,exchangeable_varying_sigma,fixed,3,3,0,0.05148730754199663,0.0003653590554331557,0.07058870778919916,0.0011085327495207406,0.02619871158966357,0.014040571126466924,0.030652971166254758,0.01567758618667684,0.04582686223906108,0.0008183103872232661,0.06359716240300041,0.0016212254579978233,0.02585868281652781,0.016327391019365763,0.02979277025178367,0.01674472554862187,0.30012180956956375,0.023685321906197234,0.3148831217930789,0.02426244164638557,0.12657255513375476,0.014372185544777776,0.5694539103225466,0.043188906258358896,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1153.2073303715636,53.19663290910212
1000,base1,0.9,exchangeable_varying_sigma,fixed,3,3,0,0.05147385638314953,0.0002907614730413613,0.0706420609833195,0.001784181220588425,0.027945765610605123,0.013739737683866866,0.03255078218296522,0.015966586741768974,0.03609621644720423,0.000722994694370088,0.05117710279469203,0.0020651695650189122,0.02662486342257005,0.014341262221983458,0.029891527244857205,0.015727442832592586,0.2935201685414701,0.028265721447838715,0.30952300291219614,0.029837502836889934,0.21067379125330818,0.009090702227431352,0.7166088656602932,0.048903552444253304,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1119.2406727671623,109.31456526219122
1000,base2,0.0,exchangeable_varying_sigma,fixed,3,3,0,0.049297302410862075,0.0010395901404268552,0.06723311298846409,0.00025267894072723135,0.024306532524910853,0.00908211681298144,0.027967010690649264,0.007268799436692005,0.04938965367502133,0.0010622574747022786,0.06751521111886999,0.0004220009047344438,0.024908350429689766,0.008153703102084577,0.02867472644217528,0.006764402066325041,0.30510472784500914,0.009431568352802207,0.32232436410960724,0.01456975085857109,0.041621290182666255,0.03359105035957367,0.4346180520451093,0.014356121263092292,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1102.6922878691305,207.52701464987436
1000,base2,0.3,exchangeable_varying_sigma,fixed,3,3,0,0.0507391820941255,0.0007222875332273433,0.06983043642317927,0.0015323082526960035,0.023520246272790726,0.012616247102347216,0.0278111543851312,0.013585267608900057,0.04972284917684963,0.0008010478595130983,0.06858721044957333,0.0018003116260922397,0.024573475777985566,0.014212684707972061,0.028056559924044728,0.014558849964959628,0.3069743493068752,0.021442306186063662,0.32091523761709023,0.021070688273231396,0.04366597762743096,0.01468830076110759,0.46728132408477374,0.03637705894054288,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1053.245440280065,147.9257400676944
1000,base2,0.6,exchangeable_varying_sigma,fixed,3,3,0,0.05081657807137236,0.0010136034523284163,0.07005223401437496,0.001968457256280232,0.025647025358807474,0.01284043160831601,0.03009069200436773,0.014282684273088856,0.04549225405120753,0.0010517613265625982,0.06316495576569903,0.0023295138187873336,0.026201924952610884,0.014777043735476069,0.02972090313167224,0.015391450193785919,0.3010493610039851,0.025520152460478073,0.3157888496621894,0.02614277359182638,0.12444201223160477,0.01283790116713339,0.5693369387419954,0.04694693447126155,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1583.413889699926,299.43326075152544
1000,base2,0.9,exchangeable_varying_sigma,fixed,3,3,0,0.05075581208408777,0.0013311755800836744,0.0699798132053376,0.002515621596119039,0.027394079379750285,0.012521915038777809,0.032069918694944875,0.014494051666990379,0.03547499201380582,0.0013021907085474568,0.05049756251509483,0.0029292640281511156,0.026909391928239716,0.013244287201037399,0.030137313740785692,0.014298333826755313,0.29504399257954766,0.029956970879742764,0.3109698698013957,0.03191524381529893,0.20890149310365314,0.009115987388960061,0.7173831422739948,0.055768343013593395,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1567.3063511239986,189.19358164091273
1000,base3,0.0,exchangeable_varying_sigma,fixed,3,3,0,0.06308606927801363,0.0008439525551915586,0.08231112550344968,0.0006180231947378437,0.02750762427545106,0.007230461892120105,0.030199787915813153,0.007525252983762714,0.06410645255988379,0.0010808677335254046,0.08357117234337004,0.0005895625949446087,0.028202977969349678,0.006166699030889544,0.03165387124252638,0.007536232072078329,0.17825792835069013,0.006897606067782689,0.21787820217206225,0.01046683447332183,0.047401526207335426,0.02484107897314252,0.2548003042566707,0.008116234845178155,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,898.0345507885019,95.51201191862334
1000,base3,0.3,exchangeable_varying_sigma,fixed,3,3,0,0.06499597961205221,0.0020976361745324757,0.08387757207838509,0.0014702342313899553,0.02352623638461027,0.012067496146387711,0.02820680982080084,0.015045209935362753,0.06554703688094433,0.002222314280718472,0.08451873077455381,0.0016231356624594286,0.023431246531270034,0.014013651243225034,0.027900099719562116,0.014832061417445499,0.18094244255753877,0.008471363630790913,0.21810226789404008,0.012207924292852558,0.07706440617055152,0.003042687885465033,0.28606491439598647,0.028211495919583857,0.18000000000000002,2.7755575615628914e-17,0.18000000000000002,2.7755575615628914e-17,1373.3094862488408,12.27514226311099
