image_type,rank,block,block_row,block_col,t,age,A_hat,bootstrap_mean,bootstrap_bias,bootstrap_se,ci_lower_pointwise,ci_upper_pointwise,confidence_level,ci_method,n_success,local_support_pairs,support_ok
roi,1,8,2,2,0.02,19.22,0.08893768651163164,0.017679531935621343,-0.0712581545760103,0.4192824246575595,-0.9146716864710994,0.8309550112938761,0.95,percentile,500,269,True
roi,1,9,3,2,0.02,19.22,0.6982037446620785,0.7782655274263238,0.08006178276424536,0.4514397150263411,0.03657190535787241,1.8083989655685198,0.95,percentile,500,269,True
roi,1,10,4,2,0.02,19.22,-0.8397236544401148,-0.9058561549205977,-0.06613250048048291,0.472108534329399,-1.901214599427044,-0.07427554592333276,0.95,percentile,500,269,True
roi,1,11,5,2,0.02,19.22,-0.21819765594105997,-0.2012457008208999,0.016951955120160067,0.39849218444236806,-0.9020572324787772,0.5984250678544282,0.95,percentile,500,269,True
roi,1,12,6,2,0.02,19.22,0.31016880222946497,0.2908230162897045,-0.019345785939760496,0.23130481661089977,-0.19109094533317014,0.7277220426078893,0.95,percentile,500,269,True
roi,1,1,1,1,0.03,19.83,-0.44287492399678374,-0.35345358416560363,0.08942133983118011,0.47357752230574124,-1.2057839673459014,0.5844667986315025,0.95,percentile,500,269,True
roi,1,2,2,1,0.03,19.83,0.7711105147745473,0.7239582002880526,-0.047152314486494706,0.4662593431510103,-0.09877586279325007,1.6397303510172028,0.95,percentile,500,269,True
roi,1,3,3,1,0.03,19.83,-0.29107396461626867,-0.2596940242474393,0.03137994036882935,0.38000364467397485,-1.0073494630502535,0.4925297994350028,0.95,percentile,500,269,True
roi,1,4,4,1,0.03,19.83,-0.15222917788293294,-0.12137973555157017,0.030849442331362775,0.3606131632416245,-0.8521533907470525,0.6289508902624203,0.95,percentile,500,269,True
roi,1,5,5,1,0.03,19.83,0.31237171968585237,0.2738634391521788,-0.038508280533673556,0.28700900096802345,-0.38353217218765445,0.7315651692429364,0.95,percentile,500,269,True
roi,1,6,6,1,0.03,19.83,0.06385612904696938,0.11962533504028021,0.055769205993310825,0.26578074318207473,-0.4552878765374522,0.6549584774820773,0.95,percentile,500,269,True
roi,1,7,1,2,0.03,19.83,0.001779494674582262,0.07928154383057778,0.07750204915599553,0.3057331393752877,-0.4993281339874606,0.6842036600884077,0.95,percentile,500,269,True
roi,1,8,2,2,0.03,19.83,0.07367128678504845,0.004970563957531168,-0.06870072282751728,0.41032524740903015,-0.9029140312941506,0.804428580009704,0.95,percentile,500,269,True
roi,1,9,3,2,0.03,19.83,0.7071408147061319,0.7836092098607144,0.07646839515458248,0.44376827493423415,0.05540716209124877,1.7855836000042082,0.95,percentile,500,269,True
roi,1,10,4,2,0.03,19.83,-0.8594464257917519,-0.9223463625635279,-0.06289993677177597,0.4624305408977494,-1.8990689901061824,-0.10373312784209916,0.95,percentile,500,269,True
roi,1,11,5,2,0.03,19.83,-0.244747424523848,-0.2271642372465407,0.017583187277307316,0.38886808429783437,-0.9189797309373804,0.5376926432570438,0.95,percentile,500,269,True
roi,1,12,6,2,0.03,19.83,0.3202841158046463,0.30172493570691794,-0.018559180097728334,0.22664364187410602,-0.1590842632564658,0.7379677923185047,0.95,percentile,500,269,True
roi,1,1,1,1,0.04,20.44,-0.42456027296440685,-0.3365980998611649,0.08796217310324195,0.46320532847138773,-1.1654562781756592,0.5862469614966994,0.95,percentile,500,269,True
roi,1,2,2,1,0.04,20.44,0.7446022133573247,0.6971914041550308,-0.0474108092022939,0.4559705293838635,-0.1135398054187882,1.5855819823776387,0.95,percentile,500,269,True
roi,1,3,3,1,0.04,20.44,-0.2747604115586223,-0.24333207519808134,0.03142833636054096,0.37023224256556964,-0.9727672412289466,0.48401574913460177,0.95,percentile,500,269,True
roi,1,4,4,1,0.04,20.44,-0.13775739666896106,-0.10801431442510341,0.029743082243857646,0.3513534025132247,-0.8195903769791376,0.6154920455396972,0.95,percentile,500,269,True
roi,1,5,5,1,0.04,20.44,0.2908550940151492,0.2543326415140257,-0.036522452501123515,0.27941923903066057,-0.38139757749836434,0.6977529708004735,0.95,percentile,500,269,True
roi,1,6,6,1,0.04,20.44,0.08327369642824946,0.1377381520644664,0.05446445563621695,0.2603754018341899,-0.42228313568620984,0.6659388602270543,0.95,percentile,500,269,True
roi,1,7,1,2,0.04,20.44,0.005353626749752824,0.08132293373747877,0.07596930698772594,0.2998665834762026,-0.4852415635122424,0.6761612180061822,0.95,percentile,500,269,True
roi,1,8,2,2,0.04,20.44,0.059363379333171776,-0.006759529756832651,-0.06612290909000443,0.4014299112181121,-0.8900864175483654,0.7743831606283087,0.95,percentile,500,269,True
roi,1,9,3,2,0.04,20.44,0.7144753505030226,0.787234687743202,0.07275933724017947,0.43615146263752846,0.0760973472198271,1.7640766713980116,0.95,percentile,500,269,True
roi,1,10,4,2,0.04,20.44,-0.8774107212502991,-0.9369859913765582,-0.05957527012625918,0.4529502430120692,-1.9007815721472414,-0.1325778577286793,0.95,percentile,500,269,True
roi,1,11,5,2,0.04,20.44,-0.27028521950578743,-0.2520962258587629,0.01818899364702453,0.37949330408049314,-0.9362054373662526,0.4775810706047268,0.95,percentile,500,269,True
roi,1,12,6,2,0.04,20.44,0.3296521939074689,0.3119392619255748,-0.01771293198189411,0.2221631052113009,-0.13196664857655974,0.7470023369690266,0.95,percentile,500,269,True
roi,1,1,1,1,0.05,21.05,-0.40713582076301597,-0.32053102594881555,0.08660479481420041,0.4530516766385262,-1.1389053619739622,0.5803795237117906,0.95,percentile,500,269,True
roi,1,2,2,1,0.05,21.05,0.7192735270096838,0.6716687699383697,-0.047604757071314174,0.4459621121405082,-0.12645191408720582,1.5338464183147775,0.95,percentile,500,269,True
roi,1,3,3,1,0.05,21.05,-0.2594107566687811,-0.22796749013703171,0.03144326653174939,0.3607358833350113,-0.9435089482357544,0.4821584860412148,0.95,percentile,500,269,True
roi,1,4,4,1,0.05,21.05,-0.12404690017553396,-0.09533111347063929,0.028715786704894677,0.3424068939310885,-0.7939824533613993,0.6024159327799508,0.95,percentile,500,269,True
roi,1,5,5,1,0.05,21.05,0.2698820174140151,0.2351726494314328,-0.034709367982582284,0.27225782405634225,-0.3779469178565353,0.6603914851769653,0.95,percentile,500,269,True
roi,1,6,6,1,0.05,21.05,0.10152880751954498,0.15481365762390878,0.053284850104363804,0.2551305708487583,-0.38865231928504473,0.6755376837107274,0.95,percentile,500,269,True
roi,1,7,1,2,0.05,21.05,0.009045057135219265,0.08359690636486593,0.07455184922964667,0.2941811887747355,-0.46601983439630457,0.6621057009247008,0.95,percentile,500,269,True
roi,1,8,2,2,0.05,21.05,0.04590905484469658,-0.017631259734867375,-0.06354031457956395,0.3926006961140491,-0.8767624691824091,0.7418152667572583,0.95,percentile,500,269,True
roi,1,9,3,2,0.05,21.05,0.7203910516593732,0.7893697710994304,0.06897871944005718,0.4285843366501979,0.09199380476965914,1.7446057456946382,0.95,percentile,500,269,True
roi,1,10,4,2,0.05,21.05,-0.8938158253154737,-0.9500165966824364,-0.056200771366962776,0.4436566962723292,-1.8995992699396116,-0.16464425371187874,0.95,percentile,500,269,True
roi,1,11,5,2,0.05,21.05,-0.2949164613697974,-0.2761587508411397,0.018757710528657656,0.37036448329607596,-0.9514396392536076,0.42620315409946846,0.95,percentile,500,269,True
roi,1,12,6,2,0.05,21.05,0.33835096697364947,0.3215431429508932,-0.016807824022756268,0.21784874318007402,-0.11044833103046063,0.7466189848586648,0.95,percentile,500,269,True
