n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
2000,base1,0,123,1,,5375.3807833240135,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.03684744270041899,0.04774454411846354,0.02366619395810235,0.024920646399281085,0.036998207056800764,0.04794562422013522,0.02315354589742269,0.02369084632326818,0.1685030186264558,0.19534960895195846,0.02814126469612562,0.2405859435365642
2000,base1,1,124,1,,5486.470371208969,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.034157235317604034,0.0445360871945636,0.012251074459063552,0.012712087374948762,0.030943812411763836,0.04022563549264373,0.01093122575688596,0.012087695030465893,0.18403677756586534,0.20136813256104352,0.11925462819988603,0.3924820069979472
2000,base1,1,124,1,,5529.679946663033,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.034374531029238674,0.04450468462949441,0.006939053153146205,0.008299076593907514,0.0344560555376783,0.044624726077150484,0.006588117306420074,0.008516584860174054,0.186809081439289,0.20205580093422018,0.015422499780062507,0.26478262988444873
2000,base1,2,125,1,,5550.674909445981,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.03656986422954583,0.04802093018706082,0.024299767843140682,0.0258754790854876,0.035767277545367265,0.04687232156569522,0.022692697492689526,0.024160324638385553,0.1739909104999135,0.18965944119138262,0.026187391500338553,0.2672955454528711
2000,base1,0,123,1,,5608.563768365013,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.03621651892942851,0.04772770401553223,0.03025100001456138,0.043634330333081714,0.025815431945358156,0.033313702670540415,0.030073147216467727,0.039715537814355044,0.1482758695986949,0.17753897838403598,0.20368292182469683,0.48206166175583953
2000,base1,2,125,1,,6028.310331076034,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.03636194838569199,0.0476491640590742,0.027499757357131407,0.02921562134970604,0.03275671874757054,0.042545260410655365,0.02473402494547272,0.026021213361494364,0.16416754339720416,0.18117090750062906,0.1047397715480104,0.35089566273211287
2000,base1,1,124,1,,6029.474251747946,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.03428232528336559,0.044680650936761185,0.011819743493116722,0.01217496613229122,0.033617595207177664,0.04393354930269311,0.011275381092316475,0.011783524722768168,0.18565423275761356,0.2040564051515324,0.05361869153934304,0.2977918335459981
2000,base1,1,124,1,,6066.412621417025,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.03395687346755063,0.04441101958326129,0.012353443302614994,0.012978164836766452,0.024834792946933623,0.03168460584272365,0.009356748668112272,0.011796399041242505,0.18129742785657607,0.19770334925689942,0.18662378293473625,0.5151652525143033
2000,base1,2,125,1,,6207.622358275985,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.9,0.03608885227497724,0.046975038067082586,0.030749812566851206,0.03262144499361415,0.026332689776814147,0.033451070299059825,0.026927378738072202,0.027964680821540567,0.15341973198177614,0.17194101412069104,0.18984049063525787,0.4750049566334867
2000,base1,0,123,1,,6207.785643893003,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.035220308523561554,0.04635709627909097,0.026126864308570835,0.03523713136318714,0.03417716689373763,0.04501392810671983,0.02533026860101331,0.03267918656732885,0.15471892530540088,0.17775471839470625,0.0415772773433325,0.24734593621016548
2000,base1,2,125,1,,6477.459707698959,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.0346493131991953,0.04499117056173336,0.014620238546133674,0.01910009447902822,0.03482071899081715,0.045238319571037584,0.01331846049858687,0.01871802477339586,0.17550235256652208,0.19099492414826474,0.024718520289996083,0.2498657035472811
2000,base1,0,123,1,,6629.618542019976,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.6,0.03570596810220129,0.04693772460642858,0.0284084075614639,0.039480888609177846,0.03151070182861509,0.041405256431885924,0.028134259018739657,0.03630828287543086,0.14989750507494556,0.17571278420905856,0.1214392017451768,0.34579057584121903
2000,base2,1,124,1,,5601.639799120021,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.3,0.0335050611541514,0.04413945553552993,0.008605890695462512,0.009241821369784856,0.033358146875226605,0.04381420829533856,0.007752095145204668,0.009010486380909052,0.19050373180729657,0.21057497779019668,0.04362908036646085,0.2994733103627679
2000,base2,0,123,1,,5880.812410447979,exchangeable_varying_sigma,0.2,fixed,0.2,0.2,fixed,0.2,1.0,0.0,0.035144687446305105,0.04608374368628155,0.024260531203764535,0.025872383709811854,0.03539314951525951,0.04640439265154415,0.02384225630780057,0.024763339826383915,0.1696547601007571,0.19996557769582235,0.036030150029274115,0.24363001560270678
