n_subject,coef_type,rho_true,covariance_mode,signal_bandwidth_method,n_rep,n_success,n_fail,miae_iid_mean,miae_iid_std,rmise_iid_mean,rmise_iid_std,beta_mae_iid_mean,beta_mae_iid_std,beta_rmse_iid_mean,beta_rmse_iid_std,miae_final_mean,miae_final_std,rmise_final_mean,rmise_final_std,beta_mae_final_mean,beta_mae_final_std,beta_rmse_final_mean,beta_rmse_final_std,sigma2_miae_mean,sigma2_miae_std,sigma2_rmise_mean,sigma2_rmise_std,rho_abs_error_mean,rho_abs_error_std,Sigma_fro_error_mean,Sigma_fro_error_std,best_signal_bandwidth_mean,best_signal_bandwidth_std,best_variance_bandwidth_mean,best_variance_bandwidth_std,elapsed_seconds_mean,elapsed_seconds_std
2000,base1,0.0,exchangeable_varying_sigma,fixed,3,3,0,0.03529042897628432,0.0011066752348330854,0.0457467997698971,0.0014265118301270054,0.015075161885794075,0.006836398969776074,0.017439939157405607,0.006886519801644395,0.035424993861765404,0.0011223471466199192,0.0459362232894411,0.001442773560228344,0.014353374567476545,0.0068022859612726794,0.0169751519856127,0.006316262444588686,0.1769381508774223,0.00754206521314671,0.19613344467814783,0.0045494723249156445,0.02276076158872807,0.005373785729310542,0.2517447589894313,0.009967214407595907,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,5794.173479228669,487.24539366021463
2000,base1,0.3,exchangeable_varying_sigma,fixed,3,3,0,0.03535749934549099,0.0009389087988330223,0.046352892467637664,0.0013636665334112118,0.020748791881609413,0.006357698704013887,0.02442919219365532,0.009470469035002104,0.03452067988209418,0.0009105984913444994,0.04527326632503605,0.0012136825057257807,0.019766115728673105,0.006099651702440924,0.022874345309494188,0.008578946248668274,0.17145468952097598,0.012755982241840713,0.19049018824587374,0.010753674939757735,0.04046112012767136,0.011226558114727364,0.2708111050696782,0.02074393901952784,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,5929.311601695644,277.45635894737416
2000,base1,0.6,exchangeable_varying_sigma,fixed,3,3,0,0.035408383935165766,0.0009243401900823162,0.0463743252866888,0.001331884876456475,0.02271974645921962,0.007411757838443685,0.027136199111277553,0.011026790935827443,0.03173707766264982,0.0007572282171526233,0.041392050778395,0.0009470289443053704,0.02126650324036611,0.007438811214777545,0.0248057304224637,0.009925296568876321,0.16603394201267171,0.013999644385868813,0.18608394142357707,0.011034873553465326,0.11514453383102441,0.007411135721251695,0.363056081857093,0.02091138893581294,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,6048.133081434993,466.8987336178895
2000,base1,0.9,exchangeable_varying_sigma,fixed,3,3,0,0.035420748223985464,0.0010364270903959899,0.04637125388862537,0.0014197453777429123,0.024451418628009192,0.008556983842490515,0.029744646721154105,0.012679566158710883,0.02566097155636864,0.0006211909191580448,0.03281645960410797,0.0008023038365486909,0.022119091540884067,0.009115262348813975,0.02649220589237937,0.011445398326280457,0.16099767647901572,0.01450688938739321,0.18239444725387546,0.011063638984742302,0.193382398464897,0.007401008409759014,0.4907439569678765,0.017507122910792722,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,5960.8662493526745,255.69881505199334
2000,base2,0.0,exchangeable_varying_sigma,fixed,3,3,0,0.03480273905980937,0.0005985675078203671,0.0455426633793847,0.00048097689485565614,0.014191505235080054,0.0074462512645874935,0.016771206311738802,0.007284916684664961,0.03497672737852572,0.0005894241338457147,0.045793410215893275,0.0004984647791977924,0.013537293107269444,0.007506341357905005,0.01622060134769257,0.0069626197157417824,0.18136119242730508,0.009902090773571678,0.2023465075105644,0.004733324651229631,0.022342297882730778,0.01064975373423866,0.25818079903661456,0.012623305898673061,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,6134.824586716674,300.89379397902155
2000,base2,0.3,exchangeable_varying_sigma,fixed,3,3,0,0.03438931705212973,0.0006499806727868397,0.04532651449948716,0.0008394119278162572,0.01898335886768737,0.0075088748268909685,0.02244483095491978,0.009789080417008149,0.03383807834230948,0.0003465506133437668,0.04449077967485482,0.0005331581379647547,0.01742324744286029,0.007113563675496055,0.020662545670520744,0.008733867177126936,0.17414867301461254,0.015269892542110308,0.19654517420408904,0.014197142657842108,0.042310785978715286,0.013581057795153511,0.2760903129781195,0.017926573687358113,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,6002.235379024681,289.54437359063803
2000,base2,0.6,exchangeable_varying_sigma,fixed,3,3,0,0.0344586492658255,0.0009457755740895947,0.04540589264069649,0.0011883532198588534,0.02104210832975836,0.00865989999024738,0.02518622370648281,0.011363392792904478,0.03107523248498627,0.0003385990646583354,0.04076575234396374,0.0004068791593973511,0.018801866335082604,0.008727842042450749,0.022526043971571253,0.010017653943138121,0.16830760522550295,0.016134461690232322,0.19292032099650078,0.013456582083244503,0.11536144621842999,0.015364509970623183,0.3671300994022919,0.016073412325867096,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,6316.079219762313,122.5598453781507
2000,base2,0.9,exchangeable_varying_sigma,fixed,3,3,0,0.03451861198383282,0.0014182487124281464,0.04551317830855583,0.0017951703132571837,0.023119510042277316,0.01000795581877381,0.02783777112524753,0.013033681384214419,0.02464762422648288,0.0006073765232295977,0.03229700332725403,0.0007395457187332982,0.02038816113247838,0.01031987382433563,0.02427331372104728,0.011277454628861677,0.1634554920532771,0.015769309893402177,0.18999482426596295,0.011447814074264467,0.19200243540009876,0.017395484738463907,0.49225519467609474,0.015546608263172678,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,6061.796934145658,152.9719054102006
2000,base3,0.0,exchangeable_varying_sigma,fixed,3,3,0,0.05620807437101153,0.001246048116979013,0.07019148587957418,0.0014163544966197764,0.01749122255703363,0.00839480709187393,0.018728840714455436,0.008235816727277995,0.058285336422513066,0.0012173767309933139,0.0728908187287172,0.0013565684261600888,0.016485438798215696,0.007637593988241553,0.01770670698199006,0.0074814033419113345,0.21681052785917496,0.0073086303737279696,0.25338885513545384,0.0071787018112233454,0.03445619352269029,0.015779659987045534,0.2430171077029374,0.018932542673321527,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,6035.495340058657,163.98026407475862
2000,base3,0.3,exchangeable_varying_sigma,fixed,3,3,0,0.05767828185945172,0.00037468005609149756,0.07220282343423304,0.00040976886684525706,0.022694704269326876,0.008993627320580528,0.026392394460056284,0.011004428530301884,0.05904846657322327,0.0005117437786664604,0.07399919784596948,0.0007222297606904825,0.020034231234783914,0.008822995061158134,0.023390847105866225,0.01060187032456777,0.20228972224677974,0.014202248683734408,0.23666335870445857,0.014899152327304621,0.12176451400761662,0.017836811151380003,0.25694317936729677,0.020051106082272334,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,6229.577645725997,296.55782775503513
2000,base3,0.6,exchangeable_varying_sigma,fixed,3,3,0,0.05773087703726671,0.00023742451018997528,0.07228349744396949,0.00013981890990349423,0.024665658846937857,0.009728441828162338,0.028951490893372584,0.01239325881328478,0.05751789398380825,0.00040236434661418896,0.07215472419652093,0.0006371723920598069,0.021616771223952894,0.009914890160425727,0.02534244023448783,0.0121267961113771,0.20509624789369393,0.017137896380183443,0.23871390462273137,0.017997890390962598,0.26040249511240254,0.01599775066637709,0.3695626714231876,0.021054342744157434,0.20000000000000004,2.7755575615628914e-17,0.20000000000000004,2.7755575615628914e-17,6278.398832458013,280.1612864784616
