part,bundle_block,n_subject,coef_type,sigma2_function,rho_true,rep,seed
8,a1a4_varying_var,2000,base4,mixed,0.9,11,134
8,a1a4_varying_var,5000,base4,mixed,0.0,11,134
8,a1a4_varying_var,5000,base4,mixed,0.3,11,134
8,a1a4_varying_var,5000,base4,mixed,0.6,11,134
8,a1a4_varying_var,5000,base4,mixed,0.9,11,134
8,a5a6_allsigma,2000,base6,mixed,0.0,11,134
8,a5a6_allsigma,2000,base6,mixed,0.3,11,134
8,a5a6_allsigma,2000,base6,mixed,0.6,11,134
8,a5a6_allsigma,2000,base6,mixed,0.9,11,134
8,a5a6_allsigma,5000,base6,mixed,0.0,11,134
8,a5a6_allsigma,5000,base6,mixed,0.3,11,134
8,a5a6_allsigma,5000,base6,mixed,0.6,11,134
8,a5a6_allsigma,5000,base6,mixed,0.9,11,134
8,a1a4_varying_var,2000,base3,sin2,0.0,12,135
8,a1a4_varying_var,2000,base3,sin2,0.3,12,135
8,a1a4_varying_var,2000,base3,sin2,0.6,12,135
8,a1a4_varying_var,2000,base3,sin2,0.9,12,135
8,a1a4_varying_var,5000,base3,sin2,0.0,12,135
8,a1a4_varying_var,5000,base3,sin2,0.3,12,135
8,a1a4_varying_var,5000,base3,sin2,0.6,12,135
8,a1a4_varying_var,5000,base3,sin2,0.9,12,135
8,a5a6_allsigma,2000,base6,mixed,0.0,12,135
8,a5a6_allsigma,2000,base6,mixed,0.3,12,135
8,a5a6_allsigma,2000,base6,mixed,0.6,12,135
8,a5a6_allsigma,2000,base6,mixed,0.9,12,135
8,a5a6_allsigma,5000,base6,mixed,0.0,12,135
8,a5a6_allsigma,5000,base6,mixed,0.3,12,135
8,a5a6_allsigma,5000,base6,mixed,0.6,12,135
8,a5a6_allsigma,5000,base6,mixed,0.9,12,135
8,a1a4_varying_var,2000,base2,sin,0.0,13,136
8,a1a4_varying_var,2000,base2,sin,0.3,13,136
8,a1a4_varying_var,2000,base2,sin,0.6,13,136
8,a1a4_varying_var,2000,base2,sin,0.9,13,136
8,a1a4_varying_var,5000,base2,sin,0.0,13,136
8,a1a4_varying_var,5000,base2,sin,0.3,13,136
8,a1a4_varying_var,5000,base2,sin,0.6,13,136
8,a1a4_varying_var,5000,base2,sin,0.9,13,136
8,a1a4_varying_var,2000,base4,mixed,0.0,13,136
8,a1a4_varying_var,2000,base4,mixed,0.3,13,136
8,a1a4_varying_var,2000,base4,mixed,0.6,13,136
8,a1a4_varying_var,2000,base4,mixed,0.9,13,136
8,a1a4_varying_var,5000,base4,mixed,0.0,13,136
8,a1a4_varying_var,5000,base4,mixed,0.3,13,136
8,a1a4_varying_var,5000,base4,mixed,0.6,13,136
8,a1a4_varying_var,5000,base4,mixed,0.9,13,136
8,a5a6_allsigma,2000,base6,mixed,0.0,13,136
8,a5a6_allsigma,2000,base6,mixed,0.3,13,136
8,a5a6_allsigma,2000,base6,mixed,0.6,13,136
8,a5a6_allsigma,2000,base6,mixed,0.9,13,136
8,a5a6_allsigma,5000,base6,mixed,0.0,13,136
8,a5a6_allsigma,5000,base6,mixed,0.3,13,136
8,a5a6_allsigma,5000,base6,mixed,0.6,13,136
8,a5a6_allsigma,5000,base6,mixed,0.9,13,136
8,a1a4_varying_var,2000,base3,sin2,0.0,14,137
8,a1a4_varying_var,2000,base3,sin2,0.3,14,137
8,a1a4_varying_var,2000,base3,sin2,0.6,14,137
8,a1a4_varying_var,2000,base3,sin2,0.9,14,137
8,a1a4_varying_var,5000,base3,sin2,0.0,14,137
8,a1a4_varying_var,5000,base3,sin2,0.3,14,137
8,a1a4_varying_var,5000,base3,sin2,0.6,14,137
8,a1a4_varying_var,5000,base3,sin2,0.9,14,137
8,a5a6_allsigma,2000,base6,mixed,0.0,14,137
8,a5a6_allsigma,2000,base6,mixed,0.3,14,137
8,a5a6_allsigma,2000,base6,mixed,0.6,14,137
8,a5a6_allsigma,2000,base6,mixed,0.9,14,137
8,a5a6_allsigma,5000,base6,mixed,0.0,14,137
8,a5a6_allsigma,5000,base6,mixed,0.3,14,137
8,a5a6_allsigma,5000,base6,mixed,0.6,14,137
8,a5a6_allsigma,5000,base6,mixed,0.9,14,137
8,a1a4_varying_var,2000,base2,sin,0.0,15,138
8,a1a4_varying_var,2000,base2,sin,0.3,15,138
8,a1a4_varying_var,2000,base2,sin,0.6,15,138
8,a1a4_varying_var,2000,base2,sin,0.9,15,138
8,a1a4_varying_var,5000,base2,sin,0.0,15,138
8,a1a4_varying_var,5000,base2,sin,0.3,15,138
8,a1a4_varying_var,5000,base2,sin,0.6,15,138
8,a1a4_varying_var,5000,base2,sin,0.9,15,138
8,a1a4_varying_var,2000,base4,mixed,0.0,15,138
8,a1a4_varying_var,2000,base4,mixed,0.3,15,138
8,a1a4_varying_var,2000,base4,mixed,0.6,15,138
8,a1a4_varying_var,2000,base4,mixed,0.9,15,138
8,a1a4_varying_var,5000,base4,mixed,0.0,15,138
8,a1a4_varying_var,5000,base4,mixed,0.3,15,138
8,a1a4_varying_var,5000,base4,mixed,0.6,15,138
8,a1a4_varying_var,5000,base4,mixed,0.9,15,138
8,a5a6_allsigma,2000,base6,mixed,0.0,15,138
8,a5a6_allsigma,2000,base6,mixed,0.3,15,138
8,a5a6_allsigma,2000,base6,mixed,0.6,15,138
8,a5a6_allsigma,2000,base6,mixed,0.9,15,138
8,a5a6_allsigma,5000,base6,mixed,0.0,15,138
8,a5a6_allsigma,5000,base6,mixed,0.3,15,138
8,a5a6_allsigma,5000,base6,mixed,0.6,15,138
8,a5a6_allsigma,5000,base6,mixed,0.9,15,138
8,a1a4_varying_var,2000,base3,sin2,0.0,16,139
8,a1a4_varying_var,2000,base3,sin2,0.3,16,139
8,a1a4_varying_var,2000,base3,sin2,0.6,16,139
8,a1a4_varying_var,2000,base3,sin2,0.9,16,139
8,a1a4_varying_var,5000,base3,sin2,0.0,16,139
8,a1a4_varying_var,5000,base3,sin2,0.3,16,139
8,a1a4_varying_var,5000,base3,sin2,0.6,16,139
8,a1a4_varying_var,5000,base3,sin2,0.9,16,139
8,a5a6_allsigma,2000,base6,mixed,0.0,16,139
8,a5a6_allsigma,2000,base6,mixed,0.3,16,139
8,a5a6_allsigma,2000,base6,mixed,0.6,16,139
8,a5a6_allsigma,2000,base6,mixed,0.9,16,139
8,a5a6_allsigma,5000,base6,mixed,0.0,16,139
8,a5a6_allsigma,5000,base6,mixed,0.3,16,139
8,a5a6_allsigma,5000,base6,mixed,0.6,16,139
8,a5a6_allsigma,5000,base6,mixed,0.9,16,139
8,a1a4_varying_var,2000,base2,sin,0.0,17,140
8,a1a4_varying_var,2000,base2,sin,0.3,17,140
8,a1a4_varying_var,2000,base2,sin,0.6,17,140
8,a1a4_varying_var,2000,base2,sin,0.9,17,140
8,a1a4_varying_var,5000,base2,sin,0.0,17,140
8,a1a4_varying_var,5000,base2,sin,0.3,17,140
8,a1a4_varying_var,5000,base2,sin,0.6,17,140
8,a1a4_varying_var,5000,base2,sin,0.9,17,140
8,a1a4_varying_var,2000,base4,mixed,0.0,17,140
8,a1a4_varying_var,2000,base4,mixed,0.3,17,140
8,a1a4_varying_var,2000,base4,mixed,0.6,17,140
8,a1a4_varying_var,2000,base4,mixed,0.9,17,140
8,a1a4_varying_var,5000,base4,mixed,0.0,17,140
8,a1a4_varying_var,5000,base4,mixed,0.3,17,140
8,a1a4_varying_var,5000,base4,mixed,0.6,17,140
8,a1a4_varying_var,5000,base4,mixed,0.9,17,140
8,a5a6_allsigma,2000,base6,mixed,0.0,17,140
8,a5a6_allsigma,2000,base6,mixed,0.3,17,140
8,a5a6_allsigma,2000,base6,mixed,0.6,17,140
8,a5a6_allsigma,2000,base6,mixed,0.9,17,140
8,a5a6_allsigma,5000,base6,mixed,0.0,17,140
8,a5a6_allsigma,5000,base6,mixed,0.3,17,140
8,a5a6_allsigma,5000,base6,mixed,0.6,17,140
8,a5a6_allsigma,5000,base6,mixed,0.9,17,140
8,a1a4_varying_var,2000,base3,sin2,0.0,18,141
8,a1a4_varying_var,2000,base3,sin2,0.3,18,141
8,a1a4_varying_var,2000,base3,sin2,0.6,18,141
8,a1a4_varying_var,2000,base3,sin2,0.9,18,141
8,a1a4_varying_var,5000,base3,sin2,0.0,18,141
8,a1a4_varying_var,5000,base3,sin2,0.3,18,141
8,a1a4_varying_var,5000,base3,sin2,0.6,18,141
8,a1a4_varying_var,5000,base3,sin2,0.9,18,141
8,a5a6_allsigma,2000,base6,mixed,0.0,18,141
8,a5a6_allsigma,2000,base6,mixed,0.3,18,141
8,a5a6_allsigma,2000,base6,mixed,0.6,18,141
8,a5a6_allsigma,2000,base6,mixed,0.9,18,141
8,a5a6_allsigma,5000,base6,mixed,0.0,18,141
8,a5a6_allsigma,5000,base6,mixed,0.3,18,141
8,a5a6_allsigma,5000,base6,mixed,0.6,18,141
8,a5a6_allsigma,5000,base6,mixed,0.9,18,141
8,a1a4_varying_var,2000,base2,sin,0.0,19,142
8,a1a4_varying_var,2000,base2,sin,0.3,19,142
8,a1a4_varying_var,2000,base2,sin,0.6,19,142
8,a1a4_varying_var,2000,base2,sin,0.9,19,142
8,a1a4_varying_var,5000,base2,sin,0.0,19,142
8,a1a4_varying_var,5000,base2,sin,0.3,19,142
8,a1a4_varying_var,5000,base2,sin,0.6,19,142
8,a1a4_varying_var,5000,base2,sin,0.9,19,142
8,a1a4_varying_var,2000,base4,mixed,0.0,19,142
8,a1a4_varying_var,2000,base4,mixed,0.3,19,142
8,a1a4_varying_var,2000,base4,mixed,0.6,19,142
8,a1a4_varying_var,2000,base4,mixed,0.9,19,142
8,a1a4_varying_var,5000,base4,mixed,0.0,19,142
8,a1a4_varying_var,5000,base4,mixed,0.3,19,142
8,a1a4_varying_var,5000,base4,mixed,0.6,19,142
8,a1a4_varying_var,5000,base4,mixed,0.9,19,142
8,a5a6_allsigma,2000,base6,mixed,0.0,19,142
8,a5a6_allsigma,2000,base6,mixed,0.3,19,142
8,a5a6_allsigma,2000,base6,mixed,0.6,19,142
8,a5a6_allsigma,2000,base6,mixed,0.9,19,142
8,a5a6_allsigma,5000,base6,mixed,0.0,19,142
8,a5a6_allsigma,5000,base6,mixed,0.3,19,142
8,a5a6_allsigma,5000,base6,mixed,0.6,19,142
8,a5a6_allsigma,5000,base6,mixed,0.9,19,142
8,a1a4_varying_var,2000,base3,sin2,0.0,20,143
8,a1a4_varying_var,2000,base3,sin2,0.3,20,143
8,a1a4_varying_var,2000,base3,sin2,0.6,20,143
8,a1a4_varying_var,2000,base3,sin2,0.9,20,143
8,a1a4_varying_var,5000,base3,sin2,0.0,20,143
8,a1a4_varying_var,5000,base3,sin2,0.3,20,143
8,a1a4_varying_var,5000,base3,sin2,0.6,20,143
8,a1a4_varying_var,5000,base3,sin2,0.9,20,143
8,a5a6_allsigma,2000,base6,mixed,0.0,20,143
8,a5a6_allsigma,2000,base6,mixed,0.3,20,143
8,a5a6_allsigma,2000,base6,mixed,0.6,20,143
8,a5a6_allsigma,2000,base6,mixed,0.9,20,143
8,a5a6_allsigma,5000,base6,mixed,0.0,20,143
8,a5a6_allsigma,5000,base6,mixed,0.3,20,143
8,a5a6_allsigma,5000,base6,mixed,0.6,20,143
8,a5a6_allsigma,5000,base6,mixed,0.9,20,143
8,a1a4_varying_var,2000,base2,sin,0.0,21,144
8,a1a4_varying_var,2000,base2,sin,0.3,21,144
8,a1a4_varying_var,2000,base2,sin,0.6,21,144
8,a1a4_varying_var,2000,base2,sin,0.9,21,144
8,a1a4_varying_var,5000,base2,sin,0.0,21,144
8,a1a4_varying_var,5000,base2,sin,0.3,21,144
8,a1a4_varying_var,5000,base2,sin,0.6,21,144
8,a1a4_varying_var,5000,base2,sin,0.9,21,144
8,a1a4_varying_var,2000,base4,mixed,0.0,21,144
8,a1a4_varying_var,2000,base4,mixed,0.3,21,144
8,a1a4_varying_var,2000,base4,mixed,0.6,21,144
8,a1a4_varying_var,2000,base4,mixed,0.9,21,144
8,a1a4_varying_var,5000,base4,mixed,0.0,21,144
8,a1a4_varying_var,5000,base4,mixed,0.3,21,144
8,a1a4_varying_var,5000,base4,mixed,0.6,21,144
8,a1a4_varying_var,5000,base4,mixed,0.9,21,144
8,a5a6_allsigma,2000,base6,mixed,0.0,21,144
8,a5a6_allsigma,2000,base6,mixed,0.3,21,144
8,a5a6_allsigma,2000,base6,mixed,0.6,21,144
8,a5a6_allsigma,2000,base6,mixed,0.9,21,144
8,a5a6_allsigma,5000,base6,mixed,0.0,21,144
8,a5a6_allsigma,5000,base6,mixed,0.3,21,144
8,a5a6_allsigma,5000,base6,mixed,0.6,21,144
8,a5a6_allsigma,5000,base6,mixed,0.9,21,144
8,a1a4_varying_var,2000,base3,sin2,0.0,22,145
8,a1a4_varying_var,2000,base3,sin2,0.3,22,145
8,a1a4_varying_var,2000,base3,sin2,0.6,22,145
8,a1a4_varying_var,2000,base3,sin2,0.9,22,145
8,a1a4_varying_var,5000,base3,sin2,0.0,22,145
8,a1a4_varying_var,5000,base3,sin2,0.3,22,145
8,a1a4_varying_var,5000,base3,sin2,0.6,22,145
8,a1a4_varying_var,5000,base3,sin2,0.9,22,145
8,a5a6_allsigma,2000,base6,mixed,0.0,22,145
8,a5a6_allsigma,2000,base6,mixed,0.3,22,145
8,a5a6_allsigma,2000,base6,mixed,0.6,22,145
8,a5a6_allsigma,2000,base6,mixed,0.9,22,145
8,a5a6_allsigma,5000,base6,mixed,0.0,22,145
8,a5a6_allsigma,5000,base6,mixed,0.3,22,145
8,a5a6_allsigma,5000,base6,mixed,0.6,22,145
8,a5a6_allsigma,5000,base6,mixed,0.9,22,145
8,a1a4_varying_var,2000,base2,sin,0.0,23,146
8,a1a4_varying_var,2000,base2,sin,0.3,23,146
8,a1a4_varying_var,2000,base2,sin,0.6,23,146
8,a1a4_varying_var,2000,base2,sin,0.9,23,146
8,a1a4_varying_var,5000,base2,sin,0.0,23,146
8,a1a4_varying_var,5000,base2,sin,0.3,23,146
8,a1a4_varying_var,5000,base2,sin,0.6,23,146
8,a1a4_varying_var,5000,base2,sin,0.9,23,146
8,a1a4_varying_var,2000,base4,mixed,0.0,23,146
8,a1a4_varying_var,2000,base4,mixed,0.3,23,146
8,a1a4_varying_var,2000,base4,mixed,0.6,23,146
