n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,covariance_mode,signal_bandwidth_input,signal_bandwidth_method,best_signal_bandwidth,variance_bandwidth_input,variance_bandwidth_method,best_variance_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_miae,sigma2_rmise,rho_abs_error,Sigma_fro_error
1000,base1,0,141,1,,852.882534535951,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.05436899322069534,0.07999046918109347,0.018860263153088724,0.0212644161316701,0.047726514209031255,0.07345477724827079,0.01751956509470909,0.019982669604736786,0.2617696348314845,0.26794685538979296,0.1412221602006083,0.5230860990954035
1000,base1,2,143,1,,859.3821036320296,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.049770862524653674,0.06800839399744384,0.025681311805877682,0.03085954825158978,0.0490295823118499,0.06713673976817243,0.025031785121279904,0.0306944745881738,0.29637548590842294,0.3047802727370912,0.04216623122353963,0.4514423138359833
1000,base1,1,142,1,,883.057170814951,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.051221802409341814,0.07078528487241136,0.03848903510886478,0.04977295693807183,0.05138458396367742,0.071088317892594,0.037946360358233816,0.05119137476099224,0.2804585817941189,0.29834589801089323,0.018230658409834795,0.39706193601878265
1000,base1,0,141,1,,910.956318009994,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.05515754036521996,0.08018367016126143,0.021547555331173363,0.02347037374449311,0.03862664115709832,0.061827580141989885,0.01676341282120153,0.018856700193727004,0.25275106060660013,0.2588828181593583,0.23706321093351657,0.6746871927044383
1000,base1,1,142,1,,918.4121856039856,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.047557086646894675,0.06339750195714412,0.023921726789315506,0.03007078810413127,0.03490998415869931,0.0488454138045634,0.022589898838209166,0.02619202531707914,0.3046232350629773,0.3141649901746169,0.22761433440205536,0.7480621431122957
1000,base1,2,143,1,,988.1964481220348,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.9,0.04947000562741985,0.06773725348475826,0.03649096226843976,0.042636815544675695,0.03489609708678151,0.04953734964933625,0.03486350925238002,0.04277579535314038,0.28987614129782147,0.2983719658373265,0.2050353627705901,0.7060616246833754
1000,base1,2,143,1,,1006.9608002339955,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.0495157411656364,0.06791023449644018,0.030830019456444813,0.03645683072570096,0.044896603247774065,0.06202698972106539,0.0288109529614706,0.03617900680701002,0.2925459543374851,0.30103436919221854,0.12264655778288225,0.5556644223432374
1000,base1,0,141,1,,1155.3749789189897,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.3,0.053633665351879,0.07931115399307911,0.016733172651366535,0.019506068868547503,0.05192032994569647,0.07813109123615147,0.017701349659057647,0.02035043842395149,0.27248068395320535,0.2792176689201563,0.04952789047826889,0.41980251239557487
1000,base1,0,141,1,,1569.8860769449966,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.0,0.052371359335978716,0.07397344603518716,0.016380328078255596,0.01701367020350645,0.05240175259366473,0.07430295105733659,0.01521648117512163,0.016068826555146368,0.28875561190796856,0.3046482967065838,0.05708078364675394,0.41237854560663784
1000,base1,1,142,1,,1628.9115123359952,exchangeable_varying_sigma,0.18,fixed,0.18,0.18,fixed,0.18,1.0,0.6,0.04844727299580471,0.06464021422972845,0.02065267343270169,0.024840677852667453,0.04442538139894065,0.06102644557371329,0.019510872989565442,0.022131707205726252,0.3032180702739444,0.3143815158338409,0.15758651617736663,0.5950631692305631
