image_type,variable,variable_type,beta_hat_std,bootstrap_mean_std,bootstrap_bias_std,bootstrap_se_std,ci_lower_std,ci_upper_std,beta_hat_iop,bootstrap_mean_iop,bootstrap_bias_iop,bootstrap_se_iop,ci_lower_iop,ci_upper_iop,ci_excludes_zero,significance_scope,confidence_level,ci_method,n_success
roi,z_vf_00_mean,vf,-0.14106397111478003,-0.1372125924714793,0.0038513786433007346,0.1297774755219716,-0.38413054971185656,0.09551210900210244,-0.5894966854345475,-0.5734020375479383,0.01609464788660914,0.5423311924347897,-1.6052552897794068,0.39913856976129963,False,nominal_95pct_percentile_ci,0.95,percentile,500
roi,z_vf_04_mean,vf,0.22321211560377122,0.2209116251816329,-0.0023004904221383127,0.11977798901955576,-0.02105005593109356,0.4567548753727802,0.932788161692901,0.9231745695899182,-0.009613592102982906,0.5005440223825209,-0.08796674375127768,1.9087473786572877,False,nominal_95pct_percentile_ci,0.95,percentile,500
roi,z_vf_60_mean,vf,0.1057935018457415,0.10011588361648235,-0.005677618229259149,0.058094405642315626,-0.009635115670975705,0.2147897425151212,0.44210380712899117,0.4183774289414119,-0.023726378187579295,0.24277254707773463,-0.04026448927343102,0.8975916407101445,False,nominal_95pct_percentile_ci,0.95,percentile,500
