image_type,rank,block,block_row,block_col,t,age,A_hat,bootstrap_mean,bootstrap_bias,bootstrap_se,ci_lower_pointwise,ci_upper_pointwise,confidence_level,ci_method,n_success,local_support_pairs,support_ok
roi,1,11,5,2,0.23,32.03,-0.7276328161210369,-0.7880695551689655,-0.06043673904792857,0.22256036791343728,-1.2196401843193252,-0.40058227410127256,0.95,percentile,500,273,True
roi,1,12,6,2,0.23,32.03,0.4568558398192183,0.5032858910599638,0.04643005124074551,0.14978054128413376,0.239797720075232,0.7958705520376175,0.95,percentile,500,273,True
roi,1,1,1,1,0.24,32.64,-0.22803865810879587,-0.18844873840885037,0.03958991969994549,0.2619845308233023,-0.6884842946568481,0.32029356290178007,0.95,percentile,500,273,True
roi,1,2,2,1,0.24,32.64,0.36507145278295927,0.3592798885065026,-0.005791564276456662,0.23427814646539163,-0.10191464726132714,0.8303860990893036,0.95,percentile,500,273,True
roi,1,3,3,1,0.24,32.64,-0.12232520382519659,-0.13014318650326878,-0.007817982678072197,0.20089237225265089,-0.5014023839173155,0.28371634046145483,0.95,percentile,500,273,True
roi,1,4,4,1,0.24,32.64,-0.0037535642101358987,0.006981429358225067,0.010734993568360966,0.20161217107540333,-0.3964522056223736,0.41081731177032527,0.95,percentile,500,273,True
roi,1,5,5,1,0.24,32.64,-0.035564200331863194,-0.0874231749793947,-0.0518589746475315,0.16961181413706383,-0.4191886623761624,0.24853198031568371,0.95,percentile,500,273,True
roi,1,6,6,1,0.24,32.64,0.318475808594463,0.3850563643439603,0.06658055574949728,0.1427914106984807,0.11128709790250361,0.655575463921327,0.95,percentile,500,273,True
roi,1,7,1,2,0.24,32.64,0.021854158018651666,0.07534946488998578,0.05349530687133412,0.19863784169550217,-0.30785566662924213,0.43261993499638957,0.95,percentile,500,273,True
roi,1,8,2,2,0.24,32.64,-0.07089464000782233,-0.09931982468351024,-0.0284251846756879,0.2030485583094469,-0.5170207061475491,0.25761753292424155,0.95,percentile,500,273,True
roi,1,9,3,2,0.24,32.64,0.6357893364111012,0.6552931233159472,0.019503786904846,0.24054743616936164,0.22444693155420695,1.1633440569331681,0.95,percentile,500,273,True
roi,1,10,4,2,0.24,32.64,-1.0691683685781788,-1.1222022873249484,-0.05303391874676966,0.2665389143830984,-1.6464195406952373,-0.6555053940668641,0.95,percentile,500,273,True
roi,1,11,5,2,0.24,32.64,-0.7417531487289474,-0.8035911608494214,-0.06183801212047402,0.22421452727221705,-1.2285615320280412,-0.41561283025347856,0.95,percentile,500,273,True
roi,1,12,6,2,0.24,32.64,0.45999017010958676,0.5073482924984454,0.047358122388858614,0.14866512652860153,0.24666729164125245,0.7970393508147733,0.95,percentile,500,273,True
roi,1,1,1,1,0.25,33.25,-0.21824640333076847,-0.1785419476052744,0.03970445572549408,0.2556168211726439,-0.6715496324158964,0.3251512504998955,0.95,percentile,500,273,True
roi,1,2,2,1,0.25,33.25,0.3494637269466267,0.3440059220135643,-0.005457804933062416,0.23046141750076488,-0.10742892299043898,0.8115117150599236,0.95,percentile,500,273,True
roi,1,3,3,1,0.25,33.25,-0.11429607885909689,-0.12214003254296563,-0.00784395368386874,0.1992388093795699,-0.4904262414155351,0.27900308980941396,0.95,percentile,500,273,True
roi,1,4,4,1,0.25,33.25,0.002678551194943587,0.013642365566508729,0.010963814371565142,0.19977380624613678,-0.37815206138818935,0.415237057384542,0.95,percentile,500,273,True
roi,1,5,5,1,0.25,33.25,-0.04727147631251475,-0.10011701654306918,-0.052845540230554426,0.16994001439293385,-0.43633266951973565,0.245131229311939,0.95,percentile,500,273,True
roi,1,6,6,1,0.25,33.25,0.32502865928105595,0.39220636599791087,0.06717770671685491,0.14226950063596933,0.12259642902439075,0.6643553794109779,0.95,percentile,500,273,True
roi,1,7,1,2,0.25,33.25,0.028322477601136535,0.0815384405442795,0.053215962943142965,0.19499956324060774,-0.2932753728522687,0.43163358821319836,0.95,percentile,500,273,True
roi,1,8,2,2,0.25,33.25,-0.07837458933850959,-0.10553194289956999,-0.0271573535610604,0.2010802968950481,-0.5219993122759493,0.2484323355345518,0.95,percentile,500,273,True
roi,1,9,3,2,0.25,33.25,0.6307033515664464,0.6498085100078459,0.019105158441399483,0.23933793905173006,0.22302526393790034,1.1389618255042102,0.95,percentile,500,273,True
roi,1,10,4,2,0.25,33.25,-1.0718822663431995,-1.1253456159318787,-0.053463349588679154,0.26669374870330104,-1.6502946168966595,-0.659205881369432,0.95,percentile,500,273,True
roi,1,11,5,2,0.25,33.25,-0.7554276454143828,-0.8186415424801217,-0.06321389706573888,0.22633550055787122,-1.245760847821276,-0.4239039084550122,0.95,percentile,500,273,True
roi,1,12,6,2,0.25,33.25,0.46294593662464767,0.5112300875539307,0.048284150929283065,0.14775896802396207,0.2533286275281957,0.8023059350458844,0.95,percentile,500,273,True
roi,1,1,1,1,0.26,33.86,-0.20867659215076798,-0.16882668761421413,0.03984990453655385,0.24942857925439524,-0.6527436969493406,0.32648701505068056,0.95,percentile,500,273,True
roi,1,2,2,1,0.26,33.86,0.3340797961882077,0.32892142003084024,-0.0051583761573674725,0.2270872317572674,-0.11828937259410743,0.7942934918103045,0.95,percentile,500,273,True
roi,1,3,3,1,0.26,33.86,-0.10642792696862385,-0.1142719391200945,-0.007844012151470653,0.19808362143849959,-0.4893463644092162,0.2788426984532105,0.95,percentile,500,273,True
roi,1,4,4,1,0.26,33.86,0.008905471853517265,0.020123754679003528,0.011218282825486262,0.1983363844122338,-0.3699957697026641,0.42248255761214104,0.95,percentile,500,273,True
roi,1,5,5,1,0.26,33.86,-0.05866596383395651,-0.1125312563452015,-0.05386529251124499,0.17057191137444028,-0.44958149713181245,0.23661577535718362,0.95,percentile,500,273,True
roi,1,6,6,1,0.26,33.86,0.33125022130613413,0.3990496504935771,0.06779942918744297,0.1419886431227733,0.1319093113223619,0.6740219830191299,0.95,percentile,500,273,True
roi,1,7,1,2,0.26,33.86,0.0348004182993248,0.08774962693515903,0.05294920863583423,0.1915152248379901,-0.27890739707851,0.43427266458257113,0.95,percentile,500,273,True
roi,1,8,2,2,0.26,33.86,-0.08557067360049672,-0.11146974988161931,-0.02589907628112259,0.19953025311091035,-0.5327555526458347,0.2492494839346029,0.95,percentile,500,273,True
roi,1,9,3,2,0.26,33.86,0.6252410950375382,0.6439298919034918,0.018688796865953594,0.23851825351619088,0.21718048905447834,1.118451400416798,0.95,percentile,500,273,True
roi,1,10,4,2,0.26,33.86,-1.0741414747300233,-1.1280002419102557,-0.053858767180232414,0.2673234518699862,-1.6562359247586604,-0.6598969486436194,0.95,percentile,500,273,True
roi,1,11,5,2,0.26,33.86,-0.768677058078285,-0.8332458988115978,-0.06456884073331282,0.22890837541876158,-1.2717750923176085,-0.43768783824889007,0.95,percentile,500,273,True
roi,1,12,6,2,0.26,33.86,0.4657309764552882,0.514939323691409,0.04920834723612083,0.1470640905261129,0.2559775451610738,0.8070136782439827,0.95,percentile,500,273,True
roi,1,1,1,1,0.27,34.47,-0.19931509477664736,-0.159287955900582,0.04002713887606535,0.24342775426276747,-0.6337919249221303,0.32835754112517673,0.95,percentile,500,273,True
roi,1,2,2,1,0.27,34.47,0.31890769820674586,0.31401433084219804,-0.004893367364547818,0.22417211558000982,-0.12710106754021366,0.7681382364619479,0.95,percentile,500,273,True
roi,1,3,3,1,0.27,34.47,-0.09871280926424852,-0.1065307292016623,-0.007817919937413778,0.19743588806029588,-0.4842492726664443,0.2895739097185535,0.95,percentile,500,273,True
roi,1,4,4,1,0.27,34.47,0.014938198728585029,0.026437331180727875,0.011499132452142846,0.1973084010172569,-0.3596011200203786,0.42216466047274287,0.95,percentile,500,273,True
roi,1,5,5,1,0.27,34.47,-0.06976055014779495,-0.12467930272355034,-0.05491875257575539,0.1715011032616595,-0.4573087132494508,0.22599158939007402,0.95,percentile,500,273,True
roi,1,6,6,1,0.27,34.47,0.3371537576612393,0.405598848200201,0.0684450905389617,0.14195107763720072,0.13581572452453608,0.6835940881361214,0.95,percentile,500,273,True
roi,1,7,1,2,0.27,34.47,0.04128678623917318,0.09398206185719654,0.05269527561802336,0.18819250626076436,-0.26458750461616626,0.43710497912862073,0.95,percentile,500,273,True
roi,1,8,2,2,0.27,34.47,-0.09249425726470803,-0.11714504644077695,-0.024650789176068916,0.1984071085649998,-0.5474650145725422,0.2438531368758653,0.95,percentile,500,273,True
roi,1,9,3,2,0.27,34.47,0.6194172311696652,0.6376736941305475,0.018256462960882347,0.23809880165764674,0.21052743667779292,1.1199400668212078,0.95,percentile,500,273,True
roi,1,10,4,2,0.27,34.47,-1.0759635446466558,-1.1301869291142643,-0.05422338446760855,0.26842865782456177,-1.6623572234378108,-0.6597097435749841,0.95,percentile,500,273,True
roi,1,11,5,2,0.27,34.47,-0.7815201609478016,-0.8474266867318068,-0.06590652578400513,0.2319167209079242,-1.3109811070325723,-0.45678958828813926,0.95,percentile,500,273,True
roi,1,12,6,2,0.27,34.47,0.46835254800956005,0.5184835332875006,0.050130985277940576,0.14658212522493028,0.25502344387761433,0.8129280994249649,0.95,percentile,500,273,True
roi,1,1,1,1,0.28,35.08,-0.19014933495618402,-0.1499127258495191,0.04023660910666493,0.2376234430863897,-0.6152546974734355,0.3278603239651713,0.95,percentile,500,273,True
roi,1,2,2,1,0.28,35.08,0.3039366063892022,0.2992738713834273,-0.0046627350057749095,0.22173128678657106,-0.13881067842637423,0.7477567395219245,0.95,percentile,500,273,True
roi,1,3,3,1,0.28,35.08,-0.09114345771183806,-0.09890899638655919,-0.007765538674721129,0.19730127573556355,-0.4750442852928015,0.3025700705656863,0.95,percentile,500,273,True
roi,1,4,4,1,0.28,35.08,0.020786634322448632,0.032593432229928644,0.011806797907480012,0.19669640682249945,-0.3551577716075207,0.4171665681134194,0.95,percentile,500,273,True
roi,1,5,5,1,0.28,35.08,-0.08056670744662336,-0.13657285517690074,-0.05600614773027737,0.17272029614098552,-0.4715294413274469,0.2119490838202468,0.95,percentile,500,273,True
roi,1,6,6,1,0.28,35.08,0.3427512044304571,0.4118652935932545,0.06911408916279743,0.14215789027715445,0.14073826306425372,0.6910795160562131,0.95,percentile,500,273,True
roi,1,7,1,2,0.28,35.08,0.04778048343959197,0.10023475850900455,0.05245427506941258,0.18503946510915156,-0.2504136332614849,0.44525602064111897,0.95,percentile,500,273,True
roi,1,8,2,2,0.28,35.08,-0.09915563440522861,-0.12256850965136777,-0.023412875246139164,0.19771749276447317,-0.5532714682446185,0.23897227104639748,0.95,percentile,500,273,True
roi,1,9,3,2,0.28,35.08,0.6132450237162631,0.6310547014546828,0.017809677738419682,0.2380879849473313,0.2053937521006319,1.1182725897056416,0.95,percentile,500,273,True
roi,1,10,4,2,0.28,35.08,-1.0773643275687224,-1.1319242362002409,-0.054559908631518494,0.27000748107694544,-1.6810549354746405,-0.6558313914060822,0.95,percentile,500,273,True
roi,1,11,5,2,0.28,35.08,-0.7939739431663912,-0.8612039649334642,-0.06723002176707293,0.23534288371701453,-1.3443985373533787,-0.465810682279181,0.95,percentile,500,273,True
roi,1,12,6,2,0.28,35.08,0.4708173651362978,0.5218697296334738,0.051052364497175984,0.1463141815630055,0.25842378708715585,0.8185026467981443,0.95,percentile,500,273,True
roi,1,1,1,1,0.29,35.69,-0.18116809298351613,-0.14068962388950754,0.040478469094008596,0.23202583068940796,-0.5968881501617063,0.32393432896522817,0.95,percentile,500,273,True
roi,1,2,2,1,0.29,35.69,0.2891567066748049,0.2846903594380301,-0.004466347236774804,0.21977816194515415,-0.14814565173191666,0.7231268208131576,0.95,percentile,500,273,True
roi,1,3,3,1,0.29,35.69,-0.08371321521107353,-0.0914000126937522,-0.00768679748267867,0.19768179330205032,-0.47284469343975666,0.323935710780923,0.95,percentile,500,273,True
roi,1,4,4,1,0.29,35.69,0.026459703286125624,0.03860120652466773,0.012141503238542108,0.1965047632308929,-0.35475061431514593,0.42392553647978437,0.95,percentile,500,273,True
roi,1,5,5,1,0.29,35.69,-0.091094634185108,-0.14822213559298722,-0.057127501407879214,0.17422137870544557,-0.4872729590768014,0.19805542092200504,0.95,percentile,500,273,True
roi,1,6,6,1,0.29,35.69,0.34805328753911763,0.4178591424929234,0.06980585495380576,0.1426089792318443,0.14487223814014044,0.6967820642738792,0.95,percentile,500,273,True
roi,1,7,1,2,0.29,35.69,0.05428049181876508,0.10650672415725636,0.05222623233849128,0.18206444813527617,-0.23186117234647513,0.4535364710267625,0.95,percentile,500,273,True
roi,1,8,2,2,0.29,35.69,-0.10556411808464258,-0.1277497875306855,-0.022185669446042916,0.19746569531565458,-0.5696532580653708,0.2390149410557142,0.95,percentile,500,273,True
roi,1,9,3,2,0.29,35.69,0.6067364530535518,0.6240862149283223,0.017349761874770442,0.23849204836299998,0.20558043578215185,1.1185198093057358,0.95,percentile,500,273,True
roi,1,10,4,2,0.29,35.69,-1.0783581192783782,-1.1332287533076932,-0.054870634029315024,0.272055615242959,-1.6728063616934226,-0.6571304882284487,0.95,percentile,500,273,True
roi,1,11,5,2,0.29,35.69,-0.8060537763584876,-0.8745956779336693,-0.0685419015751817,0.23916830572152412,-1.3740943055933459,-0.4710920220784196,0.95,percentile,500,273,True
roi,1,12,6,2,0.29,35.69,0.47313163087252164,0.5251044172428083,0.05197278637028668,0.14626074981825243,0.2684307196825405,0.8253937623041459,0.95,percentile,500,273,True
roi,1,1,1,1,0.3,36.3,-0.17236133963604636,-0.1316086727291155,0.04075266690693086,0.22664613277879503,-0.5859313776463486,0.3176089257049803,0.95,percentile,500,273,True
roi,1,2,2,1,0.3,36.3,0.2745590914620703,0.27025507432156753,-0.004304017140502769,0.21832389243104533,-0.16186430649451236,0.7005899686254605,0.95,percentile,500,273,True
roi,1,3,3,1,0.3,36.3,-0.07641598240089438,-0.0839976509090796,-0.007581668508185216,0.19857569403527964,-0.4648630921385811,0.34979135971682723,0.95,percentile,500,273,True
roi,1,4,4,1,0.3,36.3,0.03196545572936111,0.04446878186966258,0.012503326140301467,0.19673547075687756,-0.3499721225589802,0.43243609971297486,0.95,percentile,500,273,True
roi,1,5,5,1,0.3,36.3,-0.10135337545027395,-0.15963607409132383,-0.058282698641049874,0.17599552447583575,-0.5030885683928712,0.1843066427592655,0.95,percentile,500,273,True
roi,1,6,6,1,0.3,36.3,0.35306962449906276,0.4235894744629756,0.07051984996391286,0.14330305470931606,0.14910779409273112,0.7048053517016395,0.95,percentile,500,273,True
roi,1,7,1,2,0.3,36.3,0.06078585984876455,0.1127969720863461,0.05201111223758156,0.17927599700912186,-0.22122013822246606,0.46152918056608,0.95,percentile,500,273,True
roi,1,8,2,2,0.3,36.3,-0.1117281191332982,-0.13269758403572748,-0.020969464902429277,0.19765346624645327,-0.5766929916987382,0.23515210927877117,0.95,percentile,500,273,True
roi,1,9,3,2,0.3,36.3,0.5999023188280924,0.6167801862434744,0.016877867415381997,0.23931499463898917,0.2019424088871024,1.115555264051221,0.95,percentile,500,273,True
roi,1,10,4,2,0.3,36.3,-1.0789577855257382,-1.134115299717772,-0.05515751419203374,0.274566487578876,-1.6797983138265695,-0.6540617271745999,0.95,percentile,500,273,True
roi,1,11,5,2,0.3,36.3,-0.8177735607379607,-0.8876178931521808,-0.06984433241422006,0.24337384186949648,-1.3990554806949933,-0.47573647677863495,0.95,percentile,500,273,True
roi,1,12,6,2,0.3,36.3,0.47530107006773925,0.5281936103967776,0.05289254032903834,0.14642163232225774,0.2780379669251342,0.8300363898015705,0.95,percentile,500,273,True
roi,1,1,1,1,0.31,36.91,-0.16372009553814518,-0.12266108474511374,0.04105901079303144,0.22149653253754373,-0.5716162936829187,0.31732142584573175,0.95,percentile,500,273,True
roi,1,2,2,1,0.31,36.91,0.26013566789967296,0.2559601401934872,-0.004175527706185789,0.21737695419305147,-0.170129220774039,0.6788752241317254,0.95,percentile,500,273,True
roi,1,3,3,1,0.31,36.91,-0.06924617044342136,-0.07669631855366782,-0.0074501481102464545,0.19997752999432006,-0.4570662005672493,0.3629058597721783,0.95,percentile,500,273,True
roi,1,4,4,1,0.31,36.91,0.037311156024358125,0.05020340132187718,0.012892245297519055,0.19738807957483964,-0.3488429312760761,0.4334077355234829,0.95,percentile,500,273,True
roi,1,5,5,1,0.31,36.91,-0.11135092567134328,-0.1708224599096728,-0.059471534238329515,0.17803331300071046,-0.5170565099268882,0.17660338510116746,0.95,percentile,500,273,True
roi,1,6,6,1,0.31,36.91,0.3578088130539978,0.4290643820657749,0.0712555690117771,0.1442376720191788,0.14821282351184337,0.7145300965714004,0.95,percentile,500,273,True
roi,1,7,1,2,0.31,36.91,0.06729569133419384,0.11910452903638609,0.051808837702192245,0.17668274624433108,-0.21041595577813355,0.46633871008131383,0.95,percentile,500,273,True
roi,1,8,2,2,0.31,36.91,-0.11765521552078849,-0.1374197348204167,-0.019764519299628205,0.19827991234609216,-0.5753529882752844,0.23017684764947094,0.95,percentile,500,273,True
roi,1,9,3,2,0.31,36.91,0.5927523298307974,0.6091473333637557,0.016395003532958308,0.24055855465892503,0.189052244987387,1.1173024731980719,0.95,percentile,500,273,True
roi,1,10,4,2,0.31,36.91,-1.0791748719154481,-1.1345970902503717,-0.055422218334923556,0.2775314623842642,-1.6938360186984167,-0.6504726618964232,0.95,percentile,500,273,True
roi,1,11,5,2,0.31,36.91,-0.8291458527273736,-0.9002850004107702,-0.07113914768339658,0.247940062025327,-1.4130453129707303,-0.4802603085623518,0.95,percentile,500,273,True
roi,1,12,6,2,0.31,36.91,0.47733096042907497,0.5311428561026386,0.05381189567356359,0.14679590171069243,0.28255814245347766,0.8363109096776977,0.95,percentile,500,273,True
roi,1,1,1,1,0.32,37.519999999999996,-0.15523631153493087,-0.11383909401040612,0.04139721752452474,0.21659010417919686,-0.5532915952563754,0.3224046091887275,0.95,percentile,500,273,True
roi,1,2,2,1,0.32,37.519999999999996,0.24587907831060063,0.24179842757172662,-0.004080650738874009,0.216942816122049,-0.18355908574941218,0.6658406080057299,0.95,percentile,500,273,True
roi,1,3,3,1,0.32,37.519999999999996,-0.06219865909223221,-0.06949090128679493,-0.0072922421945627175,0.20187835140879523,-0.454251740157182,0.37232721763036103,0.95,percentile,500,273,True
roi,1,4,4,1,0.32,37.519999999999996,0.042503359378173386,0.05581153501166413,0.013308175633490744,0.19845968588147692,-0.3382096485289982,0.44824104489186123,0.95,percentile,500,273,True
roi,1,5,5,1,0.32,37.519999999999996,-0.12109431632593262,-0.18178806488965932,-0.060693748563726696,0.18032486196636496,-0.5319657877686153,0.16591700844719784,0.95,percentile,500,273,True
roi,1,6,6,1,0.32,37.519999999999996,0.3622785083157924,0.43429104849360306,0.07201254017781067,0.14540929491296964,0.14788186146823973,0.721756084930842,0.95,percentile,500,273,True
roi,1,7,1,2,0.32,37.519999999999996,0.07380913589656728,0.12542843957091002,0.05161930367434274,0.17429331210951768,-0.19693060860387415,0.47160717515759254,0.95,percentile,500,273,True
roi,1,8,2,2,0.32,37.519999999999996,-0.12335221335646133,-0.14192327438925437,-0.018571061032793032,0.19934149225003117,-0.5695561688765566,0.21755960747571382,0.95,percentile,500,273,True
roi,1,9,3,2,0.32,37.519999999999996,0.5852951825599222,0.6011972402467521,0.01590205768682995,0.24222221630373084,0.17380221540590945,1.1022072411520276,0.95,percentile,500,273,True
roi,1,10,4,2,0.32,37.519999999999996,-1.0790196998825392,-1.1346858761567573,-0.055666176274218104,0.28094008303891804,-1.6988500614768536,-0.6491496881226806,0.95,percentile,500,273,True
roi,1,11,5,2,0.32,37.519999999999996,-0.8401819765378479,-0.9126098809058962,-0.07242790436804836,0.2528475250521182,-1.426684553196682,-0.48254625986889105,0.95,percentile,500,273,True
roi,1,12,6,2,0.32,37.519999999999996,0.4792261617235355,0.5339572590469887,0.05473109732345316,0.14738188457043766,0.2830188349601426,0.8376349599515409,0.95,percentile,500,273,True
roi,1,1,1,1,0.33,38.13,-0.14690276657066942,-0.10513581850332297,0.041766948067346446,0.2119407167237176,-0.5351403728404182,0.31977895225499137,0.95,percentile,500,273,True
roi,1,2,2,1,0.33,38.13,0.23178263099778693,0.22776346965581357,-0.00401916134197336,0.21702370877988847,-0.1933871033279288,0.6541787588756013,0.95,percentile,500,273,True
roi,1,3,3,1,0.33,38.13,-0.055268759484069244,-0.062376714079432835,-0.007107954595363591,0.20426603204388474,-0.4629588286381548,0.38931720184481416,0.95,percentile,500,273,True
roi,1,4,4,1,0.33,38.13,0.04754797801899835,0.0612989728369385,0.013750994817940149,0.199945012047875,-0.3281739660399601,0.46353210226886904,0.95,percentile,500,273,True
roi,1,5,5,1,0.33,38.13,-0.1305896908032521,-0.19253874513161337,-0.06194905432836126,0.1828599629817172,-0.5484779241808118,0.1507180804585924,0.95,percentile,500,273,True
roi,1,6,6,1,0.33,38.13,0.36648548976380546,0.4392758149106754,0.07279032514686995,0.14681338488082554,0.14694738724168685,0.7303679670062011,0.95,percentile,500,273,True
roi,1,7,1,2,0.33,38.13,0.08032538081840643,0.1317677683325701,0.05144238751416366,0.17211617240404956,-0.18600680632276212,0.48057248377890643,0.95,percentile,500,273,True
roi,1,8,2,2,0.33,38.13,-0.12882520039873913,-0.14621449535022762,-0.0173892949514885,0.20083210683871175,-0.5820469179063394,0.21693776007687635,0.95,percentile,500,273,True
roi,1,9,3,2,0.33,38.13,0.5775386297569733,0.5929384429064477,0.015399813149474362,0.24430331030892877,0.15486837558862768,1.0854244023247783,0.95,percentile,500,273,True
roi,1,10,4,2,0.33,38.13,-1.0785014504044959,-1.1343920648757888,-0.055890614471292954,0.2847803407315852,-1.7151604569810164,-0.6422353790385023,0.95,percentile,500,273,True
roi,1,11,5,2,0.33,38.13,-0.8508921218013675,-0.9246040510673624,-0.0737119292659949,0.25807701779701214,-1.444732498677978,-0.48160258258010014,0.95,percentile,500,273,True
roi,1,12,6,2,0.33,38.13,0.48099114302000323,0.5366415070214724,0.055650364001469166,0.14817716850270385,0.284496196059483,0.8391189082742069,0.95,percentile,500,273,True
roi,1,1,1,1,0.34,38.74,-0.13871298021850126,-0.09654514618325373,0.04216783403524753,0.20756291200887894,-0.5230722260374017,0.31698965326199935,0.95,percentile,500,273,True
roi,1,2,2,1,0.34,38.74,0.217840239937929,0.2138493908163574,-0.003990849121571605,0.21761850917133022,-0.2078665333455286,0.6381253247602858,0.95,percentile,500,273,True
roi,1,3,3,1,0.34,38.74,-0.04845218115748655,-0.05534945886120181,-0.00689727770371526,0.20712569241292259,-0.4587847269477015,0.3966887016802604,0.95,percentile,500,273,True
roi,1,4,4,1,0.34,38.74,0.05245033848594915,0.0666709019117994,0.014220563425850256,0.20183656296781094,-0.32245695399630525,0.4736267298622325,0.95,percentile,500,273,True
roi,1,5,5,1,0.34,38.74,-0.13984236815704465,-0.2030795249945582,-0.06323715683751355,0.1856282149264546,-0.5602250324501545,0.14210770606052664,0.95,percentile,500,273,True
roi,1,6,6,1,0.34,38.74,0.37043571924897484,0.44402423866376095,0.07358851941478611,0.14844451105825968,0.14832746229166496,0.739032097544494,0.95,percentile,500,273,True
roi,1,7,1,2,0.34,38.74,0.08684364399031605,0.13812160083142433,0.05127795684110828,0.17015953803058836,-0.17515649211082304,0.48366458548535857,0.95,percentile,500,273,True
roi,1,8,2,2,0.34,38.74,-0.13407959287655574,-0.15029900046255468,-0.016219407585998935,0.20274327539632553,-0.5916503661540237,0.21370529557455972,0.95,percentile,500,273,True
roi,1,9,3,2,0.34,38.74,0.5694895400141948,0.5843785036338317,0.014888963619636875,0.24679714822370014,0.1385236873187567,1.0663425587421493,0.95,percentile,500,273,True
roi,1,10,4,2,0.34,38.74,-1.077628236826913,-1.1337248220240188,-0.05609658519710581,0.2890389575106821,-1.727570288057465,-0.6438387036998671,0.95,percentile,500,273,True
roi,1,11,5,2,0.34,38.74,-0.8612854290181899,-0.936277785519929,-0.07499235650173908,0.26360975544254606,-1.4775390621667233,-0.4804241249294881,0.95,percentile,500,273,True
roi,1,12,6,2,0.34,38.74,0.4826300079508352,0.5391998958759707,0.05656988792513551,0.14917863014077232,0.28373814741863096,0.84443994240111,0.95,percentile,500,273,True
roi,1,1,1,1,0.35000000000000003,39.35,-0.13066113753130665,-0.08806164014990406,0.04259949738140259,0.20347175175184476,-0.5049276735670291,0.31410839826938936,0.95,percentile,500,273,True
roi,1,2,2,1,0.35000000000000003,39.35,0.2040463720930362,0.2000508451728604,-0.003995526920175796,0.2187227489096038,-0.21984639302011055,0.6162175731900787,0.95,percentile,500,273,True
roi,1,3,3,1,0.35000000000000003,39.35,-0.04174500283187076,-0.048405187623953246,-0.0066601847920824825,0.2104401875478889,-0.46060115477458635,0.4039108315467305,0.95,percentile,500,273,True
roi,1,4,4,1,0.35000000000000003,39.35,0.05721523128666701,0.07193197170164894,0.014716740414981937,0.20412484630930156,-0.3239029448839104,0.4792790481814916,0.95,percentile,500,273,True
roi,1,5,5,1,0.35000000000000003,39.35,-0.14885689718914272,-0.21341466660509778,-0.06455776941595506,0.18861915001816779,-0.5664469854824781,0.14438755035741746,0.95,percentile,500,273,True
roi,1,6,6,1,0.35000000000000003,39.35,0.374134390970175,0.4485411433528073,0.07440675238263234,0.15029647479712588,0.15032080909654247,0.7493804046951946,0.95,percentile,500,273,True
roi,1,7,1,2,0.35000000000000003,39.35,0.09336316773283969,0.14448904320272202,0.05112587546988233,0.16843121834460864,-0.1642552795325401,0.48751309271459176,0.95,percentile,500,273,True
roi,1,8,2,2,0.35000000000000003,39.35,-0.13912017627498421,-0.15418174813109672,-0.01506157185611251,0.20506438279667505,-0.5986852237803829,0.21506780912974632,0.95,percentile,500,273,True
roi,1,9,3,2,0.35000000000000003,39.35,0.5611539493392845,0.5755240748529187,0.014370125513634147,0.24969720468579584,0.11628679648446712,1.056282934785724,0.95,percentile,500,273,True
roi,1,10,4,2,0.35000000000000003,39.35,-1.0764071679264462,-1.1326921582541243,-0.056284990327678086,0.2937016719111738,-1.7384356676843724,-0.6268867232198672,0.95,percentile,500,273,True
roi,1,11,5,2,0.35000000000000003,39.35,-0.8713700642703198,-0.9476402224763909,-0.07627015820607108,0.2694275427360719,-1.5012139328292915,-0.47901667432954204,0.95,percentile,500,273,True
roi,1,12,6,2,0.35000000000000003,39.35,0.48414651800625214,0.5416363534292198,0.05748983542296765,0.15038248118258454,0.2825995822337844,0.8504248083177166,0.95,percentile,500,273,True
roi,1,1,1,1,0.36,39.96,-0.12274202434108854,-0.07968045921918038,0.04306156512190816,0.19968262966646694,-0.4861385088396915,0.31452778704804096,0.95,percentile,500,273,True
roi,1,2,2,1,0.36,39.96,0.19039600136191925,0.18636296360514112,-0.0040330377567781295,0.2203287436546242,-0.2284909584679727,0.6002617170259753,0.95,percentile,500,273,True
roi,1,3,3,1,0.36,39.96,-0.03514364659039433,-0.04154027016181203,-0.006396623571417702,0.2141906250705506,-0.46316540477828194,0.41547855469778044,0.95,percentile,500,273,True
roi,1,4,4,1,0.36,39.96,0.06184695393776721,0.07708634910339582,0.01523939516562861,0.2067986411006197,-0.3319337535525243,0.48478542041281375,0.95,percentile,500,273,True
roi,1,5,5,1,0.36,39.96,-0.15763710201897546,-0.22354772730734743,-0.06591062528837197,0.1918223490697533,-0.590094227247697,0.13874901520523855,0.95,percentile,500,273,True
roi,1,6,6,1,0.36,39.96,0.37758597424634066,0.45283066160841223,0.07524468736207157,0.15236244283191178,0.1516994303480448,0.7594725000373963,0.95,percentile,500,273,True
roi,1,7,1,2,0.36,39.96,0.09988321332378183,0.15086922123288474,0.050986007909102904,0.16693848327825916,-0.15348192862865098,0.4861486726772394,0.95,percentile,500,273,True
roi,1,8,2,2,0.36,39.96,-0.14395114065733483,-0.15786709194211157,-0.01391595128477674,0.20778297944972282,-0.6064326694796713,0.22112378095519472,0.95,percentile,500,273,True
